"",id,title,authors,doi,link,pub_year,type,abstract,source,pub_title
2735,2128,Modeling energy-efficient secure communications in multi-mode wireless mobile devices,"Castiglione, Arcangelo (55349345800); Palmieri, Francesco (7103111550); Fiore, Ugo (8895749600); Castiglione, Aniello (16027997000); De Santis, Alfredo (6602419751)",10.1016/j.jcss.2014.12.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939136474&doi=10.1016%2fj.jcss.2014.12.022&partnerID=40&md5=1106dc6ca399f4af9be378ab3e9b72a1,2015,Article,"Despite the wide deployment of advanced wireless coverage infrastructures, finding the best way for achieving secure mobile communication in every-day's life activities is still an open question. ...",Scopus,Journal of Computer and System Sciences
2736,2129,Leakage-resilient functional encryption via pair encodings,"Yu, Zuoxia (56903331000); Au, Man Ho (13611295300); Xu, Qiuliang (8409758300); Yang, Rupeng (56903374800); Han, Jinguang (36449096100)",10.1007/978-3-319-40253-6_27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978191687&doi=10.1007%2f978-3-319-40253-6_27&partnerID=40&md5=7af67b9a1546a2afcc09ac0739b5d357,2016,Conference paper,Leakage-resilient cryptography is proposed to address physical attacks on real world crypto-systems. Dual system encryption methodology is developed to guide design and analysis of various functio...,Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2737,2130,Study application of wide areas measurement technology on power system,"Wu, F.S. (57157951200); Hao, D.W. (57158806700); Liao, X.J. (57158269100)",10.1201/b19268-132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960131191&doi=10.1201%2fb19268-132&partnerID=40&md5=930596c6f3d9465843d73266679b5848,2016,Conference paper,"With the development and improvement of China’s electric power system, a huge UHV AC and DC hybrid intelligent grid gradually formed. But the security and stability of this large power grid also f...",Scopus,"Advances in Engineering Materials and Applied Mechanics - Proceedings of the 5th International Conference on Machinery, Materials Science and Engineering Applications, MMSE 2015"
2738,2131,An efficient construction of a compression function for cryptographic hash,"Mazumder, Rashed (57188751055); Miyaji, Atsuko (35484680100); Su, Chunhua (56185824400)",10.1007/978-3-319-45507-5_9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984788891&doi=10.1007%2f978-3-319-45507-5_9&partnerID=40&md5=1e327c6234307ae64d7d8ad21460a88f,2016,Conference paper,A cryptographic hash (CH) is an algorithm that invokes an arbitrary domain of the message and returns fixed size of an output. The numbers of application of cryptographic hash are enormous such as...,Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2739,2132,Smart and intelligent next generation classrooms over cloud,"Singh, Shashi Pal (56856987000); Kumar, Ajai (57199159432); Singh, Archana (57221149290); Jain, Kartika (57188854794)",10.1109/MITE.2015.7375329,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963858137&doi=10.1109%2fMITE.2015.7375329&partnerID=40&md5=235f22171ff51162cf39858cafde1a8f,2016,Conference paper,"As we are growing in new era of advance technology with Petascale computing, high bandwidth of data transmission, big data storage and the next generation of digital world. It a high time to have ...",Scopus,"Proceedings of the 2015 IEEE 3rd International Conference on MOOCs, Innovation and Technology in Education, MITE 2015"
2740,2134,Access control system which uses human behavioral profiling for authentication,"Penubaku, Lohit (57063493200); Kim, Jong-Hoon (55808026200); Iyengar, Sitharama S. (57204520228); Shilpa, Kadbur A. (57211255430)",10.1007/978-3-319-28658-7_36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954518800&doi=10.1007%2f978-3-319-28658-7_36&partnerID=40&md5=ef179cf4e11610ca7d5ae4b7261ec03e,2016,Conference paper,"“An access control device has been used for securing valuable properties and lives from sinister people” [1]. Recently, these security device technologies have been improved tremendously in provid...",Scopus,Advances in Intelligent Systems and Computing
2741,2135,Fuzzy Analytic Hierarchy Process based Template Data Analysis of Multimodal Biometric Conceptual Designs,"Selwal, Arvind (57189215672); Gupta, Sunil Kumar (57113952600); Surender (57189353460)",10.1016/j.procs.2016.05.280,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978701830&doi=10.1016%2fj.procs.2016.05.280&partnerID=40&md5=fb70ca59beaf8c3ed1c0a8051040e64a,2016,Conference paper,"The Biometric Systems are automatic tools, which are used to provide authentication during various applications of modern computing. Traditional methods of human recognition because of their limit...",Scopus,Procedia Computer Science
2742,2137,"A novel approach for biometric authentication system using ear, 2D face and 3D face modalities","Boggaram, Achyut Sarma (57024018000); Mallampalli, Pujitha Raj (57023902900); Muthyala, Chandrasekhar Reddy (57024102000); Manjusha, R. (57363753100)",10.1007/978-81-322-2734-2_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951914734&doi=10.1007%2f978-81-322-2734-2_1&partnerID=40&md5=bb355c1527f8342acac3ea891a1e4257,2016,Conference paper,"Biometric system using face recognition is the frontier of the security across various applications in the fields of multimedia, medicine, civilian surveillance, robotics, etc. Differences in illu...",Scopus,Advances in Intelligent Systems and Computing
2743,2138,Automatic security management of computer systems,"Zegzhda, P.D. (55872378100); Kalinin, M.O. (13104535100)",10.3103/S0146411615080180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962359211&doi=10.3103%2fS0146411615080180&partnerID=40&md5=3a3f69371fc83f30dea9090820cc23ce,2015,Article,The problem of fulfilling the security requirements of computer systems within the specified range of impacts (sustainable security) is considered. A method of adaptive security management based o...,Scopus,Automatic Control and Computer Sciences
2744,2140,"Extended nested dual system groups, revisited","Gong, Junqing (56732284300); Chen, Jie (55969084900); Dong, Xiaolei (7401797223); Cao, Zhenfu (7402432020); Tang, Shaohua (7403437106)",10.1007/978-3-662-49384-7_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961169475&doi=10.1007%2f978-3-662-49384-7_6&partnerID=40&md5=3e92df21a00861ffa45e828a37f0df23,2016,Conference paper,"The notion of extended nested dual system groups (ENDSG) was recently proposed by Hofheinz et al. [PKC 2015] for constructing almost-tight identity based encryptions (IBE) in the multi-instance, m...",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2745,2141,A method of network security situation assessment based on hidden markov model,"Xiang, Shuang (57638168400); Lv, Yanli (56181275400); Xia, Chunhe (7201649913); Li, Yuanlong (55837020700); Wang, Zhihuan (57113120900)",10.1007/978-981-10-0356-1_65,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958019619&doi=10.1007%2f978-981-10-0356-1_65&partnerID=40&md5=2f656a6dbd25c71370569f331e498c24,2016,Conference paper,"In the network security situation assessment based on hidden Markov model, the establish of state transition matrix is the key to the accuracy of the impact assessment. The state transition matrix...",Scopus,Communications in Computer and Information Science
2746,2142,Memory erasability amplification,"Camenisch, Jan (6602107651); Enderlein, Robert R. (55366055400); Maurer, Ueli (7005638643)",10.1007/978-3-319-44618-9_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984837251&doi=10.1007%2f978-3-319-44618-9_6&partnerID=40&md5=ee89f1e3b9f0bf36b82924337cef7d13,2016,Conference paper,"Erasable memory is an important resource for designing practical cryptographic protocols that are secure against adaptive attacks. Many practical memory devices such as solid state drives, hard di...",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2747,2144,"The first large area, high X-ray energy phase contrast prototype for enhanced detection of threat object in baggage screening","Astolfo, Alberto (55985279700); Endrizzi, Marco (35067989100); Price, Benjamin (15069830500); Haig, Ian (56024784800); Olivo, Alessandro (7004072469)",10.1117/12.2239556,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008229667&doi=10.1117%2f12.2239556&partnerID=40&md5=50120018452a20c250bc3b735e231a59,2016,Conference paper,X-ray imaging is the most commonly used method in baggage screening. Conventional x-ray attenuation (usually in dual-energy mode) is exploited to discriminate threat and non-Threat materials: This...,Scopus,Proceedings of SPIE - The International Society for Optical Engineering
2748,2146,Pedestrian's Intention Prediction Based on Fuzzy Finite Automata and Spatial-temporal Features,"Kwak, Joon-Young (54383695500); Lee, Eun-Ju (57184595200); Ko, ByoungChul (7102833929); Jeong, Mira (35094275600)",10.2352/ISSN.2470-1173.2016.3.VSTIA-512,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046060901&doi=10.2352%2fISSN.2470-1173.2016.3.VSTIA-512&partnerID=40&md5=7ed8e4381200186da8c9d277b17bf52e,2016,Conference paper,"In this research, we present a novel Fuzzy Finite Automat (FFA) for predicting pedestrian's intention for advanced driver assistant system. Because dangerous pedestrians generally have a higher mo...",Scopus,IS and T International Symposium on Electronic Imaging Science and Technology
2749,2147,Pseudo-random bit generator based on multi-modal maps,"García-Martínez, M. (57195363751); Campos-Cantón, E. (57219455790)",10.1007/s11071-015-2303-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947031973&doi=10.1007%2fs11071-015-2303-y&partnerID=40&md5=ab2393c12fc384d97dbb8d89860619e6,2015,Article,In this work we present a pseudo-random Bit Generator via unidimensional multi-modal discrete dynamical systems called k-modal maps. These multi-modal maps are based on the logistic map and are us...,Scopus,Nonlinear Dynamics
2750,2148,Security context framework for distributed healthcare IoT platform,"Sangpetch, Orathai (37049466100); Sangpetch, Akkarit (55233741000)",10.1007/978-3-319-51234-1_11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011275798&doi=10.1007%2f978-3-319-51234-1_11&partnerID=40&md5=26b017b409fd69143eab2071dd240383,2016,Conference paper,"As Internet of Things (IoT) is entering mainstream, data privacy and security in information exchange becomes a major concern and a barrier for potential adopters, especially in healthcare regime....",Scopus,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST"
2751,2149,Research on network defense graph model in network security,"Qi, Feng (57193010887); Xu, Haili (57193004308)",10.14257/ijsia.2016.10.11.03,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018207791&doi=10.14257%2fijsia.2016.10.11.03&partnerID=40&md5=1743e41987518e586a43e4a8e19a6973,2016,Article,Security analysis and attack-defense modeling are effective method to identify the vulnerabilities of information systems for proactive defense. The attack graph model reflects only attack actions...,Scopus,International Journal of Security and its Applications
2752,2150,Transfer model and decision support system of smart microgrids multiple distributed power,"Jiayi, Zhu (57195314986); Kaihe, Zhou (57195318952); Yunfei, Dai (57195315940); Caibo, Lyu (57195318791); Yunhui, Fang (55268610100)",10.14257/ijgdc.2016.9.12.09,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027042603&doi=10.14257%2fijgdc.2016.9.12.09&partnerID=40&md5=80acdc0b70524e00dff4934d03cbfa56,2016,Article,This work aims to study a variety of distributed power access based on the theory of operation microgrid control. It provided a theoretical reference and reference for the development of micro-eng...,Scopus,International Journal of Grid and Distributed Computing
2753,2153,A REST-ful interpretation for embedded modular systems based on open architecture,"Lyke, James (57205900168)",10.1117/12.2229363,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982273247&doi=10.1117%2f12.2229363&partnerID=40&md5=7389cef1e0a484f8da848ae6fba36920,2016,Conference paper,"The much-anticipated revolution of the ""Internet of things"" (IoT) is expected to generate one trillion internet devices within the next 15 years, mostly in the form of simple wireless sensor devic...",Scopus,Proceedings of SPIE - The International Society for Optical Engineering
2754,2155,Multimodal database: Biometric authentication for unconstrained samples,"Poornima, S. (58371196600)",10.1007/978-3-319-30927-9_29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969263357&doi=10.1007%2f978-3-319-30927-9_29&partnerID=40&md5=88bb8f1c43d5bd0b76e392dd70a72f95,2016,Conference paper,"Biometrics provides a reliable authentication of a human in a wide variety of applications such as security systems, surveillance and human-computer interaction. Biometric system was started with ...",Scopus,"Smart Innovation, Systems and Technologies"
2755,2158,The study of urban road intersection safety evaluation method based on the PPC model,"Zhou, Q. (57193831819); Yang, Z.S. (57209184629); Zhang, H.B. (57193828078)",10.1201/b21118-146,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017007439&doi=10.1201%2fb21118-146&partnerID=40&md5=13705624d323eed59ec0e18ace65e5ee,2016,Conference paper,"Because of the increase in the vehicular traffic and the randomness of the system, the evaluation of the system will be affected when the issues of the city plane intersection safety evaluation ar...",Scopus,"Material Science and Engineering - Proceedings of the 3rd Annual International Conference on Material Science and Engineering, ICMSE 2015"
2756,2159,"Fully secure functional encryption for inner products, from standard assumptions","Agrawal, Shweta (56217479500); Libert, Benoît (8921974100); Stehlé, Damien (22981687400)",10.1007/978-3-662-53015-3_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979609121&doi=10.1007%2f978-3-662-53015-3_12&partnerID=40&md5=11626b2ee713754f98f02e691f4eb2d3,2016,Conference paper,Functional encryption is a modern public-key paradigm where a master secret key can be used to derive sub-keys SKF associated with certain functions F in such a way that the decryption operation r...,Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2757,2160,Delegating RAM computations with adaptive soundness and privacy,"Ananth, Prabhanjan (41761039300); Chen, Yu-Chi (57189251206); Chung, Kai-Min (7404086095); Lin, Huijia (23967787300); Lin, Wei-Kai (57189240238)",10.1007/978-3-662-53644-5_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994888163&doi=10.1007%2f978-3-662-53644-5_1&partnerID=40&md5=e33e5666335bac8416e0ffaa3625f449,2016,Conference paper,"We consider the problem of delegating RAM computations over persistent databases. A user wishes to delegate a sequence of computations over a database to a server, where each computation may read ...",Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2758,2164,Biometric Authentication Using Fused Multimodal Biometric,"Jagadiswary, D. (35145964400); Saraswady, D. (6507162853)",10.1016/j.procs.2016.05.187,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978708847&doi=10.1016%2fj.procs.2016.05.187&partnerID=40&md5=0cdc92b25b8b5cf0ed7a23bef6adfbb1,2016,Conference paper,"Biometrics are basically based on the expansion of pattern recognition systems. At present, electronic or optical sensors like cameras and scanning devices are used to capture images, recordings o...",Scopus,Procedia Computer Science
2759,2166,A proposal for redesigning social security: Long-term care pension,"Tanaka, Shuji (57022656500)",10.1057/gpp.2015.27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952040568&doi=10.1057%2fgpp.2015.27&partnerID=40&md5=ffa23af5682619a07ec677ed6123627e,2016,Article,"I propose to replace the automatic adjustment system of pension benefits, embedded in the 2004 reform of the Japanese public pension scheme, with one providing for specific required care levels an...",Scopus,Geneva Papers on Risk and Insurance: Issues and Practice
2760,2169,Biosignal recognition for patients identification,"Hussain, Hadri (55507308300); Ibrahim, M. Nasir (57193666964); Ting, Chee-Ming (24734476000); Numan, Fuad (55327881300); Hamedi, Mahyar (47061475700); Sh-Hussain, Hadrina (55327776800); Ninggal, T...",10.1109/IECBES.2016.7843420,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015615243&doi=10.1109%2fIECBES.2016.7843420&partnerID=40&md5=725c5af896c7be1d033e74ff79ab9a0a,2016,Conference paper,A biometric security system has becoming an important application in client identification and verification system. A conventional biometric system is normally based on unimodal biometric that dep...,Scopus,IECBES 2016 - IEEE-EMBS Conference on Biomedical Engineering and Sciences
2761,2170,An enhanced cuckoo search algorithm based contingency constrained economic load dispatch for security enhancement,"Sekhar, Pudi (57211531993); Mohanty, Sanjeeb (26423180500)",10.1016/j.ijepes.2015.09.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943656236&doi=10.1016%2fj.ijepes.2015.09.018&partnerID=40&md5=9ce52a6e4522a56bc4c08de78cfa09f3,2016,Article,This paper propose a meta-heuristic algorithm known as the enhanced cuckoo search (ECS) algorithm for contingency constrained economic load dispatch (CCELD) in order to relieve transmission line o...,Scopus,International Journal of Electrical Power and Energy Systems
2762,2173,Confidence and Risk Estimation Plugins for Multi-Modal Authentication on Mobile Devices using CORMORANT,"Hintze, Daniel (56406459200); Muaaz, Muhammad (55371283400); Findling, Rainhard D. (55582066100); Scholz, Sebastian (56406110900); Koch, Eckhard (7201389622); Mayrhofer, René (21743132400)",10.1145/2837126.2843845,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968835261&doi=10.1145%2f2837126.2843845&partnerID=40&md5=8a993c17f746a7edc7fb82ef78395161,2015,Conference paper,"Mobile devices, ubiquitous in modern lifestyle, embody and provide convenient access to our digital lives. Being small and mobile, they are easily lost or stole, therefore require strong authentic...",Scopus,"13th International Conference on Advances in Mobile Computing and Multimedia, MoMM 2015 - Proceedings"
2763,2174,Key frame extraction for salient activity recognition,"Kulhare, Sourabh (57194199507); Sah, Shagan (56131822400); Pillai, Suhas (56425162700); Ptucha, Raymond (6505949286)",10.1109/ICPR.2016.7899739,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019143273&doi=10.1109%2fICPR.2016.7899739&partnerID=40&md5=64495b560d8688a2746ce169ad82f236,2016,Conference paper,"Surveillance cameras have become big business, with most metropolitan cities spending millions of dollars to watch residents, both from street corners, public transportation hubs, and body cameras...",Scopus,Proceedings - International Conference on Pattern Recognition
2764,2175,Enhancing the information content of fingerprint biometrics with heartbeat signal,"Jomaa, Rami M. (55308632800); Islam, Md Saiful (55367348900); Mathkour, Hassan (15925954200)",10.1109/WSCNIS.2015.7368284,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962360753&doi=10.1109%2fWSCNIS.2015.7368284&partnerID=40&md5=7da6d6e7a9b0a71fe7aeff356dadc824,2015,Conference paper,Heartbeat signal is an emerging biometric modality which is getting attention for its robustness against spoof attack. Introducing heartbeat into a fingerprint biometric system can yield promising...,Scopus,"2015 World Symposium on Computer Networks and Information Security, WSCNIS 2015"
2765,2176,Minimization of cost and congestion management using interline power flow controller,"Velayutham, Uma (56623159900); Ponnusamy, Lakshmi (6603773046); Venugopal, Gomathi (56036455200)",10.1108/COMPEL-07-2015-0255,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987757831&doi=10.1108%2fCOMPEL-07-2015-0255&partnerID=40&md5=936b5e556b9fe714f2de316d09157f1e,2016,Article,"Purpose - The purpose of this paper is to optimally locate and size the FACTS device, namely, interline power flow controller in order to minimize the total cost and relieve congestion in a power ...",Scopus,COMPEL - The International Journal for Computation and Mathematics in Electrical and Electronic Engineering
2766,2179,Born and raised distributively: Fully distributed non-interactive adaptively-secure threshold signatures with short shares,"Libert, Benoît (8921974100); Joye, Marc (55919949000); Yung, Moti (56837857800)",10.1016/j.tcs.2016.02.031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999863180&doi=10.1016%2fj.tcs.2016.02.031&partnerID=40&md5=be5140d8812edc317915b5a192175b41,2016,Article,Threshold cryptography is a fundamental distributed computational paradigm for enhancing the availability and the security of cryptographic public-key schemes. It does it by dividing private keys ...,Scopus,Theoretical Computer Science
2767,2180,Semi-adaptive security and bundling functionalities made generic and easy,"Goyal, Rishab (57191926975); Koppula, Venkata (36721412600); Waters, Brent (56187888100)",10.1007/978-3-662-53644-5_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994881313&doi=10.1007%2f978-3-662-53644-5_14&partnerID=40&md5=dab901468602d61cb48292198c6595d4,2016,Conference paper,Semi-adaptive security is a notion of security that lies between selective and adaptive security for Attribute-Based Encryption (ABE) and Functional Encryption (FE) systems. In the semi-adaptive m...,Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2768,2182,Attribute-based versions of Schnorr and ElGamal,"Herranz, Javier (22979587000)",10.1007/s00200-015-0270-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952984248&doi=10.1007%2fs00200-015-0270-7&partnerID=40&md5=5570826b0f8ea756373d8d368076bb57,2016,Article,"We design in this paper the first attribute-based cryptosystems that work in the classical discrete logarithm, pairing-free, setting. The attribute-based signature scheme can be seen as an extensi...",Scopus,"Applicable Algebra in Engineering, Communications and Computing"
2769,2183,Enhancing the security of modern ICT systems with multimodal biometric cryptosystem and continuous user authentication,"Sahayini, T. (57188725802); Manikandan, M.S.K. (57222417323)",10.1504/IJICS.2016.075310,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962555134&doi=10.1504%2fIJICS.2016.075310&partnerID=40&md5=fe6f378d1a3fcaa04469e2ab422da243,2016,Article,"Most information and communication technology (ICT) systems authenticate the users with user name and password, only at the session establishment and no checks are performed further. Current secur...",Scopus,International Journal of Information and Computer Security
2770,2184,A web-based cooperative tool for risk management with adaptive security,"Fugini, Mariagrazia (35614277100); Teimourikia, Mahsa (56236783300); Hadjichristofi, George (6507830979)",10.1016/j.future.2015.04.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942505837&doi=10.1016%2fj.future.2015.04.015&partnerID=40&md5=f03bb151f2c720e3c385efc4e123d410,2016,Article,"Risk management can benefit from Web-based tools fostering actions for treating risks in an environment, while having several individuals collaborating to face the endeavors related to risks. Duri...",Scopus,Future Generation Computer Systems
2771,2187,A novel automated method for doing registration and 3D reconstruction from multi-modal RGB/IR image sequences,"Kirby, Richard (55953898500); Whitaker, Ross (7102973903)",10.1117/12.2237165,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008628501&doi=10.1117%2f12.2237165&partnerID=40&md5=276083bc8abfc3de10e8cc4fae5a71b3,2016,Conference paper,"In recent years, the use of multi-modal camera rigs consisting of an RGB sensor and an infrared (IR) sensor have become increasingly popular for use in surveillance and robotics applications. The ...",Scopus,Proceedings of SPIE - The International Society for Optical Engineering
2772,2188,Research on key technologies of video intelligent identification and security management and control system in substation,"Zhang, Geng (56645095800); Zhang, Dahua (56896501000); Li, Dan (56335978800); Zhou, Liang (56278287300)",10.5013/IJSSST.a.17.26.06,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994613487&doi=10.5013%2fIJSSST.a.17.26.06&partnerID=40&md5=57616a92f31fa82af89115dbfd91417d,2016,Article,"With the development of substation automation technology, unmanned substation operation mode has become a trend, at present, many substations to achieve the “remote viewing” function, will be the ...",Scopus,"International Journal of Simulation: Systems, Science and Technology"
2773,2189,Mode-forming remote switch for security networks,"Morizumi, Yuki (57189525186); Kobayashi, Hirokazu (55543234000); Iwashita, Katsushi (7101655444)",10.1364/acpc.2015.asu2a.95,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088193314&doi=10.1364%2facpc.2015.asu2a.95&partnerID=40&md5=85f59de9a34a6e187780bed440e3108d,2015,Conference paper,Mode-forming remote switch in multi-mode optical fiber system is proposed to enhance security. Feasibilities of the proposed scheme are confirmed by 2 channel multi-mode optical fiber link by cont...,Scopus,"Asia Communications and Photonics Conference, ACPC 2015"
2774,2190,MultiPol: Towards a multi-policy authorization framework for RESTful interfaces in the cloud,"Luo, Yang (57072075600); Puyang, Tian (57192372641); Luo, Wu (36882561300); Shen, Qingni (13610891100); Ruan, Anbang (56350547000); Wu, Zhonghai (36186428900)",10.1007/978-3-319-50011-9_17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005959275&doi=10.1007%2f978-3-319-50011-9_17&partnerID=40&md5=51ddd59b277f59fb378ab369d197b0fa,2016,Conference paper,Recently a large number of existing cloud systems adopt representational state transfer (REST) as the interface of their services. The end users or even components inside the cloud invoke RESTful ...,Scopus,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)
2775,2191,A comparative study of multi-focus image fusion validation metrics,"Giansiracusa, Michael (57191409539); Lutz, Adam (57189244424); Messer, Neal (57189241826); Ezekiel, Soundararajan (7003884603); Alford, Mark (7005744958); Blasch, Erik (7003503895); Bubalo, Adnan ...",10.1117/12.2224349,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989871981&doi=10.1117%2f12.2224349&partnerID=40&md5=df1b7c1eac89a18fef34f67ca602d195,2016,Conference paper,"Fusion of visual information from multiple sources is relevant for applications security, transportation, and safety applications. One way that image fusion can be particularly useful is when fusi...",Scopus,Proceedings of SPIE - The International Society for Optical Engineering
2776,2194,Multimodal Fingerprint Spoof Detection Using White Light,"Balaji, Aadhithya (58349040000); Varun, H.S. (57191280463); Sikha, O.K. (55437853400)",10.1016/j.procs.2016.02.066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988663714&doi=10.1016%2fj.procs.2016.02.066&partnerID=40&md5=2ea2c8c09427b77965a5ac8b4aaade9e,2016,Conference paper,"Advancement in technology has increased the need to provide adequate security. Hence came the first security system using passwords, these systems have evolved and started using biometrics traits ...",Scopus,Procedia Computer Science
2777,2195,CyGraph: Graph-Based Analytics and Visualization for Cybersecurity,"Noel, S. (7004419993); Harley, E. (57213738226); Tam, K.H. (57191854026); Limiero, M. (57191858769); Share, M. (57191855996)",10.1016/bs.host.2016.07.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994234872&doi=10.1016%2fbs.host.2016.07.001&partnerID=40&md5=9af2dfb5e845e810ff1cde1c4660cd72,2016,Book chapter,"This chapter describes CyGraph, a system for improving network security posture, maintaining situational awareness in the face of cyberattacks, and focusing on protection of mission-critical asset...",Scopus,Handbook of Statistics
2778,2196,Space based optical staring sensor LOS determination and calibration using GCPs observation,"Chen, Jun (57188562337); An, Wei (7006908300); Deng, Xinpu (7401768928); Yang, Jungang (50961881400); Sha, Zhichao (55657677500)",10.1117/12.2240285,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010824818&doi=10.1117%2f12.2240285&partnerID=40&md5=d5c69a46e82d896108c64217486f767c,2016,Conference paper,Line of sight (LOS) attitude determination and calibration is the key prerequisite of tracking and location of targets in space based infrared (IR) surveillance systems (SBIRS) and the LOS determi...,Scopus,Proceedings of SPIE - The International Society for Optical Engineering
2779,2202,Enhancing security for multimodal biometric using Hyper Image Encryption Algorithm,"Nivetha, K. (57224297441); Saraswady, D. (6507162853)",10.1109/ECS.2015.7125053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942636204&doi=10.1109%2fECS.2015.7125053&partnerID=40&md5=909d418d05d59fca4a4f24ee49f734bd,2015,Conference paper,The deployment of large-scale biometric systems in both commercial and government applications has served to increase the public's awareness of this technology. This dramatic growth in biometric s...,Scopus,"2nd International Conference on Electronics and Communication Systems, ICECS 2015"
2780,2203,Online multi-modal task-driven dictionary learning and robust joint sparse representation for visual tracking,"Taalimi, Ali (26029625800); Qi, Hairong (7202348750); Khorsandi, Rahman (43761097600)",10.1109/AVSS.2015.7301775,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958678079&doi=10.1109%2fAVSS.2015.7301775&partnerID=40&md5=90a3e374d521b4246dad256c47a26cfd,2015,Conference paper,"Robust visual tracking is a challenging problem due to pose variance, occlusion and cluttered backgrounds. No single feature can be robust to all possible scenarios in a video sequence. However, e...",Scopus,AVSS 2015 - 12th IEEE International Conference on Advanced Video and Signal Based Surveillance
2781,2205,Image fusion: An overview,"Omar, Zaid (37014766900); Stathaki, Tania (7003386658)",10.1109/ISMS.2014.58,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959910392&doi=10.1109%2fISMS.2014.58&partnerID=40&md5=422069860ef87fd50ff94c5aa33d292a,2015,Conference paper,"An extensive overview of the field of image fusion is presented in this paper. The study firstly delves into the problem of multiple modalities that form the motivation for fusion, and discusses t...",Scopus,"Proceedings - International Conference on Intelligent Systems, Modelling and Simulation, ISMS"
