"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Integrated Software System Designed for Upper Limb Rehabilitation Robot","Y. Cen; J. Yuan; S. Bao; L. Du; S. Ma; W. Wan","Shanghai Robotics Institute, Shanghai University, Shanghai, China; Shanghai Robotics Institute, Shanghai University, Shanghai, China; Shanghai Robotics Institute, Shanghai University, Shanghai, China; Shanghai Robotics Institute, Shanghai University, Shanghai, China; Department of Robotics, Faculty of Science and Engineering, Ritsumeikan University, Kusatsu, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Japan","2021 IEEE International Conference on Robotics and Biomimetics (ROBIO)","28 Mar 2022","2021","","","1228","1233","High treatment efficiency is urgently required considering the contradiction between the increase of spinal cord injury cases and the shortage of therapists. Hence, we design an integrated software system to solve the treatment efficiency problem by combining the administration and evaluation functions of a therapist with the training and testing functions of a rehabilitation robot. All information of therapists and patients is administrated digitally through a three-layer administration framework. A multi-modal training method library is developed to assist therapists in formulating individualized passive rehabilitation training programs for various patients. What's more, we propose a safety protection strategy for the safety of patients based on a joint angle filtering algorithm. The system was shown to improve hospital administration efficiency and to provide comprehensive, smooth, and safe upper limb rehabilitation training for patients. This paper provides a feasible solution to the contradiction between poorly integrated rehabilitation robot software systems and a shortage of therapists.","","978-1-6654-0535-5","10.1109/ROBIO54168.2021.9739267","Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9739267","","Training;Rehabilitation robotics;Software systems;Libraries;Safety;Spinal cord injury;Security","control engineering computing;injuries;medical computing;medical robotics;neurophysiology;patient rehabilitation;patient treatment","comprehensive limb rehabilitation training;high treatment efficiency;hospital administration efficiency;integrated rehabilitation robot software systems;joint angle filtering algorithm;multimodal training method library;passive rehabilitation training programs;spinal cord injury;three-layer administration framework;upper limb rehabilitation robot;upper limb rehabilitation training","","1","","15","IEEE","28 Mar 2022","","","IEEE","IEEE Conferences"
"Embedded Network Firewall on FPGA","R. Ajami; A. Dinh","Department of Electrical and Computer Engineering, University of Saskatchewan, Canada; Department of Electrical and Computer Engineering, University of Saskatchewan, Canada","2011 Eighth International Conference on Information Technology: New Generations","11 Jul 2011","2011","","","1041","1043","This paper describes the design of a highly customizable hardware packet filtering firewall to be embedded on a network gateway. This firewall has the ability to process the data packets based on source and destination TCP/UDP port number, source and destination IP address range, source MAC address and combination of source IP address, and destination port number. It is capable of accepting configuration changes in real time. An Alter a FPGA platform has been used for implementing and evaluating the network firewall.","","978-1-61284-427-5","10.1109/ITNG.2011.178","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5945379","network firewall;FPGA;embedded system","Fires;IP networks;Field programmable gate arrays;Computer aided manufacturing;Software;Random access memory;Real time systems","authorisation;computer network security;field programmable gate arrays","embedded network firewall;customizable hardware packet filtering firewall;network gateway;data packets;source TCP-UDP port number;destination TCP-UDP port number;source IP address range;destination IP address range;source MAC address;Altera FPGA platform","","3","2","7","IEEE","11 Jul 2011","","","IEEE","IEEE Conferences"
"A Novel Model of Mimic Defense Based on Minimal L-Order Error Probability","G. Chen; G. Shi; L. Chen; X. He; S. Jiang","School of Automation, Southeast University, Nanjing, China; School of Cyber Science and Engineering, Southeast University, Nanjing, China; School of Cyber Science and Engineering, Southeast University, Nanjing, China; School of Cyber Science and Engineering, Southeast University, Nanjing, China; School of Cyber Science and Engineering, Southeast University, Nanjing, China","IEEE Access","9 Oct 2020","2020","8","","180481","180490","Mimic defense is an active defense theory, which aims to fundamentally change the “easy to attack and difficult to defend” situation of network security. In this paper, we propose an evaluation method based on the probability of being attack successfully, and improve the evaluation scheme of historical confidence. We combine the two evaluation schemes with the TOPSIS (technique for order performance by similarity to ideal solution) algorithm, and finally form a complete heterogeneous variant dynamic scheduling model. Different from traditional multi-mode voting algorithms, the effect of the heterogeneous degree in voting is considered, and we use Bayesian estimation to obtain the optimal result in the probabilistic sense. Finally, simulation results show that the proposed algorithm can effectively enhance the dynamic and security of the mimic defense model, and give full play to the characteristics of mimic defense.","2169-3536","","10.1109/ACCESS.2020.3024847","National Natural Science Foundation of China (NSFC)(grant numbers:61571110); National Key Research and Development Program of China(grant numbers:2020YFE0200600); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9199829","Mimic defense;heterogeneity;dynamic scheduling;TOPSIS algorithm;Bayesian estimation","Heuristic algorithms;Dynamic scheduling;Security;Redundancy;Software algorithms;Bayes methods;Estimation","Bayes methods;dynamic scheduling;probability;security of data;TOPSIS","Bayesian estimation;multimode voting algorithms;TOPSIS;mimic defense;complete heterogeneous variant dynamic scheduling model;technique for order performance by similarity to ideal solution;network security;active defense theory;minimal l-order error probability","","2","","45","CCBY","18 Sep 2020","","","IEEE","IEEE Journals"
"Efficient Implementation of AES and CTR_DRBG on 8-Bit AVR-Based Sensor Nodes","Y. Kim; S. C. Seo","Department of Financial Information Security, Kookmin University, Seoul, South Korea; Department of Financial Information Security, Kookmin University, Seoul, South Korea","IEEE Access","23 Feb 2021","2021","9","","30496","30510","Since Rijndael algorithm was selected as the Advanced Encryption Standard (AES) by NIST, optimization research for the AES has been actively conducted on various IoT-based processors. In an 8-bit AVR environment, LIGHT version of Fast AES CTR-mode Encryption (FACE-LIGHT) was proposed at ICISC'2019 conference. However, in a Wireless Sensor Network environment, where sessions are frequently changed, FACE-LIGHT seems not efficient in terms of available memory and generating a pre-computation table. In this article, we present a new column-wise fashion implementation. Unlike previous best AES implementations, our proposed implementation in an 8-bit AVR microcontroller combines SubBytes, ShiftRows, and MixColums operations and optimizes the operation speed through efficient register scheduling. Our constant-time implementation uses a significantly less table than FACE-LIGHT in an 8-bit AVR microcontroller, achieving 2,251, 2,706, and 3,160 clock cycles when encrypting 128-bit data for each of three security levels. In particular, our 256-bit security level AES implementation is the fastest AES implementation as far as we know in 8-bit AVR microcontroller. Finally, we apply our implementation in CounTeR-mode_Deterministic Random Bit Generator (CTR_DRBG), one of the upper algorithms of a symmetric-key algorithm, to prove the generality of our optimization technology in various operating modes of AES.","2169-3536","","10.1109/ACCESS.2021.3059623","National Research Foundation of Korea (NRF); Korea Government [Ministry of Science and ICT (MSIT)](grant numbers:2019R1F1A1058494); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9354801","AES;software optimization;ATmega;embedded MCUs;wireless sensor networks;sensor device;counter mode of operation;CTR mode;CTR_DRBG","Software;Cryptography;Encryption;Microcontrollers;Security;Registers;Wireless sensor networks","cryptography;microcontrollers;wireless sensor networks","CTR_DRBG;8-Bit AVR-based Sensor;Advanced Encryption Standard;IoT-based processors;8-bit AVR environment;Fast AES CTR-mode Encryption;FACE-LIGHT;Wireless Sensor Network environment;column-wise fashion implementation;8-bit AVR microcontroller;constant-time implementation;encrypting 128-bit data;256-bit security level AES implementation;CounTeR-mode_Deterministic Random Bit Generator","","5","","22","CCBY","16 Feb 2021","","","IEEE","IEEE Journals"
"Behavioral Based Insider Threat Detection Using Deep Learning","R. Nasir; M. Afzal; R. Latif; W. Iqbal","Department of Information Security, National University of Sciences and Technology (NUST), Islamabad, Pakistan; Department of Information Security, National University of Sciences and Technology (NUST), Islamabad, Pakistan; College of Computer and Information Sciences, Prince Sultan University, Riyadh, Saudi Arabia; Department of Information Security, National University of Sciences and Technology (NUST), Islamabad, Pakistan","IEEE Access","27 Oct 2021","2021","9","","143266","143274","The most detrimental cyber attacks are usually not originated by malicious outsiders or malware but from trusted insiders. The main advantage insider attackers have over external elements is their ability to bypass security checks and remain undiscovered, this may cause serious damage to the organizational assets. This paper focuses on insider threat detection through behavioral analysis of users. User behavior is categorized as normal or malicious based on user activity. A series of events and activities are analyzed for feature selection to efficiently detect adversarial behavior. Selected feature vectors are used for model training during the implementation phase. A deep learning based approach is proposed that detects insiders with greater accuracy and low false positive rate. A rich event / user role based feature set containing Logon/Logoff events, User_role, Functional_unit etc are used for detection. The dataset used is the CMU CERT synthetic insider threat dataset r4.2. Performance of our proposed algorithm has been compared to other well-known techniques i.e. long short term Memory- convolutional neural network, random forest, long short term memory- recurrent neural network, one class support vector machine, Markov chain model, multi state long short term memory & convolutional neural network, gated recurrent unit & skipgram. The comparison proved that our novel approach produces relatively good accuracy(90.60%), precision(97%) and F1 Score (94%).","2169-3536","","10.1109/ACCESS.2021.3118297","Artificial Intelligence Data Analytics Lab (AIDA) CCIS, Prince Sultan University, Riyadh, Saudi Arabia; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9559986","Insider threat;deep learning;machine learning;user behavior;information security","Feature extraction;Deep learning;Anomaly detection;Training;Hidden Markov models;Data models;Time series analysis","computer network security;deep learning (artificial intelligence);feature extraction;feature selection;invasive software;Markov processes;recurrent neural nets;support vector machines","feature selection;deep learning;CMU CERT synthetic insider threat dataset;convolutional neural network;recurrent neural network;long short term memory;behavioral based insider threat detection;cyber attacks;malware;security checks;support vector machine;Markov chain model;gated recurrent unit;random forest;skipgram","","10","","40","CCBYNCND","5 Oct 2021","","","IEEE","IEEE Journals"
"Green Internet of Things Application of a Medical Massage Robot With System Interruption","W. Si; G. Srivastava; Y. Zhang; L. Jiang","Department of Information and Computer Science, Shanghai Business School, Shanghai, China; Department of Mathematics and Computer Science, Brandon University, Brandon, MB, Canada; Robotics Research Centre, Nanyang Technological University, Singapore; Department of Rehabilitation, Shenzhen Longhua District Central Hospital, Shenzhen, China","IEEE Access","16 Sep 2019","2019","7","","127066","127077","Safe operation control systems are the most important aspect of medical device development apart from the machine's function itself. Due to the fact that machines are used on people, how people can protect themselves from intelligent/programmed automatic or semiautomatic operating systems is an unavoidable problem. The Massage Robot application is based on its medical potential, lightweight nature and underlying Internet of Things (IoT) device properties. Massage robots are currently going into development in clinical trials. Handheld system interruption equipment and the robot's physical characteristics can help people achieve harmless use. In this paper, we systematically test the safety of a massage robot in an entirely real-world setting. This paper focusses on safe control operations in order to keep exploring the most reasonable safe operating modes and interrupt modes for medical devices, as well as the security interrupt priority.","2169-3536","","10.1109/ACCESS.2019.2939502","Natural Science Foundation of Shanghai(grant numbers:14ZR1429800,15ZR1430000,18ZR1427400,18ZR1427500); Ministry of Education of the People's Republic of China(grant numbers:EIA140412); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8823865","Internet of Things;lightweight;medical devices;massage robots;safety;device control","Force;Robot kinematics;Mathematical model;Safety;Software;Internet of Things","biomedical equipment;Internet of Things;interrupts;medical robotics;mobile robots;operating systems (computers)","medical massage robot;safe operation control systems;medical device development;semiautomatic operating systems;handheld system interruption equipment;reasonable safe operating modes;security interrupt priority;IoT device;intelligent-programmed automatic systems;green Internet of Things application","","10","","45","CCBY","4 Sep 2019","","","IEEE","IEEE Journals"
"Research on the health status monitoring model and monitoring system of destruction equipment for high-risk goods based on the fuzzy combination mode","H. Zhang; Yanliang Li; Jing Zhang","School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; Department of Equipment, Institute Chemical Defense of CPLA, Beijing, China; Department of Equipment, Institute Chemical Defense of CPLA, Beijing, China","Proceedings of the IEEE 2012 Prognostics and System Health Management Conference (PHM-2012 Beijing)","2 Jul 2012","2012","","","1","6","The high-risk and complexity of highly dangerous goods destruction need urgently a deep analysis and judgment to the variety health status of destroyed equipment in operation to ensure the operations safety,so the health status monitoring model of destruction equipment was constructed. In this paper it determined the operating status monitoring parameters and equipment unit parameters by reliability and pre-risk analysis, studied the health trends judgment methods of operating status parameters by statistical process control (SPC) and equipment PLC combination, the health status analysis methods of the operating state parameters subsystem related equipment based on the Profust. Finally it composed both analysis methods to judge the health status of destroyed equipment. While it builds the health status monitoring network of destruction equipment, the hardware and software part of actual destruction system. The model provides a new way for the establishment of high-risk operations equipment health status monitoring systems based on PHM.","2166-5656","978-1-4577-1911-0","10.1109/PHM.2012.6228825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228825","PHM;profust;preliminary hazard analysis(PHA);statistical process control (SPC);dangerous goods destruction equipment (DGDE);monitor mode","Monitoring;Security;Process control;Reliability;Temperature measurement;Market research;Reliability theory","condition monitoring;fuzzy set theory;production equipment;programmable controllers;reliability;risk management;statistical process control","health status monitoring model;destruction equipment;high-risk goods;fuzzy combination mode;dangerous goods destruction;operations safety;operating status monitoring parameter;reliability;prerisk analysis;health trends judgment method;operating status parameter;statistical process control;equipment PLC combination;operating state parameters subsystem related equipment;Profust;health status monitoring network;equipment health status monitoring systems;PHM","","","","10","IEEE","2 Jul 2012","","","IEEE","IEEE Conferences"
"DES-SRAM IP-core: a SRAM embedding DES feature [secure SoC applications]","A. Labbe; J. . -M. Portal; A. Perez","Laboratoire Matériaux et Microeélectronique de Provence (L2MP-Polytech, UMR CNRS 6137IMT-Technopôle de ChPteau-Gombert, France; Laboratoire Matériaux et Microeélectronique de Provence (L2MP-Polytech, UMR CNRS 6137IMT-Technopôle de ChPteau-Gombert, France; Laboratoire Matériaux et Microeélectronique de Provence (L2MP-Polytech, UMR CNRS 6137IMT-Technopôle de ChPteau-Gombert, France","IEEE International [Systems-on-Chip] SOC Conference, 2003. Proceedings.","3 Nov 2003","2003","","","11","14","This paper proposes a DES-SRAM IP-core dedicated to secure SoCs. This core is an optimized hardware implementation of a DES (data encryption standard) secret key algorithm. The main idea was to implement a DES feature inside a basic SRAM in order to suppress data transfers during data encryption and thus to avoid a bus bottleneck as well as to increase SoC security. The DES capability only adds few percent hardware overhead, and our modified SRAM offers two operating modes: a basic SRAM mode and an encryption mode. The DES-SRAM self-encrypts each 64 bit block of its own data in 17 clock cycles.","","0-7803-8182-3","10.1109/SOC.2003.1241452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1241452","","Random access memory;Hardware;Public key cryptography;Data security;Public key;Logic;Portals;Clocks;System-on-a-chip;Software algorithms","cryptography;SRAM chips;industrial property;system-on-chip;logic design","crypto-SRAM;self-encrypting DES-SRAM IP-core;SRAM embedded DES;secure SoC;optimized DES hardware implementation;DES secret key algorithm;data encryption standard;data transfer suppression;64 bit","","2","2","9","IEEE","3 Nov 2003","","","IEEE","IEEE Conferences"
"New architecture of Direct RF Sampling for avionic systems applied to VOR and ILS","A. -Q. Nguyen; A. A. Kisomi; R. Landry","Embedded Systems, Navigation and Avionic (LASSENA), Laboratory of Space Technologies, Montréal, QC, CANADA; Embedded Systems, Navigation and Avionic (LASSENA), Laboratory of Space Technologies, Montréal, QC, CANADA; Embedded Systems, Navigation and Avionic (LASSENA), Laboratory of Space Technologies, Montréal, QC, CANADA","2017 IEEE Radar Conference (RadarConf)","8 Jun 2017","2017","","","1622","1627","In the aerospace industry, there is an increased demand for a new kind of avionic architecture, in order to reduce cost, weight, number of components, certification, installation and maintenance complexity, while improving the security, compatibility and RF efficiency. The key solution to achieve this goal is to integrate multiple avionic systems, apply new signal processing and RF capabilities. A generalized and reconfigurable architecture of Multi-Mode Receiver (MMR) with integrated and modularised structure based on Direct RF Sampling (DRFS) and Software Defined Radio (SDR) is presented in this paper for avionic applications. The proposed architecture is composed of a DRFS digital receiver integrated within a SDR software modules. DRFS technology is adopted in the digital receiver, which consists of Pre-selection Filters and Field Programmable Gate Arrays (FPGA) to provide flexible compatibility for diverse modulation modes and various RF/IF frequency bands. By employing the concept of DRFS/SDR, distinct procedures for different avionic purposes, such as Very High Frequency Omnidirectional Range (VOR) and Instrument Landing System (ILS), can be achieved in the same hardware platform. Notably, this proposed architecture has the potential to be reconfigured and improved in several ways without any hardware change to accommodate new features and signal capabilities. As per experimental validation phase, an MMR integrated system for VOR and ILS receivers has been designed and implemented. Test results have illustrated that the implementation feasibility of multi-mode DRFS avionic receivers is beneficial and efficient using the proposed architecture. Moreover, the benefits obtained from this new approach are not only covering miniaturization, lightweight, and low power consumption but is also promising to overreach the equivalent commercial systems in the future.","2375-5318","978-1-4673-8823-8","10.1109/RADAR.2017.7944467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7944467","Avionic;DRFS;SDR;MMR;IMA;VHF;VOR;ILS","Aerospace electronics;Receivers;Radio frequency;Computer architecture;Field programmable gate arrays;Band-pass filters;Mixers","avionics;instrument landing systems;radio receivers;software radio","direct RF sampling;avionic systems;VOR;ILS receiver;aerospace industry;avionic architecture;cost reduction;weight reduction;maintenance complexity;RF efficiency;signal processing;generalized architecture;reconfigurable architecture;multimode receiver;MMR;integrated structure;modularised structure;software defined radio;SDR;DRFS digital receiver;SDR software modules;pre-selection filters;field programmable gate arrays;FPGA;flexible compatibility;diverse modulation modes;RF-IF frequency bands;very-high-frequency omnidirectional range;instrument landing system;hardware platform;MMR integrated system;multimode DRFS avionic receivers;power consumption","","6","","16","IEEE","8 Jun 2017","","","IEEE","IEEE Conferences"
"Development of an Experimental Prototype Multi-Modal Netted Sensor Fence for Homeland Defense and Border Integrity","W. Shi; G. Arabadjis; B. Bishop; P. Hill; R. Plasse","MITRE Corporation, Bedford, MA, USA; MITRE Corporation, Bedford, MA, USA; MITRE Corporation, Bedford, MA, USA; MITRE Corporation, Bedford, MA, USA; MITRE Corporation, Bedford, MA, USA","2007 IEEE Conference on Technologies for Homeland Security","11 Jun 2007","2007","","","221","226","Potential terrorists/adversaries can exploit a wide range of airborne threats against civilian and military targets. There is no effective, low-cost solution to robustly and reliably detect and identify small, low-flying airborne vehicles such as fixed-wing aircraft or unmanned aerial vehicles (UAVs) that might be carrying out chemical, biological or nuclear attacks, or smuggling drugs or illegal immigrants across the border. This paper presents a low-cost and low-power methodology for performing key 24/7 sentry functions that can be used for the protection and the surveillance of critical infrastructure from airborne threats. The methodology is based on joint multi-sensor fusion technology. It consists of a forward-based fence comprised of a mixture of selected low cost, low power, netted sensors including a simple radar, acoustic microphone array and optical (infrared and visible) cameras to detect, track and discriminate potential airborne targets. An experimental prototype end-to-end proof of concept system with deploy able software, hardware and connectivity is built using COTS component. Multi-modal senor fusion algorithms employing Kalman filter for target tracking and acoustic and image recognition algorithm for target classification are implemented. Results from field tests reveal reasonable detection and discrimination among candidate aircraft.","","1-4244-1052-5","10.1109/THS.2007.370049","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4227812","","Prototypes;Multimodal sensors;Sensor arrays;Military aircraft;Unmanned aerial vehicles;Optical sensors;Infrared sensors;Laser radar;Radar tracking;Microphone arrays","acoustic microscopes;acoustic signal detection;aircraft;cameras;image classification;Kalman filters;national security;object-oriented programming;search radar;sensor fusion;target tracking;terrorism","multimodal netted sensor fence;homeland defense;border integrity;terrorists;airborne threats;civilian targets;military targets;low-flying airborne vehicles;fixed-wing aircraft;unmanned aerial vehicles;chemical attacks;biological attacks;nuclear attacks;drugs smuggling;illegal immigrants;24/7 sentry functions;critical infrastructure surveillance;joint multisensor fusion technology;forward-based fence;radar;acoustic microphone array;optical infrared cameras;optical visible cameras;COTS component;Kalman filter;target tracking;acoustic recognition;image recognition;target classification","","3","","5","IEEE","11 Jun 2007","","","IEEE","IEEE Conferences"
"Multi-Robot System for Autonomous Cooperative Counter-UAS Missions: Design, Integration, and Field Testing","A. Barisic; M. Ball; N. Jackson; R. McCarthy; N. Naimi; L. Strässle; J. Becker; M. Brunner; J. Fricke; L. Markovic; I. Seslar; D. Novick; J. Salton; R. Siegwart; S. Bogdan; R. Fierro","Laboratory for Robotics and Intelligent Control Systems (LAR-ICS), Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Electrical and Computer Engineering Department, University of New Mexico, Albuquerque, NM, USA; Electrical and Computer Engineering Department, University of New Mexico, Albuquerque, NM, USA; Electrical and Computer Engineering Department, University of New Mexico, Albuquerque, NM, USA; ETH Zurich, Autonomous Systems Lab (ASL), Zurich, Switzerland; ETH Zurich, Autonomous Systems Lab (ASL), Zurich, Switzerland; ETH Zurich, Autonomous Systems Lab (ASL), Zurich, Switzerland; ETH Zurich, Autonomous Systems Lab (ASL), Zurich, Switzerland; ETH Zurich, Autonomous Systems Lab (ASL), Zurich, Switzerland; Laboratory for Robotics and Intelligent Control Systems (LAR-ICS), Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Sandia National Laboratories, Albuquerque, New Mexico, USA; Sandia National Laboratories, Albuquerque, New Mexico, USA; Sandia National Laboratories, Albuquerque, New Mexico, USA; ETH Zurich, Autonomous Systems Lab (ASL), Zurich, Switzerland; Laboratory for Robotics and Intelligent Control Systems (LAR-ICS), Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Electrical and Computer Engineering Department, University of New Mexico, Albuquerque, NM, USA","2022 IEEE International Symposium on Safety, Security, and Rescue Robotics (SSRR)","24 Jan 2023","2022","","","203","210","With the rapid development of technology and the proliferation of uncrewed aerial systems (UAS), there is an immediate need for security solutions. Toward this end, we propose the use of a multi-robot system for autonomous and cooperative counter-UAS missions. In this paper, we present the design of the hardware and software components of different complementary robotic platforms: a mobile uncrewed ground vehicle (UGV) equipped with a LiDAR sensor, an uncrewed aerial vehicle (UAV) with a gimbal-mounted stereo camera for air-to-air inspections, and a UAV with a capture mechanism equipped with radars and camera. Our proposed system features 1) scalability to larger areas due to the distributed approach and online processing, 2) long-term cooperative missions, and 3) complementary multimodal perception for the detection of multirotor UAVs. In field experiments, we demonstrate the integration of all subsystems in accomplishing a counter-UAS task within an unstructured environment. The obtained results confirm the promising direction of using multi-robot and multi-modal systems for C-UAS.","2475-8426","978-1-6654-5680-7","10.1109/SSRR56537.2022.10018733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10018733","","Scalability;Robot vision systems;Autonomous aerial vehicles;Cameras;Software;Safety;Security","aerospace robotics;aircraft control;autonomous aerial vehicles;cameras;mobile robots;multi-robot systems;optical radar;stereo image processing","air-to-air inspections;autonomous counter-UAS missions;complementary robotic platforms;cooperative counter-UAS missions;field testing;LiDAR sensor;mobile uncrewed ground vehicle;multimodal systems;multirobot system;security solutions;software components;system features;UAV;uncrewed aerial systems;uncrewed aerial vehicle","","","","27","IEEE","24 Jan 2023","","","IEEE","IEEE Conferences"
"A Novel User-Specific Face and Palmprint Feature Level Fusion","Y. Fu; Z. Ma; M. Qi; J. Li; X. Li; Y. Lu","Computer School, Northeast Normal University, Changchun, China; Computer School, Northeast Normal University, Changchun, China; Computer School, Northeast Normal University, Changchun, China; Computer School, Northeast Normal University, Changchun, China; Computer School, Northeast Normal University, Changchun, China; Computer School, Northeast Normal University, Changchun, China","2008 Second International Symposium on Intelligent Information Technology Application","6 Jan 2009","2008","3","","296","300","Recent years, people pay more and more attention to multi-modal biometric recognition because of its higher security. In this paper, face and palmprint are fused in feature level and a novel user-specific weighting rule is used to adapt different people's need and improve recognition accuracy. According to respective characteristic of face and palmprint, different feature extraction methods are adopted. For face, phase congruency is used to extract its energy feature meanwhile Gabor transformation is used to extract texture feature of palmprint. Then the two modals are weighted according to users' specific in feature level. Experimental results show good performance.","","978-0-7695-3497-8","10.1109/IITA.2008.469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4740005","fusion;weighting;PC","Feature extraction;Biometrics;Independent component analysis;Face recognition;Frequency;Information technology;Application software;Laboratories;Statistics;Computer security","biometrics (access control);face recognition;feature extraction","user-specific face feature level fusion;palmprint feature level fusion;multimodal biometric recognition;user-specific weighting rule;recognition accuracy;feature extraction methods;phase congruency;Gabor transformation;texture feature","","9","","16","IEEE","6 Jan 2009","","","IEEE","IEEE Conferences"
"Application of artificial immune algorithm in the dynamic zoning of elevator traffic","Zhonghua Li; Jianping Wu; Zongyuan Mao","College of Automation Science and Engineering, South China University of Technology, Guangzhou, China; College of Automation Science and Engineering, South China University of Technology, Guangzhou, China; College of Automation Science and Engineering, South China University of Technology, Guangzhou, China","Fifth World Congress on Intelligent Control and Automation (IEEE Cat. No.04EX788)","18 Oct 2004","2004","3","","2222","2226 Vol.3","AIS, short for artificial immune system, is an artificial intelligence approach newly put forward, which has been widely applied to many fields such as data analysis, multi-modal function optimisation, computer security, error detection, etc. Base on the artificial immune algorithm, a novel approach was proposed for elevator traffic dynamic non-continuous zoning during the peak traffic. In this paper, the theory of artificial immune system was briefly described, the dynamic zoning model of elevator traffic was clearly outlined, and the artificial immune algorithm was designed for the dynamic zoning model. The simulation result indicated the feasibility of this algorithm. It has fast convergence and is utilized to quickly search the optimal or sub-optimal zoning of elevator traffic, so it is helpful to improve the real-time capability of processing dynamic zoning due to variable traffic demands.","","0-7803-8273-0","10.1109/WCICA.2004.1341983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1341983","","Heuristic algorithms;Elevators;Traffic control;Artificial immune systems;Application software;Artificial intelligence;Data analysis;Computer security;Computer errors;Algorithm design and analysis","lifts;traffic;artificial intelligence;optimisation;real-time systems;digital simulation;convergence","artificial immune algorithm;dynamic noncontinuous zoning;elevator traffic;artificial immune system;artificial intelligence;fast convergence;optimal zoning;suboptimal zoning;real time processing;variable traffic demands;MATLAB6.1 simulation","","2","","10","IEEE","18 Oct 2004","","","IEEE","IEEE Conferences"
"Distributed Communicative Exploration under underwater communication constraints","Rathnam; A. Birk","Jacobs University Bremen, Bremen, Germany; Jacobs University Bremen, Bremen, Germany","2011 IEEE International Symposium on Safety, Security, and Rescue Robotics","19 Dec 2011","2011","","","339","344","Exploration by Unmanned Underwater Vehicles (UUV) is of interest in different application areas of Safety, Security, and Rescue Robotics (SSRR) including infrastructure inspection after disasters, military reconnaissance, marine search and rescue, and mine hunting. A multi-robot system performing exploration can be highly beneficial for this purpose by distributing the work amongst the different robots. In this paper, we present a distributed approach to multi-robot exploration which always keeps all the robots in communication range. The algorithm is based on a utility function that guarantees communication while using best effort for the exploration itself. The robots randomly sample configuration changes of the overall system, i.e., the set of the next best joined movements based on this utility function. This process can be very well distributed with very few communication overhead by having each robot computing a part of the sample and broadcasting its best candidate configuration change found. The globally best candidate among the broadcasted ones is then executed by the team. The algorithm is tested in a high-fidelity marine robotics simulator including realistic vehicle physics and proper underlying software for mapping, path-planning, and motion-control.","2374-3247","978-1-61284-769-6","10.1109/SSRR.2011.6106767","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6106767","Unmanned Underwater Vehicle (UUV);Autonomous Underwater Vehicle (AUV);exploration;multi robot coordination;utility based control;underwater communication","Robot kinematics;Robot sensing systems;Heuristic algorithms;System recovery;Underwater vehicles;Bandwidth","mobile robots;motion control;multi-robot systems;path planning;remotely operated vehicles;underwater vehicles","distributed communicative exploration;underwater communication constraint;unmanned underwater vehicle;safety security and rescue robotics;military reconnaissance;marine search and rescue;mine hunting;multi-robot exploration;utility function;high-fidelity marine robotics;mapping;path planning;motion control","","8","","30","IEEE","19 Dec 2011","","","IEEE","IEEE Conferences"
