"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Abnormal Access Identification of Network Information Based on Multimodal Data Flow","C. Liu; G. Cui; H. Cui; Y. Liu","Shandong Institute of Commerce and Technology, Jinan, China; Shandong Institute of Commerce and Technology, Jinan, China; Shandong Institute of Commerce and Technology, Jinan, China; Shandong Institute of Commerce and Technology, Jinan, China","2022 6th International Conference on Wireless Communications and Applications (ICWCAPP)","14 Jun 2023","2022","","","102","105","With the rapid development of science and technology, more and more information is disseminated and stored through the Internet, which makes network security issues more and more people’s attention. In such an environment, the research on network security gradually develops and presents a thriving development trend. The purpose of this paper is to design and develop an abnormal access recognition platform for network information based on the background of multimodal data flow. Firstly, according to the characteristics of information in the network security management system, the multi-source multi-modal data analysis algorithm is selected as the abnormal traffic detection method. Next, the system design is carried out, the data acquisition module uses tcpdump to realize the acquisition of information data in the network. Anomaly detection module adopts multi-source and multi-modal data analysis algorithm to complete anomaly identification. Finally, the practicability and detection ability of the system are evaluated, that is, it is compared and analyzed with big data technology and BP neural network model. 50 experiments were carried out for each algorithm. The test results show that the detection rate of abnormal access recognition of network information designed in this paper is 94.25% and the accuracy rate is 93.09%, which are higher than the other two models, with a false detection rate of 4.29% and a missed detection rate of 2.49%, which are lower than the other two models. Therefore, compared with big data technology and BP neural network model, the multi-source multi-modal data analysis algorithm designed in this paper has better performance in identifying abnormal access to network information.","","978-1-6654-6290-7","10.1109/ICWCAPP57292.2022.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10148508","Multimodal Data Flow;Network Information;Abnormal Access Identification;Platform Development","Analytical models;Data analysis;Processor scheduling;Neural networks;Network security;Big Data;Dynamic scheduling","backpropagation;Big Data;computer network security;data acquisition;data analysis;Internet;neural nets;telecommunication traffic","abnormal access identification;abnormal access recognition platform;abnormal traffic detection method;anomaly detection module;Big Data technology;BP neural network model;data acquisition module;information data;multimodal data flow;multisource multimodal data analysis algorithm;network information;network security issues;network security management system","","","","17","IEEE","14 Jun 2023","","","IEEE","IEEE Conferences"
"A Multi-contingency Preventive Control Method for Static Voltage Stability","C. Hao; Y. Shi; Y. Shi; Y. Zhang; Z. Yi; J. Lu; R. Guo","East Branch of State Grid Corporation of China, Shanghai, China; East Branch of State Grid Corporation of China, Shanghai, China; Zhejiang University, Hangzhou, China; East Branch of State Grid Corporation of China, Shanghai, China; East Branch of State Grid Corporation of China, Shanghai, China; East Branch of State Grid Corporation of China, Shanghai, China; Zhejiang University, Hangzhou, China","2022 4th International Conference on Smart Power & Internet Energy Systems (SPIES)","3 Apr 2023","2022","","","32","36","The preventive control for static voltage stability is one of the important contents of the power system’s security and stability. A multi-contingency preventive control model for static voltage stability and its corresponding optimal solving algorithm are proposed to enhance the grid’s voltage stability when potentially complex contingencies occur. This model aims to minimize the control cost while maintaining the feasibility of normal operating state and keeping proper static voltage stability margin for each contingency considered. The selecting method of the key contingencies set is provided based on the requirement of static voltage stability margin. Meanwhile, the model is optimally solved according to the key contingencies set and then the corresponding preventive control strategies are obtained and implemented. The solving algorithm is further cycled until the voltage stability margins under all contingencies are satisfied the requirements. The validity of the proposed model and algorithm is verified through simulation tests in Eastern China Grid.","","978-1-6654-8957-7","10.1109/SPIES55999.2022.10082295","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10082295","preventive control;multi-contingency;static voltage stability;stability margin","Costs;Contingency management;Power system stability;Minimization;Stability analysis;Time measurement;Software","power grids;power system security;power system stability;voltage control","complex contingencies;control cost;Eastern China grid;multicontingency preventive control model;normal operating state;optimal solving algorithm;static voltage stability margin;voltage stability margins","","","","15","IEEE","3 Apr 2023","","","IEEE","IEEE Conferences"
"Design of a novel bridge-type FCL and its application in UPFC","Feng Chen; Daozhuo Jiang; Yu Fan; Ke Chen; Yimu Guo; Wentao Lv","Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Zhejiang Electric Power Corporation Research Institute, State Grid Zhejiang Electric Power Corporation, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China; Department of Electrical Engineering, Zhejiang University, Hangzhou, P.R. China","2015 IEEE Power & Energy Society General Meeting","5 Oct 2015","2015","","","1","5","Aiming at the problem of short-circuit protection, a novel bridge-type topology of fault current limiting (FCL) is established based on resonant characteristics. It is equivalent to a piece of wire during the normal operating state. When short-circuit fault occurs, the dc limiting reactor inserts automatically and rapidly under the joint action of the capacitor, limiting the increasing speed and amplitude of fault current, therefore protects the security of the equipment. Compared with the original topologies, the novel topology proposed reduces the number of controllable devices, simplifies the control system, and reduces the design value and size of the dc limiting reactor, which makes it has the advantages of high reliability, low cost, and minimum maintenance requirements. The structure and working principle of the FCL proposed are elaborated in detail. Meanwhile, a topology of its application in unified power flow controller (UPFC) is proposed to verify its function. Simulations prove the feasibility of the new FCL.","1932-5517","978-1-4673-8040-9","10.1109/PESGM.2015.7286165","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7286165","FCL;bridge-type;UPFC;simulation;resonant characteristics","Limiting;Circuit faults;Inductors;Capacitors;Bridge circuits;Fault currents;Short-circuit currents","fault current limiters;load flow control;network topology;power apparatus;power system protection;power system reliability;power system security;short-circuit currents","bridge-type FCL topology design;fault current limiting bridge-type topology;UPFC;resonant characteristics;normal operating state;short-circuit fault protection problem;DC limiting reactor;capacitor;fault current amplitude;fault current speed;equipment security;high reliability;low cost;minimum maintenance requirement;unified power flow controller","","","","15","IEEE","5 Oct 2015","","","IEEE","IEEE Conferences"
"The Internet of Things Privacy is Provided Through Object Identification","S. Lahoti","Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India","2023 International Conference on Artificial Intelligence and Smart Communication (AISC)","3 Apr 2023","2023","","","1130","1134","Cyber security is a critical concern that calls for an in-depth research and finding the sustainable solution. This hypothesis discusses how the Iot (IoT) itself may give protection and increase the efficiency with which we may use the web. While the Internet of Things (IoT) does bring utility, it also raises more worries about cybersecurity. It expands our awareness of how the fundamental components of our day-to-day lives could connect with one another through the internet in order to make our lives simpler. One such assertion that might be made is the idea that turning the internet into a system based on artificial intelligence would truly be a straightforward way to live. We develop a multi-stage design of implication that makes use of flow modeling. This manuscript aims to identify a set of bandwidth (per-device) whose period qualities calculated at numerous time frames (from a moment to an hour) categories the connectivity behavior of various IoT linked devices, as well as their able to operate states (including bootup, vigorously conversing with the consumer, or even being idle); We categorize the web behavior of various IoT device and estimate the trade-off among our approach's cost and effectiveness and we illustrate how our monitoring method operates. We train our algorithms on real-world traffic traces, then evaluate how well they perform utilizing those traces.","","979-8-3503-2230-9","10.1109/AISC56616.2023.10085469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10085469","Internet of Things (IoT);Cyber Security;Big Data;Wireless Sensor Network;Machine Learning (ML)","Privacy;Traffic control;Turning;Real-time systems;Behavioral sciences;Internet of Things;Object recognition","","","","","","19","IEEE","3 Apr 2023","","","IEEE","IEEE Conferences"
"Biometrie for home environment challenges, modalities and applications","A. Rabie; U. Handmann","Institute of Computer Sciences, University of Applied Sciences Ruhr-West, Bottrop, Germany; Institute of Computer Sciences, University of Applied Sciences Ruhr-West, Bottrop, Germany","2015 World Congress on Information Technology and Computer Applications (WCITCA)","4 Jan 2016","2015","","","1","4","Utilizing biometrie traits for privacy- and security-applications is receiving an increasing attention. Applications such as personal identification, access control, forensics appli-cations, e-banking, e-government, e-health and recently person-alized human-smart-home and human-robot interaction present some examples. In order to offer person-specific services for/of specific person a pre-identifying step should be done in the run-up. Using biometric in such application is encountered by diverse challenges. First, using one trait and excluding the others depends on the application aimed to. Some applications demand directly touch to biometric sensors, while others don't. Second challenge is the reliability of used biometric arrangement. Civilized application demands lower reliability comparing to the forensics ones. And third, for biometric system could only one trait be used (uni-modal systems) or multiple traits (Bi- or Multi-modal systems). The latter is applied, when systems with a relative high reliability are expected. The main aim of this paper is providing a comprehensive view about biometric and its application. The above mentioned challenges will be analyzed deeply. The suitability of each biometric sensor according to the aimed application will be deeply discussed. Detailed com-parison between uni-modal and Multi-modal biometric system will present which system where to be utilized. Privacy and security issues of biometric systems will be discussed too. Three scenarios of biometric application in home-environment, human-robot-interaction and e-health will be presented.","","978-1-4673-6636-6","10.1109/WCITCA.2015.7367021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367021","","Biomedical imaging;Biometrics (access control);Feature extraction;Biosensors;Reliability;Veins","","","","","","9","IEEE","4 Jan 2016","","","IEEE","IEEE Conferences"
"Distribution network expansion planning considering comprehensive equipment utilization","W. Zhengrong; K. Xiangyu; Y. Chengsi; Z. Feng; D. Xuzhu; L. Wenzhi","Electric Power Research Institute of China Southern Power Grid, Guangzhou, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China; Electric Power Research Institute of China Southern Power Grid, Guangzhou, China; Electric Power Research Institute of China Southern Power Grid, Guangzhou, China","2016 China International Conference on Electricity Distribution (CICED)","26 Sep 2016","2016","","","1","5","An equipment comprehensive utilization index considering power system security and operating mode was provided, and a distribution system expansion planning method based on this index was proposed. The expansion planning method takes “effective use of existing and additional equipment resources” as the guiding ideology, and makes full use of the historical operation data to realize the distribution system expansion planning. The planning model and the solving process using improved particle swarm algorithm are provided in the paper. An actual case study is used to verify the effectiveness of the method.","2161-749X","978-1-4673-9070-5","10.1109/CICED.2016.7576228","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7576228","Distribution network;Equipment utilizations;Expansion planning;Economic operation","Planning;Power grids;Indexes;Investment;Power supplies;Maintenance engineering;Mathematical model","particle swarm optimisation;power distribution planning;power system security","equipment comprehensive utilization index;power system security;operating mode;distribution system expansion planning method;equipment resources;historical operation data;improved particle swarm algorithm","","","","7","IEEE","26 Sep 2016","","","IEEE","IEEE Conferences"
"Issues in Integrated Circuit Design for UHF RFID","Z. Wang; X. Sun; C. Zhang; Y. Li","Institute of Microelectronics, Tsinghua University, Beijing, China; Institute of Microelectronics, Tsinghua University, Beijing, China; Institute of Microelectronics, Tsinghua University, Beijing, China; Institute of Microelectronics, Tsinghua University, Beijing, China","2007 IEEE International Workshop on Radio-Frequency Integration Technology","28 Jan 2008","2007","","","322","328","With the recent explosive growth of the market demand for RFID systems, design of RFID tag and reader IC has become one of the most popular research areas. This paper gives a review of several key issues in the UHF RFID tag and reader design. To achieve a higher identification performance, a low cost, low power RFID tag with efficient anti-collision technique which provides a large throughput and flexible security mechanism is required. Moreover, the package of tag becomes a bottleneck to further reduce the RFID cost. In RFID reader design, the carrier leakage problem is a significant challenge which limits the sensitivity of the RFID receiver. And in order to increase the integration of an RFID system, a multi-mode, high efficient CMOS PA with a sufficient output power is preferred to be integrated in the reader transceiver IC. Three design instances are given to demonstrate the challenges of RFID IC design.","","978-1-4244-1307-2","10.1109/RFIT.2007.4443981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4443981","Reader;RFID;transponder;UHF","Integrated circuit synthesis;UHF circuits;Radiofrequency identification;RFID tags;Costs;CMOS integrated circuits;Explosives;Throughput;Power system security;Packaging","CMOS integrated circuits;integrated circuit design;power amplifiers;radiofrequency identification;transceivers;UHF integrated circuits","integrated circuit design;UHF RFID tag;anticollision technique;security mechanism;RFID reader design;CMOS power amplifier;reader transceiver IC","","9","1","26","IEEE","28 Jan 2008","","","IEEE","IEEE Conferences"
"Research on Energy Feedback Strategy for Electric Vehicle","D. Sun; X. Wang; R. Na; T. Wang",Harbin University of Science and Technology; Harbin University of Science and Technology; Harbin University of Science and Technology; Harbin University of Science and Technology,"2013 IEEE Vehicle Power and Propulsion Conference (VPPC)","21 Nov 2013","2013","","","1","6","This paper analyzes the efficience of energy feedback on the whole range of speed in the process of driving , and gets the range of speed which is suitable for the energy feedback of electric vehicle. Mean while it deeply studies automotive braking strategy, and proposes the ""Urban, High-speed""strategy which means step and dual control. The analysis of the specific situation of braking is added in the two different kinds of operating mode. The design of sliding gear can make the vehicle efficiently recycle potential energy on the downhill. By dynamically adjusting the current through the motor controller, the author intend to recollect the maximize energy under the condition of not affect the vehicles braking flexibility, security and reliability. Based on ADVISOR software in the ECE working conditions,simulation results for braking condition show that the electic vehicle can brake steadily and recover energy at most .","1938-8756","978-1-4799-0720-5","10.1109/VPPC.2013.6671705","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6671705","Electric vehicle;Energy feedback strategy;Urban and High speed;Efficiency","Electric vehicles;Batteries;Voltage control;Gears;Process control;Wheels","braking;electric vehicles;gears;reliability","energy feedback strategy;electric vehicle;energy feedback efficiency;driving process;automotive braking strategy;urban high-speed strategy;sliding gear design;potential energy;motor controller;vehicle braking flexibility;vehicle braking security;vehicle braking reliability;ADVISOR software;ECE working condition;braking condition;energy recovery","","","","10","IEEE","21 Nov 2013","","","IEEE","IEEE Conferences"
"A Review of Factors Influencing the Implementation of Secure Framework for in-House Web Application Development in Malaysian Public Sector","M. M. Jakeri; M. F. Hassan","Department of Computer and Information Science, Universiti Teknologi PETRONAS, Seri Iskandar, Perak; Department of Computer and Information Science, Universiti Teknologi PETRONAS, Seri Iskandar, Perak","2018 IEEE Conference on Application, Information and Network Security (AINS)","3 Feb 2019","2018","","","99","104","Every year, web applications have expanded their presence in more areas in financial organizations, health organizations, public sector, retail and accommodation. Security is important in data protection so as not to be infringed by unauthorized parties. If the vulnerabilities found are not amended, it leads to cyber-attacks such as Structured Query Language Injection Attack (SQLIA) performed by certain parties which enable them to gain unauthorized data access. To cater security issues, variety of security frameworks for secure software development life cycle (SDLC) were introduced. Secure SDLC is created by integrating security-related activities to an each phase of in used development methodologies such as waterfall model or agile model. However, the application security problem continues to grow. Strict, complicated and heavyweight frameworks are underutilized due to several factors. The factors that influence the implementation of secure SDLC identified in public sector (the scope is State Secretary Offices in Malaysia) are inadequate development timeline, improper development team size and less awareness of team members' workload. It is agreed that integrating security at earlier (requirement and design) phase is the most effective and cheapest way to develop secure web application. Hence, an adaptive secure SDLC model is proposed to integrate security activities using Fuzzy Analytic Hierarchy Process (FAHP) focusing on the influence factors as the main criteria and meet the international and local secure frameworks standards. The proposed model will recommend adaptive security activities as a guideline to be applied at earlier phases of SDLC to help eliminate/ minimize the web application vulnerabilities and increase the application security and implemented as a proof-of-concept prototype at selected Malaysian public sector for in-house web application development.","","978-1-5386-6925-9","10.1109/AINS.2018.8631401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8631401","web application;security activities;secure SDLC;in-house web application development;public sector","Security;Software;NIST;Information technology;Testing","analytic hierarchy process;data protection;fuzzy set theory;Internet;security of data;software engineering;SQL","structured query language injection attack;software development life cycle;Malaysian public sector;SQLIA;waterfall model;FAHP;fuzzy analytic hierarchy process;agile model;health organizations;financial organizations;in-house web application development;local secure frameworks standards;international frameworks standards;adaptive secure SDLC model;unauthorized data access;cyber-attacks;data protection","","","","46","IEEE","3 Feb 2019","","","IEEE","IEEE Conferences"
"Fail-Safe, Fail-Secure Experiments for Small UAS and UAM Traffic in Urban Airspace","S. Siewert; K. Sampigethaya; J. Buchholz; S. Rizor","Computer, Electrical, & Software Engineering, Embry-Riddle Aeronautical University, Prescott, Arizona, USA; Cyber Intelligence & Security, Embry-Riddle Aeronautical University, Prescott, Arizona, USA; Unmanned & Autonomous Systems Engineering, Embry-Riddle Aeronautical University, Daytona Beach, Florida, USA; Electrical, Computer & Energy Engineering, University of Colorado Boulder, Boulder, Colorado, USA","2019 IEEE/AIAA 38th Digital Avionics Systems Conference (DASC)","30 Apr 2020","2019","","","1","7","Millions of small Unmanned Aerial Systems (sUAS), or drones weighing less than 55 pounds, will fly in urban airspaces within a decade. This is in addition to goals for increased Urban Air Mobility (UAM): larger transportation UAS and piloted air vehicles, including air taxi service and innovative aviation designs to revolutionize transportation. A significant problem is the lack of current management systems for this extremely large volume of air traffic, composed of heterogeneous drone shapes, sizes, and onboard equipment capabilities, flying adjacent to larger UAM vehicles in spaces previously unoccupied by General Aviation (GA). Robust and resilient detection, identification, localization, and tracking of sUAS sharing UAM airspace is complicated by urban factors such as non-transmitting, non-cooperative drones. Exacerbating these challenges, current technological limitations and vulnerabilities in Global Positioning System (GPS), Automatic Dependent Surveillance-Broadcast (ADS-B), and Inertial Navigation Systems (INS) can pose safety and security threats. To streamline a vision of safe and secure sUAS-UAM shared airspace, we propose Drone Net, a UAS Traffic Management (UTM) network of multi-modal ground and flight instruments. Drone Net is an architecture fusing a network of passive visual and acoustic sensor nodes with active Radio Detection and Ranging (radar) and Light Detection and Ranging (lidar) sensing methods for UTM, designed for integration with existing Air Traffic Control (ATC) and future UAM systems. The purpose of the Drone Net system is to evaluate use of Electro-Optical/Infrared (EO/IR) and acoustic arrays networked within an urban UAS operating region such as uncontrolled Class-G and waiver-granted Class-D airspace. The Drone Net approach combines detection, tracking, and localization estimation from radar, ADS-B, and EO/IR such that the design is robust to sensor errors, sample loss, and spoofing or other types of attacks. The system experimental design allows for emulation of corrupted ADS-B, GPS, and INS data on our flight platform including capability to communicate with ground radar and EO/IR to recover from flight instrument major and minor malfunctions such that a Drone Net cooperative UAS can be engineered to be fail-safe and fail-secure. We hypothesize that the Drone Net network of rooftop sensors, shown below, provides this conceptualized fail-safe, fail-secure property based upon the combination of self-localization with backup and confirming data from the ground sensor network. Further, with ground-system sensor fusion as well as UTM flight plan and registration information fusion, the overall system can manage small UAS that are both compliant and non-compliant alongside GA and UAM more safely than a single mode like ADS-B alone. To test our hypothesis, we envision two experiments this year. First, a test to confirm that we can emulate ADS-B, GPS, and INS sensor data corruption, leading to recovery using backup flight (lidar, EO/IR) or ground (radar, EO/IR) data to safely land an ALTA6 or other test UAS. Second, a series of Sense-and-Avoid (SAA) experiments between our test UAS and a tethered aerial obstacle. In the future, we will use this experience with fail-safe, fail-secure methods and software to further test more advanced scenarios between multiple UAS. The network of Drone Net instruments in a local area as well as regional and more global cloud-based networks will allow for heterogeneous information fusion and algorithm development for multi-sensor drone detection, classification, and identification with more accuracy than a single database or sensor system. The latent power of the Drone Net project is in its open-design ground and flight sensor network with data sharing capability to improve data mining and machine learning over time for analysis and security applications. More concrete applications for Drone Net include UTM integration with ATC and UAM, but also airspace safety and security for campus and public venues in general. Herein, we will present our experimental design and current test data from Embry-Riddle Aeronautical University in collaboration with University of Colorado Boulder toward completing the open specification for ground and flight instruments. We would additionally like to invite others to participate in growing the network and the data available for UTM, UAM, and GA shared airspace research.","2155-7209","978-1-7281-0649-6","10.1109/DASC43569.2019.9081710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9081710","fail-safe;fail-secure;UAS;UTM;UAM;GPS;ADS-B","","aerospace computing;air traffic control;aircraft navigation;autonomous aerial vehicles;cloud computing;control engineering computing;data mining;Global Positioning System;inertial navigation;learning (artificial intelligence);mobile robots;sensor fusion","inertial navigation systems;security threats;safe sUAS-UAM shared airspace;secure sUAS-UAM shared airspace;passive visual sensor nodes;acoustic sensor nodes;air traffic control;acoustic arrays;urban UAS operating region;Class-D airspace;Drone Net approach;ground radar;Drone Net network;fail-secure property;ground sensor network;ground-system sensor fusion;UTM flight plan;fail-secure methods;multiple UAS;regional cloud-based networks;multisensor drone detection;Drone Net project;global cloud-based networks;UAS traffic management network;fail-safe experiments;ADS-B;GPS;Global Positioning System;UAM airspace;UAM vehicles;heterogeneous drone shapes;innovative aviation designs;air taxi service;urban air mobility;unmanned aerial systems;urban airspace;UAM traffic;fail-secure experiments;flight instruments;airspace safety;flight sensor network","","7","","43","IEEE","30 Apr 2020","","","IEEE","IEEE Conferences"
"Studying Advanced Firewalls","A. Sadiqui","Sidi Mohamed Ben Abdellah University, Morocco","Computer Network Security","","2020","","","189","242","A Cisco Adaptive Security Appliance (ASA) is a security device that combines a firewall, an antivirus, an Intrusion Prevention System (IPS) and VPN functionalities. This chapter focuses on ASA models, modes of using ASA equipment, and an overview of ASA 5505. It discusses the types of ASA licenses, and configuring of the interfaces, DHCP service, ACLs, network address translation (NAT) service, and AAA. The chapter also discusses the configuring of Cisco devices using the Cisco Configuration Professional and Adaptive Security Device Manager (ASDM) graphic tools. There are different models of ASAs. All the models offer advanced firewall and VPN functionalities. The biggest difference between the models is the maximal flow of traffic that can be managed by each model and the number and the types of interfaces. An ASA model is chosen based on the requirements of an organization such as the flow, maximal connections per second and the company's budget.","","9781119706748","10.1002/9781119706762.ch10","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9822003.pdf&bkn=9820894&pdfType=chapter","","Security;Firewalls (computing);Licenses;Virtual private networks;Passwords;Green products;Operating systems","","","","","","","","12 Jul 2022","","","Wiley","Wiley Data and Cybersecurity eBook Chapters"
"Towards a Novel Framework for Reinforcing Cybersecurity using Digital Twins in IoT-based Healthcare Applications","S. Pirbhulal; H. Abie; A. Shukla","Norwegian Computing Center, P.O. Box 114, Blindern, Oslo, Norway; Norwegian Computing Center, P.O. Box 114, Blindern, Oslo, Norway; Department of Information Security and Communication Technology, Norwegian University of Science and Technology, Gjøvik, Norway","2022 IEEE 95th Vehicular Technology Conference: (VTC2022-Spring)","25 Aug 2022","2022","","","1","5","In recent years, the cybersecurity attacks on the internet of things (IoT)-based healthcare systems became the major concern for researchers and health organizations. With time, the sophistication of these attacks is increasing. Therefore, healthcare service providers must implement efficient security mechanisms carefully while taking the advantages of connected devices without compromising the patient safety and disturbing the real-time health services. A digital twin (DT) is a virtual representation of a real-time counterpart of a physical world. DT offers significant advantages to cybersecurity experts, empowering them to predict risks without entering the physical world, and to simulate and test cyber-attacks that would otherwise be infeasible to do in real-time in the physical environment. DT in healthcare helps to identify security vulnerabilities, conduct attack simulations, and potential security breaches by creating a virtual replica of the targeted healthcare systems. In this paper, a novel and automated conceptual framework is developed for reinforcing the cybersecurity in IoT-based healthcare using DT technology. It includes the conceptualization and analysis of the proposed framework which can provide dynamic and adaptive security solution to identify real-time threats and vulnerabilities in IoTbased healthcare applications.","2577-2465","978-1-6654-8243-1","10.1109/VTC2022-Spring54318.2022.9860581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9860581","cybersecurity;digital twins;IoT;healthcare","Vehicular and wireless technologies;Medical services;Organizations;Real-time systems;Digital twins;Safety;Internet of Things","computer crime;computer simulation;health care;Internet of Things;medical computing;medical information systems","real-time threats;digital twins;IoT-based health care applications;cybersecurity attacks;Internet of Things;health organizations;connected devices;patient safety;real-time health services;virtual representation;physical environment;security vulnerabilities;attack simulations;security breaches;virtual replica;DT technology;dynamic security solution;adaptive security solution;health care service providers;health care systems","","","","15","IEEE","25 Aug 2022","","","IEEE","IEEE Conferences"
"Statistical Challenges for Quality Assessment of Smart Medical Devices","J. Sliwa","Bern University of Applied Sciences, Biel, Switzerland","2015 10th International Conference on P2P, Parallel, Grid, Cloud and Internet Computing (3PGCIC)","3 Mar 2016","2015","","","380","385","Connected medicine, using smart (software based and networked) medical devices is frequently presented as the major disruptive trend in health care. Such devices will however be broadly used only if they are ""prescribed"" by the hospitals as a part of a therapy and are reimbursed by the insurances. For this we need the proof of their safety, medical efficacy and economic efficiency. Aside of obligatory clinical trials we need an extensive system of post-market surveillance, because: a medical device is a part of a complex cyber-physical system, with humans in the loop / the environment cannot be sufficiently defined / humans react differently to the therapy, they also behave differently / after every software upgrade the device is not the same as before In their operation such devices generate huge amounts of data that can be reused for such analysis. Technically oriented people believe it can be done using a Big Data Analytics system without a deeper understanding of the underlying processes. It is doubtful if such approach can deliver useful results. The main problems seem to be: unbalanced cohort / various patient groups with various preferences / multiple quality parameters (basic algorithm, signal propagation, battery, security & privacy, obtrusiveness, etc.) / multiple variants (operating modes, device settings) / variability of the device and of the environment. When we transform data into ""actionable knowledge"", especially if the generated decisions influence human health, utmost care has to be applied. The goal of this paper is to present the complexity of the problem, warn against hasty, purely technical solutions, raise interest among specialists in health statistics and ignite an interdisciplinary cooperation to solve it.","","978-1-4673-9473-4","10.1109/3PGCIC.2015.96","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7424592","Smart Medical Devices;Medical Statistics;Evidence Based Medicine","Software;Biomedical imaging;Hospitals;Biomedical monitoring;Smart phones;Monitoring;Batteries","Big Data;computational complexity;cyber-physical systems;data analysis;medical computing;socio-economic effects;statistical analysis","statistical challenges;quality assessment;smart medical devices;connected medicine;disruptive trend;health care;hospitals;insurances;medical efficacy;economic efficiency;obligatory clinical trials;post-market surveillance;complex cyber-physical system;software upgrade;technically oriented people;big data analytics system;unbalanced cohort;patient groups;multiple quality parameters;device variability;actionable knowledge;human health;problem complexity;health statistics","","2","","28","IEEE","3 Mar 2016","","","IEEE","IEEE Conferences"
"MUBIDUS-I: A multibiometric and multipurpose dataset","L. De Maio; R. Distasi; M. Nappi","Computer Science Department, University of Salerno, Salerno, Italy; Computer Science Department, University of Salerno, Salerno, Italy; Computer Science Department, University of Salerno, Salerno, Italy","2019 15th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS)","10 Sep 2020","2019","","","748","753","Individual biometric traits can seldom fulfill the requirements of security systems in the wild, so researchers were led to investigate multi-biometric/multi-modal systems. This has produced increasing demand for datasets suitable for validating multi-trait and multi-modal biometric systems. Recent devices available for image acquisition and processing can provide a wide range of data sources for biometric applications. The purpose of this work is to present a new multi-biometric dataset that includes a number of traits and acquisition devices wider than most existing datasets. It includes images and videos acquired from 80 subjects in an indoor and outdoor environment, in controlled and non-controlled conditions. Traits such as face, periocular regions, ear, iris, and others are acquired by cameras, mobile devices, and a drone. The data are structured to support experiments adhering to the most common protocols in the literature.","","978-1-7281-5686-6","10.1109/SITIS.2019.00124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9084058","dataset;biometric;face;periocular;ear;iris;mobile device;drone","","biometrics (access control);feature extraction","multipurpose dataset;individual biometric traits;security systems;image acquisition;biometric applications;multibiometric dataset;acquisition devices","","1","","","IEEE","10 Sep 2020","","","IEEE","IEEE Conferences"
