"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Constrained-Differential-Evolution-Based Stealthy Sparse Cyber-Attack and Countermeasure in an AC Smart Grid","K. -D. Lu; Z. -G. Wu","National Laboratory of Industrial Control Technology, Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China; National Laboratory of Industrial Control Technology, Institute of Cyber-Systems and Control, Zhejiang University, Hangzhou, China","IEEE Transactions on Industrial Informatics","10 May 2022","2022","18","8","5275","5285","As the next-generation power grids, smart grids are integrated with advanced information and communication technology (ICT) to make the grid more efficient and stable than conventional power systems. Given the mounting cyber-attack threats, these critical ICT systems create great security issues for smart grids. Additionally, the clever attackers have the ability to not only access and monitor the smart grid, but also hack it by launching well-established cyber-attacks. Thus, this article is devoted to understanding the potential stealthy cyber-attack and its countermeasure. First, this article proposes a stealthy sparse cyber-attack model in an ac smart grid by considering both the residual test-based detector and the interval-state-estimation-based detector, which is not considered in previous studies. The design model is formulated as a constrained optimization problem by minimizing the number of contaminated meters, where the characteristics of two types of detector are considered simultaneously as the constraints for the first time. A constrained differential evolution (CDE) is proposed as the solver because the optimization problem is NP-hard. Then, a generalized-cumulative-sum-based detector is developed to detect the proposed cyber-attacks, where a fractional-order state transition matrix is originally introduced into the estimator to describe the dynamics of the power system. Numerical studies illustrate the feasibility of CDE-based stealthy sparse cyber-attacks and the effectiveness of the proposed countermeasure.","1941-0050","","10.1109/TII.2021.3129487","National Natural Science Foundation of China(grant numbers:U1966202); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9623481","Constrained differential evolution (CDE);false data injection attack (FDIA);generalized cumulative sum;smart grid security;stealthy sparse cyber-attack","Detectors;Smart grids;Optimization;State estimation;Phasor measurement units;Power system dynamics;Pollution measurement","computer crime;distributed power generation;evolutionary computation;optimisation;power engineering computing;power system security;smart power grids","ac smart grid;next-generation power grids;advanced information;communication technology;cyber-attack threats;critical ICT systems;clever attackers;countermeasure;stealthy sparse cyber-attack model;residual test-based detector;interval-state-estimation-based detector;constrained optimization problem;constrained differential evolution;generalized-cumulative-sum-based detector;power system;CDE-based stealthy sparse cyber-attacks","","17","","35","IEEE","22 Nov 2021","","","IEEE","IEEE Journals"
"Automated abstract certification of non-interference with object aliasing in rewriting logic","M. Alba-Castro","Computer Science Department, Universidad Autónoma de Manizales UAM, Manizales, Colombia","2014 9th Computing Colombian Conference (9CCC)","13 Nov 2014","2014","","","192","199","Non-interference is a semantic program property that assigns confidentiality levels to data objects and prevents illicit information flows from high to low security levels. In this paper, we extend a certification technique for confidentiality of Java classes regarding non-interference, in order to consider objects and object aliasing. The technique is based on rewriting logic, which is efficiently implemented in the high-level programming language Maude. Starting from a previous Java abstract semantics specification written in Maude, we develop an information flow sensitive Java semantics that allows us to observe global non-interference properties, with object aliasing. In order to achieve a finite state transition system, we develop an abstract Java semantics that we use for secure and effective confidentiality analysis. We have implemented our methodology and developed some experiments that demonstrate the feasibility of our approach.","","978-1-4799-6717-9","10.1109/ColumbianCC.2014.6955344","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6955344","Computer Security;Non-interference;Declarative Programming;Software engineering","Java;Semantics;Abstracts;Equations;Reactive power;Safety;Concrete","formal logic;formal specification;high level languages;Java;rewriting systems;security of data","automated abstract certification;noninterference;object aliasing;rewriting logic;semantic program property;data objects;illicit information flows;security levels;Java classes;high-level programming language;Maude;Java abstract semantics specification","","","","20","IEEE","13 Nov 2014","","","IEEE","IEEE Conferences"
"Human Aspects of Security","B. Schneier","Counterpane Internet Security, Minneapolis, Minnesota","We Have Root: Even More Advice from Schneier on Security","","2019","","","169","188","This chapter describes how security vulnerabilities can result from human/ machine trust failures. In any hybrid security system, the human portion needs to trust the machine portion. To do so, both must understand the expected behavior for every state‐how the system can fail and what those failures look like. The machine must be able to communicate its state and have the capacity to alert the humans when an expected state transition doesn't happen as expected. Things will go wrong, either by accident or as the result of an attack, and the humans are going to need to troubleshoot the system in real time‐that requires understanding on both parts. Each time things go wrong, and the machine portion doesn't communicate well, the human portion trusts it a little less. Humans and machines have different strengths. Humans are flexible and can do creative thinking in ways that machines cannot. But they're easily fooled. Machines are more rigid and can handle state changes and process flows much better than humans can. But they're bad at dealing with exceptions.","","9781119643463","10.1002/9781119653554.ch8","","https://ieeexplore.ieee.org/xpl/ebooks/bookPdfWithBanner.jsp?fileName=9822331.pdf&bkn=9820866&pdfType=chapter","","Security;Passwords;Government;Engineering profession;Social networking (online);Logic gates;Law enforcement","","","","","","","","12 Jul 2022","","","Wiley","Wiley Data and Cybersecurity eBook Chapters"
"Toward the Web of Things: Applying Web Technologies to the Physical World","J. Heuer; J. Hund; O. Pfaff",Siemens AG; Siemens AG; Siemens AG,"Computer","22 May 2015","2015","48","5","34","42","Just as Internet connectivity has enabled intuitive information sharing and interaction through the Web, so the Internet of Things might be the basis for the Web of Things, enabling equally simple interaction among devices, systems, users, and applications.","1558-0814","","10.1109/MC.2015.152","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7111882","Internet of Things;IoT;Web of Things;WoT;Internet/Web technologies;embedded systems;Web protocols;Constrained Application Protocol;Extensible Messaging and Presence Protocol;Authentication and Authorization for Constrained Environments;Representational State Transfer (REST);user-managed access (UMA)","Protocols;Sensors;Lighting;Security;Lighting control;Servers;Internet of things","Internet;Internet of Things","Web of things;Web technologies;Internet connectivity;intuitive information sharing;Internet of Things","","33","","15","IEEE","22 May 2015","","","IEEE","IEEE Magazines"
"TrustBox: A Security Architecture for Preventing Data Breaches","M. Schmidt; S. Fahl; R. Schwarzkopf; B. Freisleben","Department of Mathematics and Computer Science, University of Marburg, Marburg, Germany; Department of Mathematics and Computer Science, University of Marburg, Marburg, Germany; Department of Mathematics and Computer Science, University of Marburg, Marburg, Germany; Department of Mathematics and Computer Science, University of Marburg, Marburg, Germany","2011 19th International Euromicro Conference on Parallel, Distributed and Network-Based Processing","24 Mar 2011","2011","","","635","639","In this paper, a novel approach to prevent accidental or deliberate data breaches is presented. The proposed approach provides platform, network and offline security. Data is categorized as sensitive or insensitive, and the corresponding applications are isolated by using virtualization technology. Data theft or accidental loss is prevented by encrypting virtual hard disks and by introducing a multi-lane network architecture. If no connection to a corporate network is available, an offline mode handles data transfer and encryption. Authentication is managed by applying a biometric feature vector in association with a smart card setup. The approach increases security without disrupting the everyday work routines of users. An implementation based on Virtual Box and Java Card is presented. A performance evaluation of the critical components is provided.","2377-5750","978-1-4244-9682-2","10.1109/PDP.2011.44","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5739059","Data Breach;Virtualization;Biometric;JavaCard","Virtual machining;Hard disks;Encryption;Operating systems;Computer architecture","biometrics (access control);computer network security;cryptography;hard discs;Java;message authentication;virtualisation","TrustBox;data breaches prevention;network security;virtualization technology;accidental data loss;virtual hard disks encryption;multilane network architecture;corporate network;data transfer;data authentication;biometric feature vector;VirtualBox;JavaCard","","4","3","28","IEEE","24 Mar 2011","","","IEEE","IEEE Conferences"
"Memory-Efficient Regular Expression Search Using State Merging","M. Becchi; S. Cadambi","Department of Computer Science and Engineering, Washington University, Saint Louis, MO, USA; NEC Laboratories of America, Inc., Princeton, NJ, USA","IEEE INFOCOM 2007 - 26th IEEE International Conference on Computer Communications","29 May 2007","2007","","","1064","1072","Pattern matching is a crucial task in several critical network services such as intrusion detection and policy management. As the complexity of rule-sets increases, traditional string matching engines are being replaced by more sophisticated regular expression engines. To keep up with line rates, deal with denial of service attacks and provide predictable resource provisioning, the design of such engines must allow examining payload traffic at several gigabits per second and provide worst case speed guarantees. While regular expression matching using deterministic finite automata (DFA) is a well studied problem in theory, its implementation either in software or specialized hardware is complicated by prohibitive memory requirements. This is especially true for DFAs representing complex regular expressions present in practical rule-sets. In this paper, we introduce a novel method to drastically reduce the DFA memory requirement and still provide worst-case speed guarantees. Specifically, we merge several ""non-equivalent"" states in a DFA by introducing labels on their input and output transitions. We then propose a data structure to represent the merged states and the transition labels. We show that, with very few assumptions about the original DFA, such a transformation results in significant compression in the DFA representation. We have implemented a state merging and transition labeling algorithm for DFAs, and show that for Snort and Bro security rule-sets, state merging results in memory reductions of an order of magnitude.","0743-166X","1-4244-1047-9","10.1109/INFCOM.2007.128","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4215710","","Merging;Doped fiber amplifiers;Engines;Pattern matching;Intrusion detection;Computer crime;Payloads;Automata;Hardware;Data structures","finite automata;search problems;security of data;telecommunication security","memory-efficient regular expression search;state merging;pattern matching;critical network services;intrusion detection;policy management;rule-sets;string matching engines;regular expression engines;line rates;denial of service attacks;resource provisioning;payload traffic;regular expression matching;deterministic finite automata;DFA memory requirement;non-equivalent states;data structure;merged states;transition labels;transition labeling algorithm","","83","3","18","IEEE","29 May 2007","","","IEEE","IEEE Conferences"
"Survey of fraud detection techniques","Yufeng Kou; Chang-Tien Lu; S. Sirwongwattana; Yo-Ping Huang","Dept. of Computer Science, Virginia Polytechnic Institute and State University, Falls Church, VA, USA; Dept. of Computer Science, Virginia Polytechnic Institute and State University, Falls Church, VA, USA; Dept. of Computer Science, Virginia Polytechnic Institute and State University, VA, USA; Dept. of Computer Science and Engineering, Tatung University, Taipei, Taiwan","IEEE International Conference on Networking, Sensing and Control, 2004","27 Sep 2004","2004","2","","749","754 Vol.2","Due to the dramatic increase of fraud which results in loss of billions of dollars worldwide each year, several modern techniques in detecting fraud are continually developed and applied to many business fields. Fraud detection involves monitoring the behavior of populations of users in order to estimate, detect, or avoid undesirable behavior. Undesirable behavior is a broad term including delinquency, fraud, intrusion, and account defaulting. This paper presents a survey of current techniques used in credit card fraud detection, telecommunication fraud detection, and computer intrusion detection. The goal of this paper is to provide a comprehensive review of different techniques to detect frauds.","1810-7869","0-7803-8193-9","10.1109/ICNSC.2004.1297040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1297040","","Credit cards;Intrusion detection;Computer crime;Telecommunication computing;Subscriptions;Computer science;Data mining;Computerized monitoring;Computer networks;Neural networks","fraud;credit transactions;data mining;security of data;customer profiles;monitoring;telecommunication security","fraud detection techniques;credit card fraud detection;telecommunication fraud detection;computer intrusion detection;data mining;neural networks;expert systems;model-based reasoning;state-transition analysis;rule-based approach","","64","5","35","IEEE","27 Sep 2004","","","IEEE","IEEE Conferences"
"High-speed Train Intelligent Maintenance Pattern and Edge-computing Perception Model","P. Sun; W. Zhang; Z. Jia","China Academy of Railway Sciences, Institute of Computing Technology, Beijing, China; China Academy of Railway Sciences, Institute of Computing Technology, Beijing, China; China Academy of Railway Sciences, Institute of Computing Technology, Beijing, China","2021 IEEE 23rd Int Conf on High Performance Computing & Communications; 7th Int Conf on Data Science & Systems; 19th Int Conf on Smart City; 7th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)","30 May 2022","2021","","","1331","1337","Aiming at the key requirements for the advanced security risks prevention and the smart-precise maintenance management of high-speed trains, given the EMU (Electric Multiple Units) trains management characteristics such as complex dynamic and static scenarios, business collaboration, and cross-specialty cooperation in conurbation transportation, a “Cloud-Edge-Terminal” architecture of intelligent EMU maintenance, an IoT data collection system, and its maintenance organization patterns are researched; an FSM-based (Finite State Machine based) intelligent maintenance edge-perception model and related state transition definition are proposed; which support big-data analysis and intelligent maintenance decision for EMU. A simulation experiment was performed to verify the efficiency, stability, and availability of the system and method in this paper. It has important significance for railway rolling stocks maintenance and other vertical industries that need intelligent reengineering.","","978-1-6654-9457-1","10.1109/HPCC-DSS-SmartCity-DependSys53884.2021.00201","National Key R&D Program of China(grant numbers:2018YFB2100405); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9781246","Intelligent Transportation;High-speed train;Equipment maintenance;Edge computing;Perception model","Systematics;Computational modeling;Transportation;Organizations;Data models;Stability analysis;Rail transportation","data analysis;finite state machines;Internet of Things;maintenance engineering;railway engineering;railway rolling stock;railways","speed train intelligent maintenance pattern;edge-computing perception model;advanced security risks prevention;smart-precise maintenance management;high-speed trains;EMU trains management characteristics;Electric Multiple Units;complex dynamic scenarios;static scenarios;cross-specialty cooperation;Cloud-Edge-Terminal architecture;intelligent EMU maintenance;IoT data collection system;maintenance organization patterns;maintenance edge-perception model;related state transition definition;intelligent maintenance decision;railway rolling stocks maintenance;intelligent reengineering","","1","","20","IEEE","30 May 2022","","","IEEE","IEEE Conferences"
"A Blockchain-Based Authentication and Security Mechanism for IoT","D. Li; W. Peng; W. Deng; F. Gai","College of Computer, National University of Defense Technology, Changsha, Hunan, China; College of Computer, National University of Defense Technology, Changsha, Hunan, China; College of Computer, National University of Defense Technology, Changsha, Hunan, China; College of Computer, National University of Defense Technology, Changsha, Hunan, China","2018 27th International Conference on Computer Communication and Networks (ICCCN)","11 Oct 2018","2018","","","1","6","The existing identity authentication of IoT devices mostly depends on an intermediary institution, i.e., a CA server, which suffers from the single-point-failure attack. Even worse, the critical data of authenticated devices can be tampered by inner attacks without being identified. To address these issues, we utilize blockchain technology, which serves as a secure tamper-proof distributed ledger to IoT devices. In the proposed method, we assign a unique ID for each individual device and record them into the blockchain, so that they can authenticate each other without a central authority. We also design a data protection mechanism by hashing significant data (i.e. firmware) into the blockchain where any state changes of the data can be detected immediately. Finally, we implement a prototype based on an open source blockchain platform Hyperledger Fabric to verify the proposed system.","1095-2055","978-1-5386-5156-8","10.1109/ICCCN.2018.8487449","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8487449","","Authentication;Peer-to-peer computing;Public key;Microprogramming;Contracts","authorisation;cryptography;data privacy;Internet of Things;message authentication","central authority;security mechanism;blockchain-based authentication;open source blockchain platform Hyperledger Fabric;data protection mechanism;secure tamper-proof distributed ledger;blockchain technology;inner attacks;authenticated devices;single-point-failure attack;IoT devices","","68","1","17","IEEE","11 Oct 2018","","","IEEE","IEEE Conferences"
"Applying hidden Markov models to keystroke pattern analysis for password verification","W. Chen; W. Chang","Hewlett-Packard Company, USA; California State University, Sacramento","Proceedings of the 2004 IEEE International Conference on Information Reuse and Integration, 2004. IRI 2004.","23 May 2005","2004","","","467","474","Due to increasing incidents of security breaches in the cyber space, a rigorous user authentication process has become crucial. A very feasible biometric approach to verify the authenticity of a user is to examine his/her typing patterns. There is a significant difference in the keystroke patterns exhibited from person to person, even when asked to type the same words. Typing patterns can be shown in the intervals between keys, holding time, overlap keys, etc. Individuals typing pattern develops naturally and uniquely just as each person write differently. We propose an analytical process based on a hidden Markov model (HMM) to learn the special patterns from individuals, and then to identify them. During training, the timing information of each keystroke is recorded at its holding and releasing events, and the pattern is then extracted from the relationship of the events within a word. The experiment to be conducted is to authenticate users when entering words. The idea is to implement a process to examine the typing pattern as a user enters his/her password, in order to augment the conventional password system. We find the discrete first-order HMM to be very suitable for our purpose. Due to the nondeterministic nature of the keystroke events, modeling with a stochastic process such as the HMM which has probabilistic state transitions can not only recognize the patterns in the keys already typed, but also predict the following sequence. The issue is similar to the recognition of hand-written characters or spoken words. The experimental results are nearly perfect among twenty test subjects all randomly chosen in a controlled environment of a standard computer laboratory.","","0-7803-8819-4","10.1109/IRI.2004.1431505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1431505","","Hidden Markov models;Pattern analysis;Computer security;Authentication;Biometrics;Timing;Data mining;Predictive models;Stochastic processes;Pattern recognition","hidden Markov models;message authentication;biometrics (access control);pattern recognition","hidden Markov model;keystroke pattern analysis;password verification;user authentication process;biometric approach;stochastic process;probabilistic state transition;pattern recognition","","19","","18","IEEE","23 May 2005","","","IEEE","IEEE Conferences"
"RIBDetector: an RFC-guided Inconsistency Bug Detecting Approach for Protocol Implementations","J. Chen; F. Li; M. Xu; J. Zhou; W. Huo","Institute of Information Engineering, Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China; Institute of Information Engineering, Chinese Academy of Sciences, China","2022 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","21 Jul 2022","2022","","","641","651","The implementations of network protocols must comply with rules described in their Request For Comments (RFC) Standards. Developers' misunderstanding or negligence of RFCs may bring in inconsistency bugs, which could further cause incorrect behaviors, interoperability issues, or critical security implications. Detecting such bugs is difficult as they usually result in silent erroneous effect. Prior work on RFC-directed inconsistency bug detection usually deal with a certain protocol or ad-hoc properties in RFCs. In this paper, we present RIBDetector, an approach focusing on statically and efficiently locating inconsistency bugs that could be triggered by hand-crafted network packets in protocol implementations. Given an implementation, its corresponding RFCs and a user-provided configuration file, our approach automatically extracts rules about packet format, state transition and error handling from RFCs into a uniform format which dictates condition checks that must be performed before taking particular operations. Then we leverage common programming conventions to identify corresponding locations of the conditions and operations in implementations and use a light-weight predominator-based algorithm to detect violations of RFC rules. We implemented a prototype of RIBDetector and demonstrated its efficacy by applying it on 14 implementations of 5 network protocols. For implementations varying in size from 1.5 to 141.3 KLOC, RIBDetector consumes 17.57 seconds on average to finish its analysis. We have detected 23 new inconsistency bugs, 6 of which are confirmed and fixed by developers.","1534-5351","978-1-6654-3786-8","10.1109/SANER53432.2022.00081","Chinese Academy of Sciences; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825875","Network protocol;RFC;inconsistency bug","Protocols;Conferences;Computer bugs;Focusing;Prototypes;Programming;Software","computer network security;program debugging;program diagnostics;protocols;security of data;telecommunication security","request for comments standards;corresponding RFC;inconsistency bug detecting approach;network protocols;protocol implementations;hand-crafted network packets;inconsistency bugs;RIBDetector;RFC-directed inconsistency bug detection;silent erroneous effect;critical security implications","","","","43","IEEE","21 Jul 2022","","","IEEE","IEEE Conferences"
"Cost Effective IoT Framework for Connected Sensors and Devices","A. Deb Sarkar; S. Das; S. Singh","TATA Consultancy Services, Kolkata, India; Department of Biosciences, Lovely Professional University, Jalandhar, Punjab, India; Department of Biosciences, Lovely Professional University, Jalandhar, Punjab, India","2020 3rd International Conference on Intelligent Sustainable Systems (ICISS)","18 Jan 2021","2020","","","1267","1273","Internet of Things [IoT]used in manufacturing industry is not very new, however it is evident from different sources, the implemented IoT solution comes with a full suite including cloud and its corresponding ecosystem. Multiple cloud based IoT solutions have been explored during the analysis phase of this project, for example Kosmos Cloud, iMETLand Project etc. After rigorous analysis it has been deduced that majority of the Cloud based IoT solutions are advantageous but costly and coupled closely with their own cloud infrastructure with limited opportunities for the creation of hybrid or multiple cloud model. They also exhibit difficulty for integration with the legacy systems. The pricing models of existing solutions are either based on the number of connected devices, volume of messages or upon more complex calculations. This study has endeavored to state a vision statement for an architectural development of cost effective IoT framework that could connect various types of sensors and devices for an automated unit operation with the help of representational state transfer (REST) API, developed by using windows communication foundation (WCF) framework.","","978-1-7281-7089-3","10.1109/ICISS49785.2020.9316031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316031","Bigdata;cloud server;IoT;machine to machine connectivity;NoSQL;REST API;sensor data logging;WCF","Protocols;Cloud computing;Sensors;Servers;Software as a service;Security;Telemetry","application program interfaces;cloud computing;Internet of Things","cloud infrastructure;connected devices;cost effective IoT framework;Internet of Things;manufacturing industry;IoT solution;Kosmos Cloud;iMETLand Project;pricing models;architectural development;automated unit operation;representational state transfer API;REST API;Windows Communication Foundation framework;WCF framework","","","","32","IEEE","18 Jan 2021","","","IEEE","IEEE Conferences"
"Adaptive Packet Padding Approach for Smart Home Networks: A Tradeoff Between Privacy and Performance","A. J. Pinheiro; P. Freitas de Araujo-Filho; J. de M. Bezerra; D. R. Campelo","Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil; Centro de Informática, Universidade Federal de Pernambuco, Recife, Brazil","IEEE Internet of Things Journal","18 Feb 2021","2021","8","5","3930","3938","The presence of connected devices in homes introduces numerous threats to privacy via the analysis of the encrypted traffic these devices generate. Prior works have shown that traffic attributes such as packet size combined with machine learning techniques enable the inference of private information from Internet of Things users. One of the commonly used techniques to mitigate those privacy threats is traffic obfuscation, such as packet padding. Most padding mechanisms that were previously proposed statically select the number of bytes inserted in the packets, which incurs high overhead and ineffective privacy improvement. These static mechanisms are particularly unsuitable for networks whose traffic patterns are significantly dynamic, such as smart homes. This article proposes an adaptive packet padding approach based on software-defined networking (SDN) that adjusts the number of bytes inserted into packets in response to variations in the home network utilization. The proposed technique monitors the network to instruct a padding mechanism through a representational state transfer (REST) interface proposed in this article. This mechanism ensures that the length of packets generated by connected devices is modified. The evaluation includes four supervised learning mechanisms, random forest (RF), support vector machine (SVM), decision tree, and k-nearest neighbors (KNNs), to measure privacy improvement through the metrics accuracy, recall, and F1-score. Goodput, jitter, and packet loss induced by the proposal are also evaluated. Our proposal is shown to overcome the state-of-the-art solutions in privacy preservation with a significantly lower overhead. For instance, the accuracy of RF on identifying devices decreases from 96% to 4.96%.","2327-4662","","10.1109/JIOT.2020.3025988","Fundação de Amparo a Ciência e Tecnologia de Pernambuco;; Fundação Cearense de Apoio ao Desenvolvimento Científico e Tecnológico;; Brazilian National Council for Scientific and Technological Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9203848","Home networks;Internet of Things (IoT);packet padding;software-defined networking (SDN)","Privacy;Proposals;Internet of Things;Smart homes;Performance evaluation;Adaptive systems","computer network security;cryptography;data privacy;decision trees;learning (artificial intelligence);security of data;support vector machines;telecommunication traffic","traffic obfuscation;privacy threats;commonly used techniques;machine learning techniques;packet size;encrypted traffic;homes introduces numerous threats;smart home networks;privacy preservation;packet loss;decision tree;supervised learning mechanisms;connected devices;padding mechanism;home network utilization;software-defined networking;adaptive packet padding approach;smart homes;static mechanisms;ineffective privacy improvement","","10","","21","IEEE","22 Sep 2020","","","IEEE","IEEE Journals"
"IEEE Draft Standard for Biometric Privacy","",,"IEEE P2410/D3, November 2020","10 Nov 2020","2020","","","1","50","The Standard for Biometric Privacy (SBP) provides private identity assertion. SBP supersedes the prior IEEE Std 2410(TM)-2019 by including a formal specification for privacy and biometrics such that a conforming SBP system does not incur GDPR, CCPA, BIPA or HIPAA privacy obligations. Homomorphic encryption ensures the biometric payload is always one-way encrypted with no need for key management and provides full privacy by ensuring plaintext biometrics are never received by the SBP server. The SBP implementation includes software running on a client device and on the SPB server. Pluggable components are used to replace legacy functionality to allow rapid integration into existing operating environments. The SBP implementation allows the systems to meet security needs by using the application programming interface, whether the underlying system is a relational database management system or a search engine. The SBP implementation functionality offers a “point-and-cut” mechanism to add the appropriate security to the production systems as well as to the systems in development. The architecture is language neutral, allowing Representational State Transfer (REST ), JavaScript Object Notation (JSON), and Transport Layer Security (TLS) to provide the communication interface. This document describes the essential methodology to SBP.","","978-1-5044-7197-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9254105","admin console;application;biometric-driven device;biometrics;privacy;client device IDS;IDS cluster;IEEE Std 2410(TM);Jena Rules;liveness;original site admin;SBP admin;SBP cluster;SBP IDS;SBP server;site admin;trusted adjudicated data;user","IEEE Standards;Biometrics (access control);Servers;Formal specification;Identification;Encryption;Computer architecture;Computer security;Database systems","","","","","","","","10 Nov 2020","","","IEEE","IEEE Standards"
"A measurement-based estimation method of injection shift factors","B. Zhang; D. Wang; M. Yang; H. Lu","Electric Power Research Institute of Shandong, Jinan, China; School of Electrical Engineering, Shandong University, Jinan, China; School of Electrical Engineering, Shandong University, Jinan, China; School of Electrical Engineering, Shandong University, Jinan, China","2014 International Conference on Power System Technology","22 Dec 2014","2014","","","401","407","Injection shift factors (ISFs) are often used in real-time scheduling, security check and congestion management. A normally operating high-voltage transmission network could approximately satisfy the linearization conditions so the ISFs remain constant. The existing ISFs calculation method is the DC approximations based on the branch reactance matrix. But this method has inherent drawbacks resulting in its inaccuracy in two aspects: (1) the parameters of power system elements are hard to acquire accurately because of parameter offset as operation states change; (2) we need to set a reference node to balance the power flow, but the setting is often inconsistent with the real balance strategy. In the above context, we propose a measurement-based estimation method which uses robust least-squares estimation and SCADA measurement data to calculate the ISFs. The effectiveness of the method is verified by comparing the ISFs got from the measurement-based robust estimation with the ones got from DC approximations and the ordinary least-squares estimation (LSE).","","978-1-4799-5032-4","10.1109/POWERCON.2014.6993679","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6993679","Injection shift factors;Least-squares estimation;Robust least-squares estimation;SCADA measurement data","Estimation;Transmission line measurements;Transmission line matrix methods;Load flow;Approximation methods;Robustness","estimation theory;least squares approximations;load flow;power generation scheduling;power system management;power system measurement;power system security;transmission networks","measurement-based estimation method;injection shift factors;ISF calculation method;real-time scheduling;security check;congestion management;high-voltage transmission network;linearization conditions;branch reactance matrix;power system elements;power flow;least-squares estimation;SCADA measurement data","","","","16","IEEE","22 Dec 2014","","","IEEE","IEEE Conferences"
"Are Randomized Caches Truly Random? Formal Analysis of Randomized-Partitioned Caches","A. Chakraborty; S. Bhattacharya; S. Saha; D. Mukhopadhyay","Indian Institute of Technology, Kharagpur; Imec, Belgium; Nanyang Technological University, Singapore; Indian Institute of Technology, Kharagpur","2023 IEEE International Symposium on High-Performance Computer Architecture (HPCA)","24 Mar 2023","2023","","","233","246","Cache based side-channel attacks exploit the fact that an adversary can setup the shared cache memory (the last level cache in modern systems) into a known state and detect any microarchitectural state changes made by the victim on the cache. Different mitigation techniques have been proposed in the literature that aims to mitigate these attacks by randomizing the address to cache location mappings. The security guarantees in these schemes are based on the degree of difficulty for an attacker to reliably determine the cache lines accessed by the victim within practical time settings. However, prior attacks have shown that newer and more improved algorithms can be envisaged that discover conflicting sets in the secured randomized caches. In this work, we first categorize different types of cache designs into four broad classes based on the extent of non-determinism and randomness of allocating an address in those caches. We then develop a mathematical framework to formally analyse the security implications of the randomized and partitioned cache designs in terms of collision probability, self-collision probability and size of the eviction set required to perform a successful eviction-based attack. We further empirically demonstrate set associative eviction on recently proposed randomization schemes called Mirage and Scattercache. Next, we propose two algorithms to generate efficient eviction set on these schemes and analytically evaluate the efficacy of our algorithms against the one proposed in the literature. Finally, we argue that mere randomization using a cryptographic primitive as used in popular schemes like Scattercache, CEASER-S, Mirage etc. does not provide the required randomness. Although the randomized-partitioned caches provide some resilience against eviction-set generation techniques, they are still vulnerable to eviction-based attacks.","2378-203X","978-1-6654-7652-2","10.1109/HPCA56546.2023.10071041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071041","","Microarchitecture;Cache memory;Side-channel attacks;Computer architecture;Signal generators;Partitioning algorithms;Reliability","cache storage;cryptography;probability","cache based side-channel attacks;cache lines;cache location mappings;CEASER-S;conflicting sets;cryptographic primitive;eviction-based attacks;eviction-set generation techniques;mathematical framework;mere randomization;microarchitectural state changes;Mirage;mitigation techniques;partitioned cache designs;randomized cache designs;randomized-partitioned caches;Scattercache;self-collision probability;shared cache memory","","","","34","IEEE","24 Mar 2023","","","IEEE","IEEE Conferences"
