"Document Title","Authors","Author Affiliations","Publication Title","Date Added To Xplore","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBNs","DOI","Funding Information","PDF Link","Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms","Article Citation Count","Patent Citation Count","Reference Count","License","Online Date","Issue Date","Meeting Date","Publisher","Document Identifier"
"Damping Analysis and Parameter Adjustment of Hydraulic Turbine Governor under Ultra-low Frequency Oscillation","L. Cheng; W. Wang; G. Xu; F. Dou; X. Wu; J. Cheng","State Grid Jiangsu Electric Power Co. Ltd., Nanjing, China; State Grid Jiangsu Electric Power Co. Ltd., Nanjing, China; State Grid Electric Power Research Institute, Nanjing, China; State Grid Jiangsu Electric Power Co. Ltd., Nanjing, China; State Grid Electric Power Research Institute, Nanjing, China; NARI Technology Co. Ltd., Nanjing, China","2019 IEEE 3rd Conference on Energy Internet and Energy System Integration (EI2)","9 Apr 2020","2019","","","1424","1428","This paper analyzes the damping effect of hydraulic turbine governor on ultra-low frequency oscillation (ULFO) based on damping torque analysis, comparing the damping of different operating modes of the governor. The ULFO of a hybrid power system is proposed, which consists of hydraulic and steam turbine. The eigenvalue analysis of state space matrix is used to deeply analyze the damping effect of key parameters of hydraulic turbine governing system on ULFO. The adjustment method of hydraulic turbine governor parameters considering both ULFO suppression and system transient frequency safety is proposed. The effectiveness of this method is verified based on a real power grid of China.","","978-1-7281-3137-5","10.1109/EI247390.2019.9062123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9062123","damping;hydraulic turbine;governor;ultra-low frequency oscillation;eigenvalue;adjustment","Damping;Hydraulic turbines;Oscillators;Hydroelectric power generation;Frequency control;Power systems;Eigenvalues and eigenfunctions","damping;eigenvalues and eigenfunctions;frequency control;hydraulic turbines;oscillations;power grids;power system dynamic stability;power system security;power system stability;power transmission faults;steam turbines;time-domain analysis;torque","ultra-low frequency oscillation;damping effect;ULFO;damping torque analysis;hybrid power system;hydraulic steam turbine;eigenvalue analysis;hydraulic turbine governing system;hydraulic turbine governor parameters;system transient frequency safety;power grid;China","","4","","14","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Power system expansion planning and pricing in a deregulated environment","A. Papalexopoulos","ECCO International, Inc., San Francisco, CA, USA","IEEE Power Engineering Society Summer Meeting,","26 Sep 2005","2002","3","","1168 vol.3","","Summary form only given as follows. The FERC in its RTO Order 2000 reaffirms the requirement that an RTO must (1) encourage market-motivated operating and investment actions for preventing and relieving congestion; (2) accommodate efforts by state regulatory commissions to create multi-state agreements to review and approve new transmission facilities, coordinated with programs of existing Regional Transmission Groups (RTGs) where necessary; and (3) file a plan with the FERC with specified milestones that will ensure that it meets the overall planning and expansion requirement no later than three years after initial operation, if the RTO is unable to satisfy this requirement when it commences operation. In the alternative, the RTO must demonstrate that an alternative proposal is consistent with or superior to these three requirements. The FERC expresses its preference for market-based plans, and noted that the pricing mechanisms and actions used by the RTO as part of its transmission planning and expansion program should be compatible with the pricing signals for shorter-term solutions to transmission constraints (i.e., congestion management) so that market participants can choose the least-cost response. Development and implementation of transmission projects remains a major challenge in the new competitive environment. Alternative business models including RTOs, and Transcos have been proposed as the best infrastructure under which appropriate transmission investments can be made to ensure the security of the transmission grid at least cost. This presentation discusses the various analytical approaches for evaluating prospective transmission projects. Two areas of particular difficulty are also discussed. These are: dealing with uncertainty and the interdependence of transmission and generation investment. Finally, the incorporation of market power in the wholesale electricity market into the transmission evaluation process is also discussed.","","0-7803-7518-1","10.1109/PESS.2002.1043470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1043470","","Power system planning;Pricing;Investments;Meeting planning;Proposals;Security;Costs;Uncertainty;Electricity supply industry","power transmission planning;power transmission economics;investment;costing;power markets","FERC;power system expansion planning;power system pricing;deregulated environment;RTO Order 2000;market-motivated operating actions;market-motivated investment actions;congestion prevention;congestion relief;state regulatory commissions;new transmission facilities approval;Regional Transmission Groups;market-based plans;pricing mechanisms;transmission constraints;congestion management;least-cost response;uncertainty;generation investment;transmission investment;wholesale electricity market;transmission evaluation process","","2","","","IEEE","26 Sep 2005","","","IEEE","IEEE Conferences"
"The importance of trust in a Layered Sensing construct","M. Nowak","Autonomic Trusted Sensing of Persistent Intelligence Division, Air Force Research Laboratory, Dayton, OH, USA","2010 International Symposium on Collaborative Technologies and Systems","3 Jun 2010","2010","","","555","556","The technological advances of the information age have created both an opportunity and a challenge for military decision makers. At first glance, the variety of data gathered by a multitude of traditional and non-traditional Intelligence, Surveillance, and Reconnaissance (ISR) sensors should allow decision makers to better understand their environment and the threat. However, a number of factors tend to erode this advantage. Incompatible data formats, bandwidth limitations, sensor persistence and revisit rates, and multi-level security issues are but a few of the technical challenges that preclude end users from being able to take full advantage of the sensor information. Further, as the amount of sensor data increases, real challenges emerge in identifying the most salient pieces of information, fusing that with other relevant sensor modalities, and rapidly moving this information in a presentation format that does not overwhelm the decision maker. It was this problem space of improving information understanding to increase the situational awareness of decision makers that spawned the Layered Sensing vision. Layered Sensing has grown from an Air Force Research Laboratory (AFRL) Sensors Directorate initiative into an AFRL effort that seeks to bring fused, multi-source, multi-spectral, multi-dimensional (e.g. cultural, environmental, etc.) information to decision makers consistent with their needs, regardless of their location. The end goal of Layered Sensing is to improve the situational awareness of decision makers by providing them with tailored sensor information. In essence, Layered Sensing is a Sensing Oriented Architecture where the customer can provide or request information tailored to their needs in order to facilitate situational awareness. The benefits of Layered Sensing extend beyond military application. For example, the Department of Homeland Security is one federal agency that could potentially face many of the same information challenge in operations as diverse as providing a common operating picture during a post-Katrina type reconstitution scenario or in fusing multi-source and multi-mode data (e.g. HUMINT, electronic intercepts, etc) in order to track or capture a suspected terrorist. Regardless of who implements a Layered Sensing architecture, the critical attribute of “trust” will have to be addressed - trusted information, trusted communication and trusted sensors. Trust is the sine qua non for any Layered Sensing implementation as it is difficult, if not impossible, to build situational awareness upon inaccurate, misleading, or maliciously modified information. The challenge of instilling and measuring trust in a system has many components. At the sensor node the issue of trust is one of ensuring the sensor works as intended and has not been compromised or co-opted. Between sensors, communications paths must be reliable, secure, and robust enough to recover from equipment degradation or malfunctions. Ideally, the local and global architecture should be autonomic with the ability to optimize sensor and communication performance. Finally, there needs to be a means to measure and portray the overall architecture trust picture status to those who are using it. The use of commercial off-the-shelf equipment, while cost effective, introduces its own trust issues due to uncontrollable supply chains. Relying solely on components from trusted sources is not feasible either economically or practically. As Layered Sensing moves from local architectures supporting an urban scenario to a global scenario the issue of complexity will arise. Seamlessly integrating a large number of spatially and temporally distributed heterogeneous sensors will require effective means to authenticate the new arrivals. Dynamic bandwidth allocation to account for optimal data transmission will also be important. Encompassing all of these trust issues is a way to measure and portray a “trust picture” to users. Instinctively, decision makers weigh the accuracy of data they receive based on their experiences with those data sources. For example, live-feed imagery will likely carry more weight in forming the user's situational awareness of a battle space rather than dated intelligence reports or HUMINT. For sensor derived information, the measure of trust of data is a function of the sensor, the environment it's operating in, the networks transmitting that data, and the fusion engine used to correlate the information. It's important these metrics of trust be available to the decision maker particularly if he/she is predisposed to rely on certain sensors/information sources over others. This conference represents the third time papers and studies have been presented that address the challenges associated with Layered Sensing. The purpose of this presentation is to provide a lead-in that introduces the concepts of Layered Sensing and lays the groundwork for subsequent session papers focused on the various aspects of trust.","","978-1-4244-6622-1","10.1109/CTS.2010.5478463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5478463","Layered sensing;trust;autonomic networks;situation awareness","Intelligent sensors;Terrorism;Surveillance;Reconnaissance;Bandwidth;Data security;Information security;Force sensors;Sensor fusion;Cultural differences","decision making;military computing;security of data;sensor fusion","layered sensing construct;information age;military decision makers;intelligence surveillance and reconnaissance;bandwidth limitations;sensor persistence;multilevel security;layered sensing vision;air force research laboratory;tailored sensor information;homeland security department;trusted information;trusted communication;trusted sensors;optimal data transmission;sensing oriented architecture","","","","","IEEE","3 Jun 2010","","","IEEE","IEEE Conferences"
"A protective relay voting scheme utilizing automation controllers","R. D. Quint; D. C. Mazur; N. G. Badayos","Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; Rockwell Automation, Inc., Milwaukee, WI, USA; Virginia Polytechnic Institute and State University, Blacksburg, VA, USA","2012 IEEE Industry Applications Society Annual Meeting","6 Dec 2012","2012","","","1","8","This paper explores utilizing a programmable automation controller (PAC) in a power system relay protection scheme. The adaptive voting scheme (AVS) uses a wide-area measurement system (WAMS) to classify the system operating state, and biases the protection scheme towards security or dependability based on stressed or normal conditions, respectively. The use of an automation controller to integrate with WAMS devices and perform voting logic is proved highly effective. The injected delays from the PAC in the protection scheme are taken into consideration, and minimized to a maximum value of 3.18 ms.","0197-2618","978-1-4673-0332-3","10.1109/IAS.2012.6374117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6374117","phasor data concentrator (PDC);phasor measurement unit (PMU);programmable automation controller (PAC);protection scheme reliability;sequence of events (SOE);voting scheme","Relays;Databases;Automation;Performance evaluation;Monitoring;Picture archiving and communication systems;Power systems","power system control;power system measurement;power system protection;power system security;relay protection","protective relay voting scheme;PAC;AVS;WAMS devices;programmable automation controller;power system relay protection scheme;adaptive voting scheme;wide-area measurement system;voting logic;time 3.18 ms","","","","20","IEEE","6 Dec 2012","","","IEEE","IEEE Conferences"
"Image encryption algorithm based on Choquet Fuzzy Integral with self-adaptive pseudo-random number generator","S. M. Seyedzadeh; Y. Hashemi","Department of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran; Department of Computer Engineering, Islamic Azad University, Tehran, Iran","2011 11th International Conference on Intelligent Systems Design and Applications","2 Jan 2012","2011","","","642","647","In this paper, a novel algorithm for image encryption based on Choquet Fuzzy Integral (CFI) with Self-adaptive Pseudo-random Number Generator suggests using one half of image data for encryption of the other half of the image reciprocally. The major core of the encryption algorithm is a pseudo-random number generator based on the CFI. In order to generate the initial parameters of the CFI of one half of the image, 128-bit-long external secret key and the other half of the image data are used. Security and performance of the proposed algorithm were both tested, and satisfactory results have been achieved. It is observed that the number of pixel change rate (NPCR), the unified average changing intensity (UACI), and entropy, can satisfy security and performance requirements (NPCR >; 0.9961, UACI >; 0.3347, Entropy >; 7.9999). Furthermore, the proposed image encryption algorithm successfully passes ENT test which prove the robustness of the algorithm.","2164-7151","978-1-4577-1676-8","10.1109/ISDA.2011.6121728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6121728","Image encryption;Self-adaptive;Security;Choquet fuzzy integral","Encryption;Algorithm design and analysis;Generators;Histograms;Transforms","cryptography;fuzzy set theory;image watermarking;random number generation","image encryption;Choquet fuzzy integral;self-adaptive system;pseudorandom number generator;CFI;security;NPCR;unified average changing intensity;security key analysis","","4","","13","IEEE","2 Jan 2012","","","IEEE","IEEE Conferences"
"A Survey on Network Measurement for Software-Defined Networks","Y. He; X. Zhang","Shandong Computer Science Center (National Supercomputer Center in Jinan) Shandong Provincial Key Laboratory of Computer Networks, Qilu University of Technology(Shandong Academy of Sciences), Jinan, China; Shandong Computer Science Center (National Supercomputer Center in Jinan) Shandong Provincial Key Laboratory of Computer Networks, Qilu University of Technology(Shandong Academy of Sciences), Jinan, China","2019 3rd International Conference on Electronic Information Technology and Computer Engineering (EITCE)","18 May 2020","2019","","","1534","1540","Network measurement is the basis of network research such as condition monitoring, performance management, and security defense. With the expansion of the network scale, the traditional network structure is complex, the management and control capabilities are weak, and the scalability is poor. As a new network architecture, software-defined network can better meet the needs of various network applications. Conducting measurement tasks in a software-defined network can help researchers grasp the operating state and resource consumption of the network, discover network bottlenecks and potential hazards, and improve network performance by optimizing the network structure. This paper studies the related technologies of broadband measurement, packet loss measurement and delay measurement in network performance measurement, and describes in detail the measurement methods, technical characteristics, advantages and disadvantages. The article concludes with a summary and suggests future work.","","978-1-7281-3584-7","10.1109/EITCE47263.2019.9095170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9095170","Software-Defined Networking (SDN);Flow Measurement;network flow information collection;network performance index measurement","Bandwidth;Packet loss;Monitoring;Software;Computer architecture;Network architecture","software defined networking","network scale;traditional network structure;network architecture;control capabilities;network resource consumption;potential hazards;broadband measurement technology;network performance measurement;delay measurement;packet loss measurement;software-defined network;measurement tasks","","","","26","IEEE","18 May 2020","","","IEEE","IEEE Conferences"
"Desktop to cloud transformation planning","K. Beaty; A. Kochut; H. Shaikh","IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA; IBM Thomas J. Watson Research Center, Hawthorne, NY, USA","2009 IEEE International Symposium on Parallel & Distributed Processing","10 Jul 2009","2009","","","1","8","Traditional desktop delivery model is based on a large number of distributed PCs executing operating system and desktop applications. Managing traditional desktop environments is incredibly challenging and costly. Tasks like installations, configuration changes, security measures require time-consuming procedures and dedicated deskside support. Also these distributed desktops are typically underutilized, resulting in low ROI for these assets. Further, this distributed computing model for desktops also creates a security concern as sensitive information could be compromised with stolen laptops or PCs. Desktop virtualization, which moves computation to the data center, allows users to access their applications and data using stateless ldquothin-clientldquo devices and therefore alleviates some of the problems of traditional desktop computing. Enterprises can now leverage the flexibility and cost-benefits of running users' desktops on virtual machines hosted at the data center to enhance business agility and reduce business risks, while lowering TCO. Recent research and development of cloud computing paradigm opens new possibilities of mass hosting of desktops and providing them as a service. However, transformation of legacy systems to desktop clouds as well as proper capacity provisioning is a challenging problem. Desktop cloud needs to be appropriately designed and provisioned to offer low response time and good working experience to desktop users while optimizing back-end resource usage and therefore minimizing provider's costs. This paper presents tools and approaches we have developed to facilitate fast and accurate planning for desktop clouds. We present desktop workload profiling and benchmarking tools as well as desktop to cloud transformation process enabling fast and accurate transition of legacy systems to new cloud-based model.","1530-2075","978-1-4244-3751-1","10.1109/IPDPS.2009.5161236","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5161236","","Clouds;Personal communication networks;Information security;Operating systems;Environmental management;Distributed computing;Data security;Portable computers;Application virtualization;Virtual machining","network computers;operating systems (computers);virtual machines;workstation clusters","cloud transformation planning;desktop delivery model;distributed PC;operating system;security measures;deskside support;distributed desktops;desktop virtualization;thin-client devices;desktop computing;virtual machines;desktop clouds;desktop workload profiling;cloud-based model","","32","9","20","IEEE","10 Jul 2009","","","IEEE","IEEE Conferences"
"Burn After Reading: Adaptively Secure Puncturable Identity-Based Proxy Re-Encryption Scheme for Securing Group Message","H. Xiong; L. Wang; Z. Zhou; Z. Zhao; X. Huang; S. Kumari","School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Mathematics, Chaudhary Charan Singh University Meerut, Meerut, India","IEEE Internet of Things Journal","17 Jun 2022","2022","9","13","11248","11260","Puncturable proxy re-encryption (PPRE) is envisioned to provide secure access control delegation and fine-grained forward security for asynchronous group messaging systems. Nevertheless, the existing PPRE scheme not only suffers from the burden of certificate management but also merely achieves selective security based on the nonstandard assumption. In this article, a puncturable identity-based PRE (P-IB-PRE) scheme is proposed to efficiently protect the security and privacy of the group message. The proposed scheme introduces a message server as the proxy to transform ciphertext for each participant in the group; thus, the heavy computation overhead is delegated to the message server with abundant resources. Most importantly, our scheme enables the recipient to revoke its private key’s decryption capability of the specific messages without affecting other messages. Moreover, the identity-based mechanism eliminates the burden of certificate management as well as improves efficiency. The proposed scheme achieves adaptive security under the standard decisional bilinear Diffie–Hellman (DBDH) assumption. Eventually, theoretical and experimental analyses demonstrate that the proposed scheme has an excellent performance in efficiency and practicality.","2327-4662","","10.1109/JIOT.2021.3126230","Natural Science Foundation of China(grant numbers:U1936101); 13th Five-Year Plan of National Cryptography Development Fund for Cryptographic Theory of China(grant numbers:MMJJ20170204); Sichuan Science and Technology Program(grant numbers:2021YFG0164,2021JDRC0072); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9615120","Forward security;identity-based encryption;proxy re-encryption (PRE);puncturable encryption (PE)","Encryption;Servers;Public key;Access control;Standards;Electronic mail;Message service","authorisation;cryptographic protocols;cryptography;data privacy;digital signatures;private key cryptography;public key cryptography;telecommunication security","forward security;asynchronous group messaging systems;existing PPRE scheme;certificate management;selective security;nonstandard assumption;P-IB-PRE;privacy;group message;message server;heavy computation overhead;private key;specific messages;identity-based mechanism;adaptive security;standard decisional bilinear Diffie-Hellman assumption;puncturable identity-based proxy;re-encryption scheme;puncturable proxy;secure access control delegation","","2","","36","IEEE","15 Nov 2021","","","IEEE","IEEE Journals"
"Event Identification and Contingency Assessment for Voltage Stability via PMU","A. Tiwari; V. Ajjarapu","Electrical and Computer Engineering Department, Iowa State University, IA, USA; Electrical and Computer Engineering Department, Iowa State University, IA, USA","2007 39th North American Power Symposium","12 Dec 2007","2007","","","413","420","The operating state of power system changes dynamically due to severe change in system conditions such generation, load or line trip. Such severe disturbances effect voltage phasor, current phasor and system frequency. So, to better monitor the dynamics of large power system, wide area synchronized monitoring of voltage phasor, current phasor and system frequency is vital. For efficient real time monitoring and operation of power system, high resolution based phasor measurement units (PMUs) should be used. PMU can accurately measure node and branch phasors at high sampling rate. In this paper, application of PMUs to monitor power quality and voltage instability due to contingency is shown. The paper proposes a novel approach for contingency filtering and assessment in sense of power quality and voltage instability. The approach consists of two-block technique: first block filters out dangerous contingency; then second block assesses it for severity based upon performance index. Another application is to understand system dynamics during different kinds of disturbance such as generator trip or load rejection. To realize this logic-based approach is used for analysis. This will help the operator in real time analysis of system as a whole and in deciding the nature and location of disturbance. Overall, it will help to detect emergency condition and take necessary control action in real time. The ideas of this paper will be illustrated using IEEE 39 bus power system.","","978-1-4244-1725-4","10.1109/NAPS.2007.4402343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4402343","Contingency filtering;event detection;dynamic security analysis;voltage dip;voltage instability;PMU","Voltage;Phasor measurement units;Power system dynamics;Power system stability;Power system measurements;Real time systems;Power quality;Power generation;Frequency synchronization;Sampling methods","power harmonic filters;power supply quality;power system identification;power system stability","event identification;contingency assessment;voltage stability;PMU;phasor measurement units;power quality;voltage instability;contingency filtering;system dynamics;logic-based approach;real time analysis;IEEE 39 bus power system","","21","","20","IEEE","12 Dec 2007","","","IEEE","IEEE Conferences"
"Self-paced learning for multi-modal fusion for alzheimer's disease diagnosis","N. Yuan; D. Guan; Q. Zhu; W. Yuan","College of Computer Science and Technology, Fujian Provincial Key Laboratory of Information Processing and Intelligent Control (Minjiang University), Fuzhou, China; College of Computer Science and Technology, Technology and Industrialization, Nanjing, China; College of Computer Science and Technology, Technology and Industrialization, Nanjing, China; College of Computer Science and Technology, Technology and Industrialization, Nanjing, China","2017 International Conference on Security, Pattern Analysis, and Cybernetics (SPAC)","1 Mar 2018","2017","","","1","6","Alzheimer's disease (AD) is a sort of nervous system disease, and it may cause amnesia and executive dysfunction etc. AD seriously reduces the quality of people's life, so it is very important to improve the diagnosis accuracy of AD in its prodromal stage, mild cognitive impairment (MCI). In recent years, multi-modal methods had been proven to be effective in prediction of AD and MCI by utilizing the complementary information across different modalities in AD data. In this paper, we propose self-paced sample weighting based low-rank representation (SPLRR) to explore the latent correlation across different modalities. By imposing rank minimization on different modalities regression coefficients, we can capture the intrinsic structure among modalities. Meanwhile, we introduce self-paced learning to allot the corresponding weight to samples based on the contribution of each sample to the label in the current modality. Experiments on the Alzheimer's disease Neuroimaging Initiative (ADNI) database show that the SPLRR model obtains the better classification performance than the state-of-the-art methods.","","978-1-5386-3016-7","10.1109/SPAC.2017.8304253","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8304253","low-rank;self-paced learning;latent correlation;sample importance","Noise measurement;Dementia;Correlation;Task analysis;Security;Pattern analysis","cognition;diseases;image classification;image fusion;image representation;learning (artificial intelligence);medical image processing;neurophysiology;patient diagnosis;regression analysis","multimodal fusion;nervous system disease;amnesia;executive dysfunction;diagnosis accuracy;prodromal stage;mild cognitive impairment;MCI;multimodal methods;sample weighting;low-rank representation;rank minimization;current modality;Alzheimer's disease Neuroimaging Initiative;modalities regression coefficients;self-paced learning;self-paced sample weighting based low-rank representation;latent correlation","","","","28","IEEE","1 Mar 2018","","","IEEE","IEEE Conferences"
"Multi-modal authentication system based on audio-visual data","S. Debnath; P. Roy","Dept. of Computer Science & Engineering, National Institute of technology, Silchar, Silchar, India; Dept. of Computer Science & Engineering, National Institute of technology, Silchar, Silchar, India","TENCON 2019 - 2019 IEEE Region 10 Conference (TENCON)","12 Dec 2019","2019","","","2507","2512","Biometrics is an emerging technology in this era, which has been widely used in many application such as secured access to a computer and any other system, criminal identification, person authentication, etc. Face recognition is a biometric method of identifying a person by comparing the data with the stored information of that person. But the recognition of face can be affected by illumination variation, facial expression and other issues. Therefore, the authentication using only face image might be difficult for the system. To overcome this challenge, biometric authentications have to rely on more than one method. In this paper, we consider audio-video person authentication based on two sources of information. Single modality evidence has limitations in both security and robustness. Therefore, here, audio recognition is added with visual recognition. Facial features, as well as speech is extracted separately from audio-visual data and integrate both the modality for secure user authentication. Mel Frequency Cepstral Coefficients (MFCC) is used as the speech feature. Viola-Jones and Scale-Invariant Feature Transform (SIFT) algorithm are used for visual feature extraction. After the extraction of audio and visual features, the feature selection method is employed. The two-phase algorithm consisting of statistical analysis, Analysis of Variance (ANOVA) with Incremental Feature Selection (IFS) is proposed to select significant features from audio-visual data. The Audio and Video processing is done in two separate phases using machine learning algorithms. The results of both the modalities are then combined at the decision level based on majority voting. It has been observed that multiple modalities of both audio-visual information give immensely good results compared to a standalone single modality.","2159-3450","978-1-7281-1895-6","10.1109/TENCON.2019.8929592","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8929592","Multi-modal authentication;MFCC;Viola-Jones;SIFT;ANOVA;IFS;SVM","Authentication;Feature extraction;Face;Face recognition;Speech recognition;Visualization;Mel frequency cepstral coefficient","audio-visual systems;biometrics (access control);face recognition;feature extraction;feature selection;learning (artificial intelligence);statistical analysis","standalone single modality;audio-visual information;incremental feature selection;feature selection method;visual features;audio features;visual feature extraction;scale-invariant feature transform algorithm;speech feature;secure user authentication;facial features;visual recognition;audio recognition;single modality evidence;audio-video person authentication;biometric authentications;face image;biometric method;face recognition;secured access;audio-visual data;multimodal authentication system","","","","21","IEEE","12 Dec 2019","","","IEEE","IEEE Conferences"
"An Intelligent Model for Vulnerability Analysis Using Attack Graph","W. Yi; X. Jinghua","School of Computer Science and Technology, Wuhan University of Science and Technology, Wuhan, China; School of Computer Science and Technology, Wuhan University of Science and Technology, Wuhan, China","2009 International Forum on Information Technology and Applications","4 Sep 2009","2009","3","","526","529","Constructing attack graph is an important approach to analyze vulnerabilities. Although automated generating attack graph have been proposed to discover the possible attack graphs efficiently, they still require manual effort and expert knowledge to describe the attack templates before the computerized model checking procedure can be performed. Moreover, without considering the configuration changes and attackers' goals in large complicated network, many attack graphs generated may be impractical in real attack. In this paper, we proposed an intelligent model for vulnerability analysis, taking into account of the attackers' goals and configuration information, which automatically generates attack graphs by defining a series of prolog facts and rules.","","978-0-7695-3600-2","10.1109/IFITA.2009.436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5232177","intelligent;attack graph;vulnerability","Engines;Information technology;Application software;Information analysis;Security;Libraries;Computer science;Intelligent networks;Java","security of data","intelligent model;vulnerability analysis;automated generating attack graph;computerized model checking procedure;configuration information;attackers goals","","2","","9","IEEE","4 Sep 2009","","","IEEE","IEEE Conferences"
"Effect of intrusion detection on secure group communications in hierarchically structured group architectures","J. -H. Cho; I. -R. Chen","Department of Computer Science, Virginia Technology; Department of Computer Science, Virginia Technology","2008 33rd IEEE Conference on Local Computer Networks (LCN)","31 Oct 2008","2008","","","942","949","We develop a class of adaptive security protocols with designs to allow group communication systems (GCSs) in mobile ad hoc networks (MANETs) to dynamically adjust operational settings to best satisfy application-imposed performance and security requirements, leveraging the inherent tradeoff between security and performance properties of the system. These adaptive security protocols include an intrusion detection protocol for dealing with insider attacks and a scalable region-based hierarchical group key management protocol for dealing with outsider attacks. Our design settings include the time interval over which intrusion detection should be performed, and the regional area size for the region-based hierarchical group key management protocol for group key management. When given a set of parameter values characterizing operational and environmental conditions of a GCS, we identify optimal design settings to be used by the system dynamically to maximize the mean time to security failure of the system while minimizing the total group communication cost incurred for GCSs in MANET environments.","0742-1303","978-1-4244-2412-2","10.1109/LCN.2008.4664307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4664307","","Security;Protocols;Lead;Intrusion detection;Ad hoc networks;Mobile computing;Mathematical model","ad hoc networks;computer network management;mobile computing;mobile radio;protocols;security of data","secure group communications;hierarchical structured group architectures;group communication systems;mobile ad hoc networks;adaptive security protocols;intrusion detection protocol;insider attacks;scalable region-based hierarchical group key management protocol;outsider attacks;region-based hierarchical group","","","","19","IEEE","31 Oct 2008","","","IEEE","IEEE Conferences"
"DES-SRAM IP-core: a SRAM embedding DES feature [secure SoC applications]","A. Labbe; J. . -M. Portal; A. Perez","Laboratoire Matériaux et Microeélectronique de Provence (L2MP-Polytech, UMR CNRS 6137IMT-Technopôle de ChPteau-Gombert, France; Laboratoire Matériaux et Microeélectronique de Provence (L2MP-Polytech, UMR CNRS 6137IMT-Technopôle de ChPteau-Gombert, France; Laboratoire Matériaux et Microeélectronique de Provence (L2MP-Polytech, UMR CNRS 6137IMT-Technopôle de ChPteau-Gombert, France","IEEE International [Systems-on-Chip] SOC Conference, 2003. Proceedings.","3 Nov 2003","2003","","","11","14","This paper proposes a DES-SRAM IP-core dedicated to secure SoCs. This core is an optimized hardware implementation of a DES (data encryption standard) secret key algorithm. The main idea was to implement a DES feature inside a basic SRAM in order to suppress data transfers during data encryption and thus to avoid a bus bottleneck as well as to increase SoC security. The DES capability only adds few percent hardware overhead, and our modified SRAM offers two operating modes: a basic SRAM mode and an encryption mode. The DES-SRAM self-encrypts each 64 bit block of its own data in 17 clock cycles.","","0-7803-8182-3","10.1109/SOC.2003.1241452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1241452","","Random access memory;Hardware;Public key cryptography;Data security;Public key;Logic;Portals;Clocks;System-on-a-chip;Software algorithms","cryptography;SRAM chips;industrial property;system-on-chip;logic design","crypto-SRAM;self-encrypting DES-SRAM IP-core;SRAM embedded DES;secure SoC;optimized DES hardware implementation;DES secret key algorithm;data encryption standard;data transfer suppression;64 bit","","2","2","9","IEEE","3 Nov 2003","","","IEEE","IEEE Conferences"
