"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Applications of high efficiency techniques to the design of RF power amplifier and amplifier control circuits in tactical radio equipment","P. J. Poggi","Harris Corporation, USA","Proceedings of MILCOM '95","6 Aug 2002","1995","2","","743","747 vol.2","When plans were first developed for a new multi-band, multi-function tactical manpack radio, it soon became obvious that goals for transmit power were at risk because of the power requirement of the rest of the radio and battery limitations. This paper focuses on a particular approach to the transmitter circuits. System level performance comparisons are made based on results for the actual power amplifier (or PA) design, and estimated for a more traditional PA approach. This new radio with multi-band (low and high VHF, and UHF), multi-mode (AM, FM) capability coupled with the existing products embedded communication security (COMSEC), offers the end user a single radio alternative to existing multiple radio solutions.","","0-7803-2489-7","10.1109/MILCOM.1995.483563","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=483563","","High power amplifiers;Radiofrequency amplifiers;Radio frequency;Batteries;Pulse width modulation;Radio transmitters;Circuits;Power amplifiers;Lithium;Switches","power amplifiers;land mobile radio;mobile radio;military communication;mobile satellite communication;UHF power amplifiers;VHF amplifiers;amplitude modulation;frequency modulation;radio transmitters","high efficiency techniques;RF power amplifier design;amplifier control circuits;tactical radio equipment;multifunction tactical manpack radio;multiband tactical manpack radio;transmit power;battery limitations;transmitter circuits;system level performance;UHF;VHF;AM;FM;communication security","","2","","1","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Saying the Unseen: Video Descriptions via Dialog Agents","Y. Zhu; Y. Wu; Y. Yang; Y. Yan","Department of Computer Science, Illinois Institute of Technology, Chicago, IL, USA; University of Technology Sydney, Ultimo, NSW, Australia; University of Technology Sydney, Ultimo, NSW, Australia; Department of Computer Science, Illinois Institute of Technology, Chicago, IL, USA","IEEE Transactions on Pattern Analysis and Machine Intelligence","14 Sep 2022","2022","44","10","7190","7204","Current vision and language tasks usually take complete visual data (e.g., raw images or videos) as input, however, practical scenarios may often consist the situations where part of the visual information becomes inaccessible due to various reasons e.g., restricted view with fixed camera or intentional vision block for security concerns. As a step towards the more practical application scenarios, we introduce a novel task that aims to describe a video using the natural language dialog between two agents as a supplementary information source given incomplete visual data. Different from most existing vision-language tasks where AI systems have full access to images or video clips, which may reveal sensitive information such as recognizable human faces or voices, we intentionally limit the visual input for AI systems and seek a more secure and transparent information medium, i.e., the natural language dialog, to supplement the missing visual information. Specifically, one of the intelligent agents - Q-BOT - is given two semantic segmented frames from the beginning and the end of the video, as well as a finite number of opportunities to ask relevant natural language questions before describing the unseen video. A-BOT, the other agent who has access to the entire video, assists Q-BOT to accomplish the goal by answering the asked questions. We introduce two different experimental settings with either a generative (i.e., agents generate questions and answers freely) or a discriminative (i.e., agents select the questions and answers from candidates) internal dialog generation process. With the proposed unified QA-Cooperative networks, we experimentally demonstrate the knowledge transfer process between the two dialog agents and the effectiveness of using the natural language dialog as a supplement for incomplete implicit visions.","1939-3539","","10.1109/TPAMI.2021.3093360","National Science Foundation(grant numbers:NeTS-2109982); Cisco; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9468337","Video description;dialog agents;multi-modal learning","Task analysis;Visualization;Artificial intelligence;Natural languages;Knowledge transfer;Semantics;Video description","computer vision;image segmentation;interactive systems;Internet;natural language interfaces;natural language processing;natural languages;robot vision;video signal processing","video descriptions;dialog agents;complete visual data;intentional vision block;practical application scenarios;natural language dialog;supplementary information source;incomplete visual data;existing vision-language tasks;AI systems;video clips;sensitive information;recognizable human faces;voices;visual input;secure information medium;transparent information medium;missing visual information;intelligent agents;relevant natural language questions;unseen video;internal dialog generation process;incomplete implicit visions","Algorithms;Humans;Semantics","1","","82","IEEE","29 Jun 2021","","","IEEE","IEEE Journals"
"Research on Control-Winding-Current Orientation Control for Grid-Connected Brushless Doubly Fed Induction Generation System","D. Zhang; J. Ma; N. Yu; S. Wang; H. Lu","College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China; College of Electrical Engineering, Zhejiang University, Hangzhou, China","IEEE Transactions on Industry Applications","","2023","PP","99","1","12","Compared with the traditional doubly-fed induction generator (DFIG), the brushless doubly-fed induction generator (BDFIG) eliminates the slip rings and brush gear, which has the benefit of low maintenance costs and high reliability. It thus promises broad application prospects in power generation. The whole generation system should operate in both stand-alone mode and grid-connected mode to provide uninterrupted and continuous power to critical loads. The two operating modes have different control structures due to separate control targets, increasing the control complexity of the power generator system. This paper proposes the control winding (CW) current-oriented vector control method for BDFIG in grid-connected mode, which has unique advantages in stand-alone mode. First, the modified variables are obtained under the CW-current rotating frame; Second, the power expression of the system is deduced according to the modified variables; Third, the angle of CW was chosen as a new control degree of freedom based on phase-angle control to realize power control. The proposed control strategy analyzed the control principle of CW-current amplitude and angle control in detail. This method adopts the same orientation strategy with stand-alone mode, which avoids the switching of orientation strategy in different operation modes, thus simplifying the system design a lot. Moreover, considering the same criteria GSC control, reactive power compensation, the control during grid voltage recovery and so on, the large CW-current can be limited at a safety level once the overload or grid faults happened, which can easily achieve Low-Voltage-Ride-Through (LVRT) and significantly increased security and stability of the system. Finally, the proposed control strategy is verified by the experimental results.","1939-9367","","10.1109/TIA.2023.3277820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10129920","Brushless doubly fed induction generator;CW-current-oriented;grid-connected operation;phase-angle control;power control","Power control;Windings;Rotors;Control systems;Reactive power;Doubly fed induction generators;Complexity theory","","","","","","","IEEE","19 May 2023","","","IEEE","IEEE Early Access Articles"
"Adequacy assessment of future electricity networks","W. A. Bukhsh; G. S. Hawker; K. R. W. Bell; T. Bedford","Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, United Kingdom; Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, United Kingdom; Department of Electronic and Electrical Engineering, University of Strathclyde, Glasgow, United Kingdom; Department of Management Science, University of Strathclyde, Glasgow, Scotland","2016 Power Systems Computation Conference (PSCC)","11 Aug 2016","2016","","","1","8","Liberalisation of electricity markets, changing patterns in the generation and use of electricity and new technologies are some of the factors that result in increased uncertainty about the future operating conditions of our power system. In this context, planning for future investments in power system requires careful selection and assessment of future operating conditions. This paper revisits the notion of power system adequacy and highlights the need for consideration of some factors that have hitherto tended not to be part of a transmission expansion planning process, in particular in respect of the credible range of possible values of system operating conditions and transitions between successive operating states. Firstly, we present some definitions of power system operational regions. Secondly, we present a stochastic optimisation model that measures the adequacy of a transmission network for given future operating conditions. Uncertainties in demand and generation are modelled using a large number of scenarios. The optimisation model identifies the critical future operating conditions needing the special attention of a power system planner. The proposed model is simulated on a 39-bus network, whereby it is shown that this model can identify critical operating conditions that need the attention of a system planner.","","978-88-941051-2-4","10.1109/PSCC.2016.7540959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7540959","adequacy assessment;transmission planning;renewable energy sources;stochastic optimisation","Power systems;Uncertainty;Investment;Planning;Security;Optimization;Stochastic processes","optimisation;power transmission planning;stochastic processes","adequacy assessment;future electricity networks;transmission expansion planning process;stochastic optimisation model;39-bus network","","2","","19","","11 Aug 2016","","","IEEE","IEEE Conferences"
"Resilient Wide-Area Damping Control to Mitigate Strong Cyber Attack: A Multiple-Controller Switching Approach","Y. Zhao; W. Yao; C. -K. Zhang; X. Ai; J. Wen","State Key Laboratory of Advanced Electromagnetic Engineering and Technology, Huazhong University of Science and Technology, Wuhan, China; State Key Laboratory of Advanced Electromagnetic Engineering and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Automation, China University of Geosciences, Wuhan, China; State Key Laboratory of Advanced Electromagnetic Engineering and Technology, Huazhong University of Science and Technology, Wuhan, China; State Key Laboratory of Advanced Electromagnetic Engineering and Technology, Huazhong University of Science and Technology, Wuhan, China","IEEE Transactions on Smart Grid","21 Apr 2023","2023","14","3","2326","2337","The growing risk of cyber attacks targeting wide-area damping control (WADC) has spawned much research on designing attack-resilient controllers recently. However, the issue of attack strength did not get enough attention so that most existing resilient WADCs may fail to defend strong attacks. To address this problem, this paper proposes a multiple-controller switching approach based resilient wide-area damping controller (MCS-RWADC) to suppress inter-area oscillations and mitigate strong attacks. It is inclusive of multiple secure networked prediction control based modules (SNPMs) and a switch-monitor module (MSM). The SNPM can detect attacks, differentiate attack strength and compensate for weak attacks. In terms of strong attacks, multiple SNPMs are implemented to work as backup and three operating states as well as the corresponding switching rules are designed to realize automatic switching among them. MSM is responsible for monitoring the states and directing the switching. Case studies are conducted on a 4-area 5-terminal voltage source converter-based multi-terminal high voltage direct current based offshore wind farm integration system. Simulation results verify MCS-RWADC cannot only suppress the inter-area oscillation but also handle the strong attacks under a wide range of operating conditions with various wind power output.","1949-3061","","10.1109/TSG.2022.3215785","National Natural Science Foundation of China(grant numbers:52022035); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9925069","Wide-area damping control;inter-area oscillation;strong attacks;multiple-controller switching;offshore wind","Switches;Damping;Control systems;Phasor measurement units;Oscillators;Cyberattack;Wind power generation","HVDC power transmission;offshore installations;power engineering computing;power generation control;predictive control;security of data;voltage-source convertors;wind power plants","4-area 5-terminal voltage source converter-based multiterminal high voltage direct current based offshore wind farm integration system;attack-resilient controllers;automatic switching;inter-area oscillation;MCS-RWADC;mitigate strong cyber attack;multiple secure networked prediction control;multiple-controller switching approach;operating conditions;resilient WADC;resilient wide-area damping control based modules;SNPM;switch-monitor module;switching rules;wind power output","","","","44","IEEE","19 Oct 2022","","","IEEE","IEEE Journals"
"An integrated science portal for collaborative compute and data intensive protein structure studies","I. Stokes-Rees; D. O'Donovan; P. Doherty; M. Porter-Mahoney; P. Sliz","Harvard Medical School, Boston, USA; Harvard Medical School, Boston, USA; Harvard Medical School, Boston, USA; Harvard Medical School, Boston, USA; Harvard Medical School, Boston, USA","2012 IEEE 8th International Conference on E-Science","10 Jan 2013","2012","","","1","8","The SBGrid Science Portal provides multi-modal access to computational infrastructure, data storage, and data analysis tools for the structural biology community. It incorporates features not previously seen in cyberinfrastructure science gateways. It enables researchers to securely share a computational study area, including large volumes of data and active computational workflows. A rich identity management system has been developed that simplifies federated access to US national cyberinfrastructure, distributed data storage, and high performance file transfer tools. It integrates components from the Virtual Data Toolkit, Condor, glideinWMS, the Globus Toolkit and Globus Online, the FreeIPA identity management system, Apache web server, and the Django web framework.","","978-1-4673-4466-1","10.1109/eScience.2012.6404425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6404425","grid computing;science portal;federated identity management;digital collaboration;data management","Portals;Servers;Software;Browsers;Access control;Organizations;Monitoring","biology computing;data analysis;file servers;groupware;Internet;portals;proteins;security of data;storage management","integrated science portal;collaborative compute protein structure studies;data intensive protein structure studies;SBGrid Science Portal;computational infrastructure;data analysis tools;structural biology community;US national cyberinfrastructure;distributed data storage;high performance file transfer tools;virtual data toolkit;Condor;glideinWMS;globus toolkit;globus online;FreeIPA identity management system;Apache Web server;Django Web framework","","2","","37","IEEE","10 Jan 2013","","","IEEE","IEEE Conferences"
"Data Quality in Mobile Crowd Sensing Systems: Challenges and Perspectives","K. Banti; F. Katsimpoura; M. Louta; G. T. Karetsos","Department of Informatics and Telecommunications Engineering, University of Western Macedonia, Kozani, Greece; Department of Informatics and Telecommunications Engineering, University of Western Macedonia, Kozani, Greece; Department of Informatics and Telecommunications Engineering, University of Western Macedonia, Kozani, Greece; Department of Computer Engineering, Technology Education Institute of Thessaly, Larissa, Greece","2018 9th International Conference on Information, Intelligence, Systems and Applications (IISA)","3 Feb 2019","2018","","","1","8","Mobile Crowd Sensing (MCS) has become a new sensing paradigm, which leverages on the ubiquity of mobile devices with advanced multi-modal sensing features in conjunction with human intelligence so as to cost-efficiently monitor and analyze large-scale phenomena. MCS core characteristic is user involvement in data collection, processing, analysis and sharing. Due to the opt-in nature of MCS systems, a number of critical concerns is raised that should be efficiently addressed so as to enable MCS unimpeded advancement. Data reported by users could be unintentionally inaccurate and/or deliberately falsified. Thus, ensuring data quality and integrity in MCS constitutes one of its key challenges. This paper firstly discusses on the data quality challenge and identifying its interdependencies with different underlying key issues. Subsequently, we comprehensively survey representative reputation-based trust establishment mechanisms proposed in related research literature in the context of MCS, as a potential solution to the data quality problem. Their distinct features are analyzed and their relative merits and weaknesses are identified and highlighted. Finally, we discuss on design aspects of reputation mechanisms and provide guidelines and future research directions.","","978-1-5386-8161-9","10.1109/IISA.2018.8633627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8633627","mobile crowd sensing;challenges;data quality;trustworthiness;reputation mechanisms;survey","Sensors;Task analysis;Data integrity;Mobile handsets;Monitoring;Reliability;Data collection","mobile computing;security of data","human intelligence;large-scale phenomena;MCS core characteristic;user involvement;data collection;MCS unimpeded advancement;data quality challenge;representative reputation-based trust establishment mechanisms;data quality problem;distinct features;mobile Crowd Sensing systems;mobile devices;advanced multimodal sensing features","","1","","40","EU","3 Feb 2019","","","IEEE","IEEE Conferences"
"A multimodal framework for vehicle and traffic flow analysis","J. Ploetner; M. M. Trivedi","Computer Vision and Robotics Research Laboratory, CVRR, University of California, San Diego, La Jolla, CA, USA; Computer Vision and Robotics Research Laboratory, CVRR, University of California, San Diego, La Jolla, CA, USA","2006 IEEE Intelligent Transportation Systems Conference","9 Oct 2006","2006","","","1507","1512","This paper presents an overview of a novel multimodal system being developed at UC San Diego for vehicle detection and traffic flow analysis. A distributed multimodal array (DiMMA) framework is presented for sensory data acquisition, processing, analysis, fusion, and ""active"" control mechanisms needed to recognize objects, events, and activities which have multi-modal signatures. Current sensing modalities being researched include video, audio, seismic, magnetic, and passive infrared. Feature extraction and data fusion techniques are being investigated to improve robustness and study the advantages and disadvantages of each sensing modality. Preliminary results of this rapidly deployable system are discussed, along with possible future expansions, including laser range scanners, geophones, pneumatic road tubes, and traditional inductive loops","2153-0017","1-4244-0093-7","10.1109/ITSC.2006.1707437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1707437","","Vehicle detection;Road vehicles;Monitoring;Robustness;Sensor arrays;Magnetic analysis;Traffic control;Information security;Detectors;Cameras","data acquisition;feature extraction;object recognition;sensor fusion;traffic control;vehicles","traffic flow analysis;multimodal system;vehicle detection;distributed multimodal array;sensory data acquisition;object recognition;multimodal signature;feature extraction;data fusion;laser range scanner;geophones;pneumatic road tube;inductive loop","","3","","10","IEEE","9 Oct 2006","","","IEEE","IEEE Conferences"
"A Review On Physiological Attributes Based Biometric Authentication","M. S. Choudhry; Pankhil; P. S. Nikhurpa; P. K. Verma","Department of Electronics and Communication Engineering, Delhi Technological University, Delhi, India; Department of Electronics and Communication Engineering, Delhi Technological University, Delhi, India; Department of Electronics and Communication Engineering, Delhi Technological University, Delhi, India; Department of Electronics and Communication Engineering, Delhi Technological University, Delhi, India","2022 International Conference on Computing, Communication, Security and Intelligent Systems (IC3SIS)","15 Sep 2022","2022","","","1","6","This study involves the review of various types of physiological biometric authentication systems. Today, security is the most important concern. Biometric authentication technologies are becoming more popular as a method of verifying people’s identities. Biometric systems also add a layer of convenience for the user. They make it unnecessary for the user to “remember” numerous passwords for various apps, for example. A biometric system that uses a single biometric trait to identify persons must deal with issues such as spoof attacks, trait non-universality, substantial intra-class variability, limited degrees of freedom, and noisy data. Multi-modal biometrics, on the other hand, can be quite useful in this case because they do not have the same set of issues as unimodal biometrics. The performance of multimodal biometric systems, as they are known, has improved dramatically.","","978-1-6654-6883-1","10.1109/IC3SIS54991.2022.9885495","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9885495","Unimodal;Multimodal;ECG;EEG;Biometric Authentication;Recognition;Cornea;Face;Hand Vein;Palmprint;Iris;Fingerprint;Retina;Ear;Physiological","Biometrics (access control);Authentication;Passwords;Feature extraction;Physiology;Electroencephalography;Security","authorisation;biometrics (access control);physiology","physiological attributes;physiological biometric authentication systems;biometric authentication technologies;single biometric trait;trait nonuniversality;unimodal biometric systems;multimodal biometric systems;spoof attacks;substantial intra-class variability;degrees of freedom;noisy data","","","","30","IEEE","15 Sep 2022","","","IEEE","IEEE Conferences"
"Data and Decision Intelligence for Internet of Things: Putting Human in the Loop","M. Ma; W. Lin; D. Pan; P. Wang; Y. Zhou; X. Liang","School of Electronics Engineering and Computer Science, Peking University; School of Software and Microelectronics, Peking University; School of Software, Beijing University of Posts and Telecommunications; National Engineering Research Center for Software Engineering, Peking University; IBM Research China; IBM Research China","2017 ieee 3rd international conference on big data security on cloud (bigdatasecurity), ieee international conference on high performance and smart computing (hpsc), and ieee international conference on intelligent data and security (ids)","17 Jul 2017","2017","","","190","195","The requirement and expanding needs of bridging the physical and cyber world promote the emergence of a new global internet-based information architecture, the Internet of Things. The main challenge in Internet of Things is how to make fast and accurate decisions based on multi-modal sensing data. In this paper, we put human into the process and formulate a closed-loop computing paradigm for IoT data and decision intelligence. We first propose a human-in-the-loop reference model, which extends the traditional cyber-physical interaction extended into a closed-loop process based on cyber, physical and human three factors. We defined the three-factor decision paradigm in the model. On the basis of the reference model, we analyze the feature requirement in the data intelligent process and summarize it as three key aspects: semantic, interactive and iterative. Further, we analyze several major challenges facing IoT data and decision intelligence from the perspective of data characteristics. We select and review the recent progress in three typical application domains and analyzed whether the current research has solved the target issues. According to the results of the review and analysis, the paper finally summarizes and addresses some key research directions in the future.","","978-1-5090-6296-6","10.1109/BigDataSecurity.2017.49","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7980340","Internet of Things;data intelligence;data mining;decision-making;human-in-the-loop","Conferences;Big Data;Semantics;Smart grids;Tutorials;Internet of Things;Security","cyber-physical systems;data analysis;data mining;human factors;interactive systems;Internet;Internet of Things;iterative methods","global Internet-based information architecture;Internet of Things;multimodal sensing data;closed-loop computing;IoT data;decision intelligence;human-in-the-loop reference model;cyber-physical interaction;closed-loop process;physical factors;human factors;cyber factors;three-factor decision paradigm;reference model;data intelligent process;interactive analysis;semantic analysis;iterative analysis;data characteristics;data mining","","3","","67","IEEE","17 Jul 2017","","","IEEE","IEEE Conferences"
"Satellite MEC with Federated Learning: Architectures, Technologies and Challenges","Y. Jing; J. Wang; C. Jiang; Y. Zhan","Tsinghua University, China; Beihang University, China; Tsinghua University, China; Tsinghua University, China","IEEE Network","25 Nov 2022","2022","36","5","106","112","Satellite communication has made great progress in recent years since it is characterized by wide information coverage and can support diverse types of users, which beneficially fulfills the demand of beyond 5G communications. Besides, mobile edge computing (MEC) technologies energize the edge devices with computational abilities to deal with the majority of training tasks without having to upload to the cloud server, which substantially enhances a system's efficiency. In satellite MEC, the raw data of edge users vested in different owners cannot be allowed to be shared, considering data privacy requirements. To address this, federated learning (FL) architecture can be applied to satellite MEC where only parameters and model updates can be transmitted, which avoids the interaction of raw data from diverse sources. In this article, we construct a FL-based satellite MEC architecture, followed by introducing its key techniques in the aspects of resource management and multi-modal data fusion. Furthermore, we study the data privacy and security protection on the FL-aided satellite MEC relying on a blockchain framework. Finally, we portray the challenges of FL-aided satellite MEC systems.","1558-156X","","10.1109/MNET.001.2200202","National Key Research and Development Program of China(grant numbers:2020YFB1804800); National Natural Science Foundation of China(grant numbers:61922050,62222101); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9964003","","Training;Data privacy;Satellites;Federated learning;Data integration;Computer architecture;Security","cloud computing;data privacy;learning (artificial intelligence);mobile computing;satellite communication","blockchain framework;computational abilities;data privacy requirements;edge devices;federated learning architecture;FL aided satellite MEC systems;mobile edge computing technologies;multimodal data fusion;raw data;resource management;satellite communication;security protection","","1","","15","IEEE","25 Nov 2022","","","IEEE","IEEE Magazines"
"An efficient multi-spectral palmprint identification using contourlet decomposition and Hidden Markov Model","A. Meraoumia; S. Chitroub; A. Bouridane","Laboratoire de Génié Electrique, Université Kasdi Merbah Ouargla, Ouargla, Algeria; Signal and Image Processing Laboratory, Electronics and Computer Science Faculty, University of Sciences and Technology Houari Boumediene, Algeria; School of Computing, Engineering and Information Sciences, Northumbria University, Newcastle upon Tyne, UK","European Workshop on Visual Information Processing (EUVIP)","10 Oct 2013","2013","","","214","219","Automatic personal identification is playing an important role in security systems. Biometrics technologies has been emerging as a new and effective methods to achieve accurate and reliable identification results. A number of biometric traits exist and are in use in various applications. Palmprint is one of the relatively new biometrics due to its stable and unique characteristics. In this paper, multi-spectral information for the unique palmprint are integrated in order to construct an efficient multi-modal identification system based on matching score level fusion. For that, the palm lines are characterized by the contourlet coefficients sub-bands and compressed using the Principal Components Analysis (PCA). Subsequently, we use the Hidden Markov Model (HMM) for modeling. Finally, log-likelihood scores are used for palmprint matching. Experimental results show that our proposed scheme yields the best performance for identifying palmprints and it is able to provide an excellent identification rate and provide more security.","","978-82-93269-13-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6623985","Biometrics;Multi-spectral Palmprint;Identification;Contourlet transform;HMM;Data fusion","Vectors;Hidden Markov models;Feature extraction;Transforms;Computational modeling;Biometrics (access control);Databases","hidden Markov models;identification;image coding;image fusion;image matching;palmprint recognition;principal component analysis;wavelet transforms","multispectral palmprint identification;contourlet decomposition;hidden Markov model;automatic personal identification;security systems;biometrics technologies;biometric traits;multispectral information;multimodal identification system;matching score level fusion;contourlet coefficients subbands;principal component analysis;PCA;HMM;log-likelihood scores;palmprint matching;identification rate","","","","8","","10 Oct 2013","","","IEEE","IEEE Conferences"
"Dynamic Selection of Optimal Cryptographic Algorithms in a Runtime Environment","J. Raissi","School of Computer and Information Sciences, Nova Southeastern University, Fort Lauderdale, FL, USA","2006 IEEE International Conference on Evolutionary Computation","11 Sep 2006","2006","","","184","191","This paper presents the results of research conducted by the author in support of dynamic selection of optimal cryptographic algorithms in a runtime environment (DSOCARE), the author's doctoral dissertation. Based on DSOCARE framework, a first full-scale proof-of-concept prototype was developed by the author in Java and C#/VB. The prototype was used to perform collection, selection, and reporting functions on common symmetric block ciphers, where the collection function included running benchmark tests and storing the data in DBMS located on DSOCARE server. The runtime optimal cryptographic algorithm selector (ROCAS), based on a hybrid genetic algorithm (GA) method, was used to find Pareto-optimal solutions for a diverse array of client security requests with high and low security, speed, and priority quality of service (QoS) parameters. Finally, the reporting function was used to create the data and figures presented in this paper. This paper concludes that adaptive security used in DSOCARE framework mitigates the tradeoff between security, speed, and priority elegantly. It further reinforces the author's thesis that selection of optimal cryptographic algorithms is possible only at runtime.","1941-0026","0-7803-9487-9","10.1109/CEC.2006.1688307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1688307","","Cryptography;Runtime environment;Genetic algorithms;Data security;Telecommunication control;Prototypes;Quality of service;Aerodynamics;Control systems;Parallel processing","cryptography;genetic algorithms;Java;Pareto optimisation;quality of service","optimal cryptographic algorithms;dynamic selection of optimal cryptographic algorithms in runtime environment;doctoral dissertation;proof-of-concept prototype;Java;runtime optimal cryptographic algorithm selector;hybrid genetic algorithm;Pareto-optimal solutions;quality of service","","3","","24","IEEE","11 Sep 2006","","","IEEE","IEEE Conferences"
"Technology Readiness of Future Generation Networks Leveraging Regenerative Satellite Mesh Architecture - a Spaceway Perspective","R. Gopal; D. Whitefield; S. Arnold","Hughes Network Systems LLC, Germantown, MD, USA; Hughes Network Systems LLC, Germantown, MD, USA; Hughes Network Systems LLC, Germantown, MD, USA","MILCOM 2006 - 2006 IEEE Military Communications conference","12 Feb 2007","2006","","","1","7","Satellite network capacity, adaptability, and responsiveness are enhanced with onboard capabilities for packet switching, bandwidth allocation, and spot-beams which facilitate uplink and downlink spectral reuse. A recent over-the-air (OTA) test of the SPACEWAY /sup TM/system, a Ka-band regenerative satellite mesh network supporting IP packet services, provides definitive demonstration of key capabilities in the areas of quality-of-service, routing for unicast and multicast (both best-effort and guaranteed service) traffic, dynamic bandwidth resource allocation, security, and configurable satellite uplink and downlink components. Leveraging SPACEWAY system technologies and operational capabilities serves as a pragmatic step toward the development of future multi-satellite networks with more advanced features including onboard packet routing, multi-mode radio transmission, and inter-satellite links, which are now being considered for transformational satellite networks","2155-7586","1-4244-0617-X","10.1109/MILCOM.2006.302118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4086497","","Space technology;Mesh generation;Satellite broadcasting;Downlink;Routing;Delay;Packet switching;Channel allocation;System testing;Mesh networks","bandwidth allocation;IP networks;military communication;quality of service;resource allocation;satellite links;telecommunication network topology;telecommunication traffic","over-the-air test;regenerative satellite mesh network;IP packet service;quality-of-service;routing;multicast traffic;dynamic bandwidth resource allocation;network security;satellite uplink;SPACEWAY system technology","","2","7","9","IEEE","12 Feb 2007","","","IEEE","IEEE Conferences"
"Multimodal Spam Classification Using Deep Learning Techniques","S. Seth; S. Biswas","Department of Computing and Information Technology, Manipal University Jaipur, Jaipur, India; Department of Computing and Information Technology, Manipal University Jaipur, Jaipur, India","2017 13th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS)","12 Apr 2018","2017","","","346","349","The internet has been beneficial to the society in ways more than one, the power to learn anything anywhere, the power to always be connected to the people you love. But as usual, there are two sides to coin. The E-mail system has been the backbone for communication between professionals for a very long time, but it is plagued by the unwanted influence of spam. In this paper we classify a mail into spam or not-spam (ham) by analyzing the whole content i.e. Image and Text, processing it through independent classifiers using Convolutional Neural Networks. We finally propose two hybrid multi-modal architectures by forging the image and text classifiers. Our experimental results outperform the current state-of-the-art methods and provide a new baseline for future research in the field.","","978-1-5386-4283-2","10.1109/SITIS.2017.91","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8334769","E-mail;Spam Classification;Deep Learning;Convolutional Neural Networks;Multimodal","Electronic mail;Postal services;Training;Convolutional neural networks;Computer architecture;Text categorization;Task analysis","convolution;feedforward neural nets;image classification;Internet;learning (artificial intelligence);security of data;text analysis;unsolicited e-mail","Convolutional Neural Networks;hybrid multimodal architectures;text classifiers;multimodal spam classification;deep learning techniques;E-mail system;internet;image classifiers","","10","","8","IEEE","12 Apr 2018","","","IEEE","IEEE Conferences"
