id,title,abstract
1017,Edge aggregation based Bayesian modeling of cyber attacks in hypervisor-enabled IaaS cloud networks,"The Infrastructure as a Service (IaaS) offering of cloud computing has come to alleviate some of the challenges associated with infrastructural investments and other related costs for enterprise users. However, hypervisor networks in IaaS environments are not immune to security breaches as the components therein tend to exhibit vulnerabilities which are exploited by attackers. Attackers chain together these vulnerabilities for effective attack path traversal in a given attack. The challenge has not been in identifying the vulnerable components but in capturing the dependencies amongst the vulnerabilities and statistically evaluating the effect exerted by one vulnerability unto another. In this paper, we capture the dependencies between vulnerabilities in hypervisor networks by aggregating incoming attack edges via disjunction and conjunction of attack events in the resultant Bayesian attack network. We illustrate the use of local conditional probabilities distributions at a given node to evaluate the likelihood of node exploitation for attack propagation under varying conditions. We further identify critical nodes and edges without which a given attack will not materialize and show how a security analyst can use such in the security mitigation process. We model the security status of the target node using a finite state machine where state transitions are induced by attack instances in the aggregated critical edge. © 2017 IEEE."
1034,Ensuring database security with the universal basis of relations,"The subject matter of the article is methods and means of the databases (DBs) security ensuring, built on the basis of the database scheme that is invariant to subject domains (SDs). The goal is to develop a substantiated approach that implements the complex use of various mechanisms ensuring the databases security built on the database schema with the universal basis of relations. The task: based on the analysis of existing database protection mechanisms supported by various database management systems (DBMSs), and features of the destination, construction of the database schema with the universal basis of relations, to develop and present in a systematized form the means and methods ensuring the databases security built on this DB schema. The following results were obtained: solving the problem of protecting databases as the most important corporate resource, in the process of creating database schema invariant to subject domains, special means were developed (in the form of implemented schema objects such as triggers, procedures, packages, tables, functions) and rules of their use, ensuring: access control to schema objects; data protection and hiding of objects; data integrity support; recovery of incorrectly modified or lost data; monitoring of the state, changes introduced into the database; logging user actions. © Springer Nature Switzerland AG 2018."
1044,Orpheus: Enforcing cyber-physical execution semantics to defend against data-oriented attacks,"Recent studies have revealed that control programs running on embedded devices suffer from both control-oriented attacks (e.g., code-injection or code-reuse attacks) and data-oriented attacks (e.g., non-control data attacks). Unfortunately, existing detection mechanisms are insufficient to detect runtime data-oriented exploits, due to the lack of runtime execution semantics checking. In this work, we propose Orpheus, a security methodology for defending against data-oriented attacks by enforcing cyber-physical execution semantics. We address several challenges in reasoning cyber-physical execution semantics of a control program, including the event identification and dependence analysis. As an instantiation of Orpheus, we present a new program behavior model, i.e., the event-Aware finite-state automaton (eFSA). eFSA takes advantage of the event-driven nature of control programs and incorporates event checking in anomaly detection. It detects data-oriented exploits if physical events and eFSA's state transitions are inconsistent. We evaluate our prototype's performance by conducting case studies under data-oriented attacks. Results show that eFSA can successfully detect different runtime attacks. Our prototype on Raspberry Pi incurs a low overhead, taking 0.0001s for each state transition integrity checking, and 0.063s-0.211s for the cyber-physical contextual consistency checking. © 2017 Copyright held by the owner/author(s). Publication rights licensed to ACM."
1046,A machine learning framework for adaptive FinTech security provisioning,"FinTech services bring an elevated level of security concerns due to the non-conventional characteristics such as diverse and evolving transaction models. Hence, conventional financial security provisioning approaches have limited applicability, rather, it requires more effective, intelligent, and reactive anomaly management for FinTech transactions. We present a comprehensive framework for managing FinTech transactions which utilizes machine learning-based intelligence in deriving anomaly detection models and adaptive FinTech security provision. And, we define a formal model of the anomaly management, and present a software framework implementing the model. © 2018 Taiwan Academic Network Management Committee. All Rights Reserved."
1069,Evaluation of interface modality for control of multiple unmanned vehicles,"The U.S. Air Force envisions future applications in which a single human operator manages multiple heterogeneous unmanned vehicles (UVs). To support this vision, a range of play-based interfaces were designed by which an operator can team with autonomy (consisting of several intelligent agents/services) to manage twelve air, ground, and sea surface UVs performing security defense tasks for a simulated military base. To enable flexible delegation control, the interfaces were designed to enable the operator to use one or more of three control modalities in calling and editing plays that define UV actions. Specifically, each step defining a play could be completed: (1) manually, via mouse/click inputs, (2) by touching a touchscreen monitor, or (3) via speech commands. This paper reports results relevant to input modality from two experiments where operators were free to choose which modality to employ. Operators overwhelmingly used the mouse compared to the touchscreen or speech and were faster and more accurate with the mouse. Subjective data also favored the mouse modality with operators commenting that it was more intuitive to use with the play calling interfaces. Results are discussed and recommendations for further multimodal research are provided. © Springer International Publishing AG 2017."
1082,"A lightweight, adaptive security mechanism","Vehicular ad hoc networks (VANETs) allow vehicles to exchange information with other vehicles [vehicle to vehicle (V2V)] and with nearby roadside infrastructures [vehicle to infrastructure (V2I)] in real time, thus providing a number of value-added services to create a safer and more efficient traffic environment [59]. Due to factors closely related to driving safety and even potential life risk, VANETs impose stringent conditions on communication quality and security protection for timely and reliable information dissemination. Unlike the traditional wired network, VANETs are characterized by numerous new features, e.g., quick movement and unstable channel. These characteristics cause many challenging issues and limitations, e.g., bandwidth shortage, latency sensitivity, and serious Doppler effects, all of which make simultaneously harmonizing quality of service (QoS) and security difficult. To address these technical issues in an organizational way, European Telecommunications 188Standards Institute/International Organization for Standardization (ETSI/ISO) jointly proposed a horizontal/vertical mixture as the intelligent transport systems (ITS) station reference architecture. Such elaborate design structure enables the joint optimization of two seemingly conflicting topics of the communication quality and security and facilitates the redesign of the related protocols and controlling algorithms to optimally utilize the restrictive resources. © 2017 by Taylor & Francis Group, LLC."
1104,OpenID Connect as a security service in cloud-based medical imaging systems,"The evolution of cloud computing is driving the next generation of medical imaging systems. However, privacy and security concerns have been consistently regarded as the major obstacles for adoption of cloud computing by healthcare domains. OpenID Connect, combining OpenID and OAuth together, is an emerging representational state transfer-based federated identity solution. It is one of the most adopted open standards to potentially become the de facto standard for securing cloud computing and mobile applications, which is also regarded as ""Kerberos of cloud."" We introduce OpenID Connect as an authentication and authorization service in cloud-based diagnostic imaging (DI) systems, and propose enhancements that allow for incorporating this technology within distributed enterprise environments. The objective of this study is to offer solutions for secure sharing of medical images among diagnostic imaging repository (DI-r) and heterogeneous picture archiving and communication systems (PACS) as well as Web-based and mobile clients in the cloud ecosystem. The main objective is to use OpenID Connect open-source single sign-on and authorization service and in a user-centric manner, while deploying DI-r and PACS to private or community clouds should provide equivalent security levels to traditional computing model. © 2016 Society of Photo-Optical Instrumentation Engineers (SPIE)."
1114,Memory erasability amplification,"Erasable memory is an important resource for designing practical cryptographic protocols that are secure against adaptive attacks. Many practical memory devices such as solid state drives, hard disks, or file systems are not perfectly erasable because a deletion operation leaves traces of the deleted data in the system. A number of methods for constructing a large erasable memory from a small one, e.g., using encryption, have been proposed. Despite the importance of erasable memory in cryptography, no formal model has been proposed that allows one to formally analyse such memory constructions or cryptographic protocols relying on erasable memory. The contribution of this paper is three-fold. First, we provide a formal model of erasable memory. A memory device allows a user to store, retrieve, and delete data, and it is characterised by a leakage function defining the extent to which erased data is still accessible to an adversary. Second, we investigate how the erasability of such memories can be amplified. We provide a number of constructions of memories with strong erasability guarantees from memories with weaker guarantees. One of these constructions of perfectly erasable memories from imperfectly erasable ones can be considered as the prototypical application of Canetti et al.’s All-or-Nothing Transform (AoNT). Motivated by this construction, we propose some new and better AoNTs that are either perfectly or computationally secure. These AoNTs are of possible independent interest. Third, we show (in the constructive cryptography framework) how the construction of erasable memory and its use in cryptographic protocols (for example to achieve adaptive security) can naturally be composed to obtain provable security of the overall protocol. © Springer International Publishing Switzerland 2016."
1124,IoT-OAS: An oauth-based authorization service architecture for secure services in IoT scenarios,"Open authorization (OAuth) is an open protocol, which allows secure authorization in a simple and standardized way from third-party applications accessing online services, based on the representational state transfer (REST) web architecture. OAuth has been designed to provide an authorization layer, typically on top of a secure transport layer such as HTTPS. The Internet of Things (IoTs) refers to the interconnection of billions of resource-constrained devices, denoted as smart objects, in an Internet-like structure. Smart objects have limited processing/memory capabilities and operate in challenging environments, such as low-power and lossy networks. IP has been foreseen as the standard communication protocol for smart object interoperability. The Internet engineering task force constrained RESTful environments working group has defined the constrained application protocol (CoAP) as a generic web protocol for RESTful-constrained environments, targeting machine-to-machine applications, which maps to HTTP for integration with the existing web. In this paper, we propose an architecture targeting HTTP/CoAP services to provide an authorization framework, which can be integrated by invoking an external oauth-based authorization service (OAS). The overall architecture is denoted as IoT-OAS. We also present an overview of significant IoT application scenarios. The IoT-OAS architecture is meant to be flexible, highly configurable, and easy to integrate with existing services. Among the advantages achieved by delegating the authorization functionality, IoT scenarios benefit by: 1) lower processing load with respect to solutions, where access control is implemented on the smart object; 2) fine-grained (remote) customization of access policies; and 3) scalability, without the need to operate directly on the device. © 2014 IEEE."
1143,A punctured programming approach to adaptively secure functional encryption,"We propose the first construction for achieving adaptively secure functional encryption (FE) for poly-sized circuits (without complexity leveraging) from indistinguishability obfuscation (iO). Our reduction has polynomial loss to the underlying primitives. We develop a “punctured programming” approach to constructing and proving systems where outside of obfuscation we rely only on primitives realizable from pseudo random generators. Our work consists of two constructions. Our first FE construction is provably secure against any attacker that is limited to making all of its private key queries after it sees the challenge ciphertext. (This notion implies selective security.) Our construction makes use of an we introduce called puncturable deterministic encryption (PDE) which may be of independent interest. With this primitive in place we show a simple FE construction. We then provide a second construction that achieves adaptive security from indistinguishability obfuscation. Our central idea is to achieve an adaptively secure functional encryption by bootstrapping from a one bounded FE scheme that is adaptively secure. By using bootstrapping we can use “selective-ish” techniques at the outer level obfuscation level and push down the challenge of dealing with adaptive security to the one bounded FE scheme, where it has been already been solved. We combine our bootstrapping framework with a new “key signaling” technique to achieve our construction and proof. Altogether, we achieve the first construction and proof for adaptive security for functional encryption. © International Association for Cryptologic Research 2015."
1149,Analysis of information security reliability: A tutorial,"This article presents a concise reliability analysis of network security abstracted from stochastic modeling, reliability, and queuing theories. Network security analysis is composed of threats, their impacts, and recovery of the failed systems. A unique framework with a collection of the key reliability models is presented here to guide the determination of the system reliability based on the strength of malicious acts and performance of the recovery processes. A unique model, called Attack-obstacle model, is also proposed here for analyzing systems with immunity growth features. Most computer science curricula do not contain courses in reliability modeling applicable to different areas of computer engineering. Hence, the topic of reliability analysis is often too diffuse to most computer engineers and researchers dealing with network security. This work is thus aimed at shedding some light on this issue, which can be useful in identifying models, their assumptions and practical parameters for estimating the reliability of threatened systems and for assessing the performance of recovery facilities. It can also be useful for the classification of processes and states regarding the reliability of information systems. Systems with stochastic behaviors undergoing queue operations and random state transitions can also benefit from the approaches presented here. © 2014 Elsevier Ltd. All rights reserved."
1151,Adaptive security for risk management using spatial data,"This paper presents the design principles for adaptive security for areas where changing conditions trigger events signaling risks that might require modifying authorizations of risk management teams. Spatial resources and information of the areas to be protected are considered in sample scenarios, and principles of security design are introduced building on ABAC (Attribute Based Access Control). Adaptivity of security rules applying to subjects who intervene in the risk area is the core of our security model so as to make it responsive to risks by dynamically granting privileges to subjects to access resources. © 2014 Springer International Publishing Switzerland."
1176,Verification and enforcement of access control policies,"Access control mechanisms protect critical resources of systems from unauthorized access. In a policy-based management approach, administrators define user privileges as rules that determine the conditions and the extent of users' access rights. As rules become more complex, analytical skills are required to identify conflicts and interactions within the rules that comprise a system policy - especially when rules are stateful and depend on event histories. Without adequate tool support such an analysis is error-prone and expensive. In consequence, many policy specifications are inconsistent or conflicting that render the system insecure. The security of the system, however, does not only depend on the correct specification of the security policy, but in a large part also on the correct interpretation of those rules by the system's enforcement mechanism. In this paper, we show how policy rules can be formalized in Fusion Logic, a temporal logic for the specification of behavior of systems. A symbolic decision procedure for Fusion Logic based on Binary Decision Diagrams (BDDs) is provided and we introduce a novel technique for the construction of enforcement mechanisms of access control policy rules that uses a BDD encoded enforcement automaton based on input traces which reflect state changes in the system. We provide examples of verification of policy rules, such as absence of conflicts, and dynamic separation of duty and of the enforcement of policies using our prototype implementation (FLCheck) for which we detail the underlying theory. © 2013 Springer Science+Business Media New York."
1197,Modeling and checking the security of DIFC system configurations,"Decentralized information flow control (DIFC) systems provide strong protection for data secrecy and integrity. However, the complicated configuration of information flow between system objects increases the chance of misconfiguration, making the system vulnerable to attackers. In this paper we first present a systematic analysis of misconfigurations and their security threats for DIFC systems. Then we define the security analysis problem for DIFC configurations based on a formal state-transition model, which allows model checkers to prove a configuration is secure or detect misconfigurations that violate the desired security goal. The experiment shows that bounded model checking techniques plus a novel preprocessing algorithm are effective in solving this problem. © Springer International Publishing Switzerland 2013."
1203,Malware clearance for secure commitment of OS-level virtual machines,"A virtual machine(VM) can be simply created upon use and disposed upon the completion of the tasks or the detection of error. The disadvantage of this approach is that if there is no malicious activity, the user has to redo all of the work in her actual workspace since there is no easy way to commit (i.e., merge) only the benign updates within the VM back to the host environment. In this work, we develop a VM commitment system called Secom to automatically eliminate malicious state changes when merging the contents of an OS-level VM to the host. Secom consists of three steps: grouping state changes into clusters, distinguishing between benign and malicious clusters, and committing benign clusters. Secom has three novel features. First, instead of relying on a huge volume of log data, it leverages OS-level information flow and malware behavior information to recognize malicious changes. As a result, the approach imposes a smaller performance overhead. Second, different from existing intrusion detection and recovery systems that detect compromised OS objects one by one, Secom classifies objects into clusters and then identifies malicious objects on a cluster by cluster basis. Third, to reduce the false-positive rate when identifying malicious clusters, it simultaneously considers two malware behaviors that are of different types and the origin of the processes that exhibit these behaviors, rather than considers a single behavior alone as done by existing malware detection methods. We have successfully implemented Secom on the feather-weight virtual machine system, a Windows-based OS-level virtualization system. Experiments show that the prototype can effectively eliminate malicious state changes while committing a VM with small performance degradation. Moreover, compared with the commercial antimalware tools, the Secom prototype has a smaller number of false negatives and thus can more thoroughly clean up malware side effects. In addition, the number of false positives of the Secom prototype is also lower than that achieved by the online behavior-based approach of the commercial tools. © 2013 IEEE."
1212,Near Field Communication: From Theory to Practice,"This book provides the technical essentials, state-of-the-art knowledge, business ecosystem and standards of Near Field Communication (NFC)by NFC Lab - Istanbul research centre which conducts intense research on NFC technology. In this book, the authors present the contemporary research on all aspects of NFC, addressing related security aspects as well as information on various business models. In addition, the book provides comprehensive information a designer needs to design an NFC project, an analyzer needs to analyze requirements of a new NFC based system, and a programmer needs to implement an application. Furthermore, the authors introduce the technical and administrative issues related to NFC technology, standards, and global stakeholders. It also offers comprehensive information as well as use case studies for each NFC operating mode to give the usage idea behind each operating mode thoroughly. Examples of NFC application development are provided using Java technology, and security considerations are discussed in detail. Key Features: Offers a complete understanding of the NFC technology, including standards, technical essentials, operating modes, application development with Java, security and privacy, business ecosystem analysis Provides analysis, design as well as development guidance for professionals from administrative and technical perspectives Discusses methods, techniques and modelling support including UML are demonstrated with real cases Contains case studies such as payment, ticketing, social networking and remote shopping This book will be an invaluable guide for business and ecosystem analysts, project managers, mobile commerce consultants, system and application developers, mobile developers and practitioners. It will also be of interest to researchers, software engineers, computer scientists, information technology specialists including students and graduates. © 2012 John Wiley & Sons Ltd. All rights reserved."
1220,Some combinatorial results towards state recovery attack on RC4,"A stream cipher has an unobservable internal state that is updated in every step and a keystream output (bit or word) is generated at every state transition. State recovery attack on stream cipher attempts to recover the hidden internal state by observing the keystream. RC4 is a very widely used commercial stream cipher that has a huge internal state. No known state recovery attack on RC4 is feasible in practice and the best so far has a complexity of 2241 (Maximov et al., CRYPTO 2008). In this paper, we take a different approach to the problem. RC4 has a secret index j of size one byte. We perform a combinatorial analysis of the complexity of RC4 state recovery under the assumption that the values of j are known for several rounds. This assumption of knowledge of j is reasonable under some attack models, such as fault analysis, cache analysis, side channel attacks etc. Our objective is not to devise an unconditional full state recovery attack on RC4, but to investigate how much information of j leaks how much information of the internal state. In the process, we reveal a nice combinatorial structure of RC4 evolution and establish certain interesting results related to the complexity of state recovery. © 2011 Springer-Verlag."
1231,CaPaS: An optimal security-aware cache replacement algorithm for cluster storage systems,"In this paper, we introduce a novel dynamic cache management approach, i.e., a cache partitioning system (CaPaS), to optimise security levels in contemporary cluster storage systems for data-intensive applications with acceptable disk response times. CaPaS utilises an adaptive security control mechanism to adjust for varying workload conditions initiated by client-issued disk requests as well as security requirements and contains a cache partitioning scheme, a response-time estimator, and an adaptive security quality controller. The CaPaS algorithm solves a non-linear optimisation problem to increase the quality of security of disk requests in cluster storage systems while ensuring the disk requests to be completed within their desired response times. The efficiency of the proposed algorithm has been tested with the newly defined performance indicators on a cluster storage system including CaPaS, eight cryptographic and seven integrity services. Numerical simulation results demonstrate that the CaPaS algorithm improves the overall system performance enormously over two traditional baseline cache management algorithms. © 2011 Inderscience Enterprises Ltd."
1277,A hierarchical reliability model of service-based software system,"Service-Oriented Architecture (SOA) introduces a new paradigm where data, service, and the service composition logic are decoupled in an open environment. Software systems are built and evolved online by dynamic discovering and binding to the open services accessible through standard protocols. It requires new reliability modeling techniques to facilitate the analysis of dynamic collaborations and to be adaptable to the changes of service composition and system configuration at runtime. The paper proposes a hierarchical reliability model, in which the system reliability is calculated according to the layered superimposition of the reliabilities of data, services, fault-tolerant mechanism and service composition logic. At the basic-service layer, the service reliability is considered in the context of data reliability and service pools with backup alternatives. At the composition layer, a DTMC (Discrete Time Markov Chain) model is created for analyzing system reliability based on the reliability of the constituent services and their execution rate which are decided by the composite control structure and the operation scenarios. The DTMC state transition diagram can be automatically generated by analyzing and transforming the layered superimposition of the application following the transformation rules. The hierarchical modeling framework enables change adaptation at various levels. In addition, the models can be continuously learned and dynamically adjusted by profiling on the runtime monitoring log files. © 2009 IEEE."
1280,Taming the complexity of temporal epistemic reasoning,"Temporal logic of knowledge is a combination of temporal and epistemic logic that has been shown to be very useful in areas such as distributed systems, security, and multi-agent systems. However, the complexity of the logic can be prohibitive. We here develop a refined version of such a logic and associated tableau procedure with improved complexity but where important classes of specification can still be described. This new logic represents a combination of an ""exactly one"" temporal logic with an S5 multi-modal logic again restricted to the ""exactly one"" form. © 2009 Springer Berlin Heidelberg."
1289,Building test cases and oracles to automate the testing of web database applications,"Many organizations rely on web applications that use back-end databases to store important data. Testing such applications requires significant effort. Manual testing alone is often impractical, so testers also rely on automated testing techniques. However, current automated testing techniques may produce false positives (or false negatives) even in a perfectly working system because the outcome of a test case depends on the state of the database which changes over time as data is inserted and deleted. The Automatic Database Tester (AutoDBT) generates functional test cases that account for database updates. AutoDBT takes as input a model of the application and a set of testing criteria. The model consists of a state transition diagram that shows how users navigate pages, a data specification that captures how data flows, and an update specification that shows how the database is updated. AutoDBT generates guard queries to determine whether the database is in a state conducive to performing and evaluating tests. AutoDBT also generates partial oracles to help validate whether a back-end database is updated correctly during testing. This paper describes the design of AutoDBT, a prototype implementation, several experiments with the prototype, and four case studies. © 2008 Elsevier B.V. All rights reserved."
1295,Quality assurance in safe automation,"A perfect process would have no hazards, but perfection is impossible in the real world. Nearly all process units have inherent risk associated with their design and operation. Safe operation is maintained with a risk reduction strategy relying on a wide variety of safety systems. This article focuses on the most common safety systems for managing process deviations during planned operating modes - instrumented safety systems (ISSs), such as safety alarms, safety controls, and safety instrumented systems. Rigorous quality assurance is necessary to achieve real-world risk reduction, so this article follows the Plan, Do, Check, and Act process to discuss quality assurance and its application to ISS. © 2008 American Institute of Chemical Engineers."
1303,Cooperative intrusion detection model based on state transition analysis,"Many intrusion behaviors can be characterized as the execution of a sequence of crucial commands that results in an unauthorized access. Lots of attack sequences can be derived by either exchanging properly orders of crucial commands or replacing crucial commands with the functionally similar commands, which have the same performance. Therefore, it is very difficult to detect such attacks. In this paper, we propose a cooperative intrusion detection model based on state transition analysis, in which the topological order and isomorphic transformation are adopted. For a given sequence of crucial commands of an intrusion, all the possible derived sequences as an intrusion scenario can be generated by means of the model. We may also use the model to detect the attacks from different cooperating attackers and the attacks from one attacker in different login sessions. Furthermore, a derived intrusion can be seen as an unknown intrusion, in this sense that the technique presented in this paper can detect some unknown intrusions. © 2008 Springer Berlin Heidelberg."
1307,TPM context manager and dynamic configuration management for trusted virtualization platform,"It is absolutely critical that trusted configuration management which significantly affects trust chain establishment, sealing storage and remote attestation, especially in trusted virtualization platform like Xen whose system configuration changes easily. TPM (trusted platform module) context manager is presented to carry out dynamic configuration management for virtual machine. It manages the TPM command requests and VM (virtual machine) configurations. The dynamic configuration representation method based on Merkle hash tree is explicitly proposed against TCG (trusted computing group) static configuration representation. It reflects the true VM status in real time even if the configuration has changed, and it eliminates the invalidation of configuration representation, sealing storage and remote attestation. TPM context manager supports TCG storage protection, remote attestation etc, which greatly enhances the security on trusted virtualization platform. © 2008 Wuhan University and Springer-Verlag GmbH."
1319,Evaluation model of system survivability,"This paper puts forward a survivability evaluation model, SQEM ( Survivability Quantitative Evaluation Model), based on lucubrating the main method existed. Then it defines the measurement factors and parses the survivability mathematically, introduces state change probability and the idea of setting the weights of survivability factors dynamically into the evaluating process of SQEM, which improved the accuracy of evaluation. An example is presented to illustrate the way SQEM works, which demonstrated the validity and feasibility of the method."
1360,Adaptive security for multilevel ad hoc networks,"Secure communication is critical in military environments in which the network infrastructure is vulnerable to various attacks and compromises. A conventional centralized solution breaks down when the security servers are destroyed by the enemies. In this paper we design and evaluate a security framework for multilevel ad hoc wireless networks with unmanned aerial vehicles (UAVs). In battlefields, the framework adapts to the contingent damages on the network infrastructure. Depending on the availability of the network infrastructure, our design is composed of two modes. In infrastructure mode, security services, specifically the authentication services, are implemented on UAVs that feature low overhead and flexible managements. When the UAVs fail or are destroyed, our system seamlessly switches to infrastructureless mode, a backup mechanism that maintains comparable security services among the surviving units. In the infrastructureless mode, the security services are localized to each node's vicinity to comply with the ad hoc communication mechanism in the scenario. We study the instantiation of these two modes and the transitions between them. Our implementation and simulation measurements confirm the effectiveness of our design. Copyright © 2002 John Wiley & Sons, Ltd."
1362,The Oakland International Airport-BART connector project,"The Port of Oakland (Port), which owns and operates Oakland International Airport, and the San Francisco Bay Area Rapid Transit District (BART) have undertaken an effort to improve the transit connection between Oakland International Airport and the Coliseum BART Station, replacing the existing AirBART shuttle bus service. This improved transit connection, envisioned to be an automated people mover (APM) system, would interface with the proposed new terminal complex at the Airport, which is currently in the planning and schematic design phase. The paper discusses possible APM station locations in the proposed new terminal complex and evaluates each from a customer service perspective (walking distances, level changes, indoor versus outdoor/covered stations, etc.). The paper also discusses other planning considerations, such as airport security issues associated with possible APM rights-of-way and station locations. Copyright ASCE 2004."
1371,Autonomic protection system using adaptive security policy,"There are various techniques to safeguard computer systems and networks against illegal actions. Secure OS based on Role Based Access Control (RBAC) is one of the systems that reflect these techniques. The RBAC system controls access to system resources based on roles. Recently, many systems employ more fine-grained access control on system resources to enhance system security. However, this approach in access control level may cause unexpected problems, since most systems acquire system resources through system call that is hooked on kernel. In this paper, we propose a novel approach to Intrusion Detection System (IDS). The proposed Autonomic Protection System (APS) supports fine-grained intrusion detection. It resides above Secure OS based on RBAC that provides general-grained access control. The system detects intrusions using security policy based on RBAC model. The system performs double checking for intrusions using positive and negative intrusion detection policy. Additionally, as one of active responses, the system supports the self-adaptation of security policy depending on various computing environments. Therefore, the system can detect intrusions more accurately and respond to the attacks actively and appropriately. © Springer-Verlag Berlin Heidelberg 2004."
1372,Detecting Unknown Computer Viruses - A New Approach,"We give an overview of the tools to detect computer viruses without relying on ""pattern files"" that contain ""signatures"" of previously captured viruses. The system combines static code analysis with code simulation to identify malicious behaviors commonly found in computer viruses such as mass mailing, file infection, and registry overwrite. These prohibited behaviors are defined separately as security policies at the level of API library function calls in a state-transition like manner. The current tools target at Win32 binary viruses on Intel IA32 architectures and early experiments show that they can detect most email viruses that had spread in the wild in recent years. © Springer-Verlag 2004."
1415,A New Adaptative Security Protocol for UAV Network,"An Unmanned Aerial Vehicle (UAV) is a pilotless aerial vehicle which can be controlled either autonomously by onboard computers or remotely controlled by a pilot at the Ground Control Station (GCS). UAV and Ground Control Station (GCS) define a new form network, this kind of network persuade some specific characteristics as sufficient energy, network connectivity, mobility and network security. These specifications persuade difficult challenges for building a trustworthy and secure communication architecture solution. In this paper we present our new secure communication protocol taking into account the specifications of UAV network. This new architecture depends mostly on the definition of a secure protocol which provides authentication, confidentiality and integrity, in preserving network resources for effective data exchanged between UAV and GCS."
1432,Temporal Attack Detection in Multimodal Cyber-Physical Systems with Sticky HDP-HMM,"Modern and legacy cyber-physical systems produce logs of operational behavior from sensors to network traffic; analyzing these heterogeneous logs to consistently identify attack signals is a difficult problem. In this work, we propose a flexible temporal non-parametric Bayesian framework for identifying these attacks based on sticky Hierarchical Dirichlet Process Hidden Markov Model (sHDP-HMM). The advantage of this approach is that it does not require detailed information on the system architecture, and it works for systems with unknown multimodal behavior, yielding interpretable inference. We demonstrate the efficacy of this framework for accurate identification of attacks from cyber and physical attack vectors on two different CPS: an avionics testbed and a consumer robot. © 2022 CEUR-WS. All rights reserved."
1456,A specification-based intrusion detection framework for cyber-physical environment in electric power system,"The emergence of high-speed networks in electric power systems creates a tight interaction of cyber infrastructure with the physical infrastructure and makes the power system susceptible to cyber penetration and attacks. To address this problem, this paper proposes an innovative approach to develop a specification-based intrusion detection framework that leverages available information provided by components in a contemporary power system. A Bayesian network is used to graphically encode the causal relations among the available information to create patterns with temporal state transitions, which are used as rules in the proposed intrusion detection framework. This allows the proposed framework to detect cyber attacks and classify different substation scenarios. A case study is provided for the non-pilot directional over current relay protection scheme for a modified 2-bus 2-generator system taken from a section of the IEEE 9-bus 3-generator system. Nine power system scenarios were developed and implemented as part of the case study. Each scenario was implemented on a test bed and all scenarios were correctly classified by the IDS built using the proposed methodology."
1467,The implementation of florida's TSM&O,"The Florida Department of Transportation (FDOT) has committed to manage and operate its entire multi-modal transportation system efficiently and effectively. Transportation funding remains limited and must be carefully allocated to meet agency objectives regarding safety, mobility, commerce, and environmental preservation through Transportation Systems Management and Operations (TSM&O). The integrated program aims to optimize the performance of existing multi-modal infrastructure through implementation of systems, services, and projects to preserve capacity and improve the security, safety, and reliability of Florida's transportation system. The formal adoption of TSM&O created the program's foundation. As a decentralized agency FDOT is organized into a Central Office in Tallahassee that creates policy and procedure, and eight local Districts that plan and operate their systems. Immediate first steps included creation of leadership and task teams whose participants reflected Florida's diversity in population, geography, and demographics that would then guide and implement TSM&O actions."
1473,Effects of reliability and time pressure on unmanned aircraft systems operator performance,"Unmanned Aircraft Systems (UAS) are in the midst of aviation's next generation. UAS are being utilized at an increasing rate by military and security operations and are becoming widely popular in usage from search and rescue and weather research to homeland security and border patrol. The Federal Aviation Administration (FAA) is currently working to define acceptable UAS performance standards and procedures for routine access for their use in the National Airspace System (NAS). This study examined the effects of system reliability and time pressure on unmanned aircraft systems operator performance and mental workload. Twenty-four undergraduate and graduate students, male and female, from Embry-Riddle Aeronautical University participated in this study on a voluntary basis. The primary tasks were image processing time and target acquisition accuracy; three secondary tasks were concerned with responding to events encountered in typical UAS operations. Mental workload and trust levels of Multi-Modal Immersive Intelligent Interface for Remote Operation (MIIIRO) system were also studied and analyzed. System reliability was found to produce a significant effect for image processing time, while time pressure produced a significant effect for target acquisition accuracy. A significant effect was found for the interaction between system reliability and time pressure for pop-up threats re-routing processing time. The results were examined and recommendations for future research are discussed."
