id,title,abstract
1014,A note on dependence of epidemic threshold on state transition diagram in the SEIC cybersecurity dynamical system model,"Cybersecurity dynamical system model is a promising tool to describe and understand virus spreading in networks. The modelling comprises of two issues: the state transition diagram and the infection graph. Most works focus on proposing models (the state transition diagram) and studying the relationship between dynamics and the infection graph topology. In this paper, We propose the SEIC model and illustrate how the model transition diagram influence the dynamics, in particular, the epidemic threshold by calculating and comparing their thresholds in a class of Secure-Exposed-Infectious-Cured (SEIC) models. We show that as a new state enters the state transition diagram in the fashion of the SEIC model, the epidemic threshold increases, which implies that the model has a larger region of parameters to be stabilized. Numerical examples are presented to verify the theoretical results. © Springer Nature Switzerland AG 2018."
1020,Interoperable Internet-of-Things platform for smart home system using Web-of-Objects and cloud,"Recent advancements in the Internet, web and communication technologies cut across many areas of modern-day living and enabled interconnection of every physical object, including, sensors and actuators. Web-enabled smart objects empower innovative services and applications for different domains and improve utilization of resources. In this paper, we propose an interoperable Internet-of-Things (IoTs) platform for a smart home system using a Web-of-Objects (WoO) and cloud architecture. The proposed platform controls the home appliances from anywhere and also provides the homes’ data in the cloud for various service providers’ applications and analysis. Firstly, we proposed a Raspberry PI based gateway for interoperability among various legacy home appliances, different communication technologies, and protocols. Secondly, we bring the smart home appliances to the web and make it accessible through the Representational State Transfer (REST/RESTful) framework. Thirdly, we will provide the cloud server for smart homes’ to store the homes’ data due to low storage capabilities at a gateway and provide the data for various application's service providers and analysis. In the proposed smart home platform, we implement a water-tank control using Zigbee communication, an automatic door security using a normal camera as an IP camera, and provide web connectivity to different home devices for web-based controlling. We aim to reduce the human intervention, secure access control to home devices from anywhere, provide smart homes data for application services as well as for analysis, and improve the utilization of resources. © 2018 Elsevier Ltd"
1024,Advanced firewall mechanism with OpenFlow in SDN,"In recent years, penetration of Internet in the world is significantly increased due to technologies that enabled high speed broadband services, social networking and cloud based services. There is considerable increase in the number of users getting connected and hence large amount of user's vital data are flowing over Internet attracting serious threats and possible attacks from malicious users. To secure this free-flowing data, many security solutions have been presented, validated and implemented. But the majority of them are implemented with traditional networking techniques which itself is complex and hard to manage. This techniques primarily relies on manual configuration of devices which often results in policy conflicts that compromises network's security. This problem is addressed by Software Defined Networking, which breaks vertical integration by separating the control logic and data forwarding functionality, allowing flexible network architecture, network-wide visibility, simpler network management, etc. OpenFlow is the open standard that enables secure communication between controlling devices and data forwarding devices. In this paper, we propose and validate an approach to implement network-wide firewall in SDN by exploiting capabilities of OpenFlow standard to restrict flow of malicious and suspicious traffic flow in the network. © 2018 Authors."
1026,Expose data as a service in cloud for cooperative intelligent transportation systems-communicating with web application programming interfaces,"The accessibility of various traffic data archived by advanced data systems in intelligent transportation system (ITS) has been a critical issue to the efficient utilization of those valuable data. The constant growth in users and data systems brings more challenges in maintaining the performance of traditional data portals. This paper presents an approach in using representational state transfer web APIs for communication between data systems. It offers concise interfaces for data requests, efficient mechanisms for data transfers, and better management of data security and access restriction. The integration of transportation data to the cloud also makes it available to more end users and utilization. The components of a web-based traffic simulation platform demonstrated the consumption and production of web APIs. An ideal schema for transportation data services was suggested for transportation research, as well as an alternative schema due to lack of existing web APIs in the ITS community. © ASCE."
1038,Security Proof of KerNeeS Protocol Based on Logic of Events,"The Near Filed Communication (NFC) is widely used on mobile devices and make it possible to take advantage of NFC system to complete mobile payment. But with the development of NFC, its problem are increasingly exposed, especially the security and privacy of authentication. Logic of events is a formal method to describe the protocol state transition and algorithm in concurrent and distributed systems, which can be used to prove the security of network protocols. Based on logic of events, we propose migration rule and derive inheritability to reduce redundancy and complexity of protocol analysis procedure, and improve efficiency of protocol analysis. We study the KerNeeS protocol which providing mutual authentication between POS and NFC phone, and conclude that the protocol can guarantee authentication between entities involved in the payment for secure payment transactions. The logic of events can be applied to the formal analysis of similar mobile payment protocols. © 2018, Springer Nature Singapore Pte Ltd."
1088,Network security risk assessment method based on HMM and attack graph model,"The ever-increasing complexity of computer network and various new types of bugs make the network security become an ever-growing serious challenge. In the evaluation of network security risk, the cause-and-effect relationship between multiple attack steps can be described well in an attack graph model. However, its test result is uncertain. Focused on this issue, the method of fusing attack graph model and Hidden Markov model (HMM) was proposed. Firstly, the network environment and attacker's aggressive behavior were abstracted by the attack graph model; Secondly, the probabilistic mapping that was between network observation and attack status was established by the HMM; Finally, the Viterbi algorithm was used to calculate the maximum probability state transition sequence. Experimental results show that the maximum probability of the state transition sequence can be effectively calculated and then the attack intention can be accurately inferred by this dual model. This method provides a good configuration for network security administrators. © 2016 IEEE."
1094,Hardware Trojans embedded in the dynamic operation of analog and mixed-signal circuits,"This paper introduces several examples of dynamic analog hardware Trojans. The dynamic circuits can have multiple operating modes, and the Trojan modes could be triggered if some initial conditions are added at the energy storage elements. Based on these examples, the Trojan dynamic operating modes can be either accidentally or intentionally embedded, even in the most widely used structures. © 2015 IEEE."
1095,DNP3 network scanning and reconnaissance for critical infrastructure,"The Distributed Network Protocol v3.0 (DNP3) is one of the most widely used protocols to control national infrastructure. The move from point-to-point serial connections to Ethernet-based network architectures, allowing for large and complex critical infrastructure networks. However, networks and configurations change, thus auditing tools are needed to aid in critical infrastructure network discovery. In this paper we present a series of intrusive techniques used for reconnaissance on DNP3 critical infrastructure. Our algorithms will discover DNP3 outstation slaves along with their DNP3 addresses, their corresponding master, and class object configurations. To validate our presented DNP3 reconnaissance algorithms and demonstrate it's practicality, we present an implementation of a software tool using a DNP3 plug-in for Scapy. Our implementation validates the utility of our DNP3 reconnaissance technique. Our presented techniques will be useful for penetration testing, vulnerability assessments and DNP3 network discovery. Copyright 2016 ACM."
1105,Controlled management of confidentiality-preserving relational interactions,"This article builds on given fundamental concepts and a prototype implementation for history-aware and policy-driven inference control by means of a confidentiality-preserving security server, which mediates interactions between a relational database and a semihonest (human) user. Within this already broad-ranging framework, we enhance the prototype towards efficient and effective user administration and monitoring by introducing and verifying two interactive and semiautomatic functionalities. The first one serves for the administration of global settings and the initial state of each user’s internal surrogate. Reacting on a submitted interaction request, the second functionality handles the security server’s dynamic selection of an admissible confinement method and its actual application, together with a corresponding state transition of the requesting user’s surrogate. These functionalities employ extendible descriptors of surrogate states, interaction requests, database instances and confinement methods, respectively, as a kind of security labels. © Springer International Publishing AG 2016."
1110,Memory erasability amplification,"Erasable memory is an important resource for designing practical cryptographic protocols that are secure against adaptive attacks. Many practical memory devices such as solid state drives, hard disks, or file systems are not perfectly erasable because a deletion operation leaves traces of the deleted data in the system. A number of methods for constructing a large erasable memory from a small one, e.g., using encryption, have been proposed. Despite the importance of erasable memory in cryptography, no formal model has been proposed that allows one to formally analyse such memory constructions or cryptographic protocols relying on erasable memory. The contribution of this paper is three-fold. First, we provide a formal model of erasable memory. A memory device allows a user to store, retrieve, and delete data, and it is characterised by a leakage function defining the extent to which erased data is still accessible to an adversary. Second, we investigate how the erasability of such memories can be amplified. We provide a number of constructions of memories with strong erasability guarantees from memories with weaker guarantees. One of these constructions of perfectly erasable memories from imperfectly erasable ones can be considered as the prototypical application of Canetti et al.’s All-or-Nothing Transform (AoNT). Motivated by this construction, we propose some new and better AoNTs that are either perfectly or computationally secure. These AoNTs are of possible independent interest. Third, we show (in the constructive cryptography framework) how the construction of erasable memory and its use in cryptographic protocols (for example to achieve adaptive security) can naturally be composed to obtain provable security of the overall protocol. © Springer International Publishing Switzerland 2016."
1114,Key frame extraction for salient activity recognition,"Surveillance cameras have become big business, with most metropolitan cities spending millions of dollars to watch residents, both from street corners, public transportation hubs, and body cameras on officials. Watching and processing the petabytes of streaming video is a daunting task, making automated and user assisted methods of searching and understanding videos critical to their success. Although numerous techniques have been developed, large scale video classification remains a difficult task due to excessive computational requirements. In this paper, we conduct an in-depth study to investigate effective architectures and semantic features for efficient and accurate solutions to activity recognition. We investigate different color spaces, optical flow, and introduce a novel deep learning fusion architecture for multi-modal inputs. The introduction of key frame extraction, instead of using every frame or a random representation of video data, make our methods computationally tractable. Results further indicate that transforming the image stream into a compressed color space reduces computational requirements with minimal affect on accuracy. © 2016 IEEE."
1117,A web-based cooperative tool for risk management with adaptive security,"Risk management can benefit from Web-based tools fostering actions for treating risks in an environment, while having several individuals collaborating to face the endeavors related to risks. During the intervention, the security rules in place to preserve resources from unauthorized access, might need to be modified on the fly, e.g., increasing the privileges of risk managers or letting rescue teams view the exact position of the victims. Modifications should respect the overall security policies and avoid security conflicts. This paper presents a dynamic access control model for environmental risks involving physical resources. Data structures included in our Web application to represent both risk and security are given. To keep the dynamic security rules compliant with overall organization security objectives, we consider rules grouped in Access Control Domains so that changes do not create security conflicts during collaboration in risk management. Considering work environments as an example, risk and access control models are introduced. Security is built on the ABAC (Attribute Based Access Control) paradigm. A Risk Management System (RMS) is illustrated: it captures events, signals potential risks, and outputs strategies to prevent the risk. Dynamic authorization is included in the RMS to vary subjects' privileges on physical resources based on risk level, people position and so on. These concepts are implemented in a prototype Web application appearing as a Web Dashboard for risk management. © 2015 Elsevier B.V. All rights reserved."
1124,Exploiting state obfuscation to detect hardware trojans in NoC network interfaces,"We propose to exploit state obfuscation to facilitate hardware Trojan (HT) detection in the network interfaces (NIs) of Network-on-Chips (NoCs). The security of IP cores connected with the NoC infrastructure has been widely studied in previous work; however, countermeasures for the security threats in NoCs themselves lack investigation. In the first phase of our method, we add key bits to the finite state machine of the NI control unit and create dummy states to increase the difficulty for the execution of meaningful attacks. In the second phase, we examine the illegal states and illegal state transitions induced by a wrong key to detect the occurrence of HTs. Simulation results show that our method obtains a HT detection rate of over 97.5% and reduces the probability of a successful HT attack by 71.5%. Our synthesized netlist with a 65nm technology shows that the NI using the proposed method only increases the area overhead by 3.2%, over the baseline NI design. © 2015 IEEE."
1139,A punctured programming approach to adaptively secure functional encryption,"We propose the first construction for achieving adaptively secure functional encryption (FE) for poly-sized circuits (without complexity leveraging) from indistinguishability obfuscation (iO). Our reduction has polynomial loss to the underlying primitives. We develop a “punctured programming” approach to constructing and proving systems where outside of obfuscation we rely only on primitives realizable from pseudo random generators. Our work consists of two constructions. Our first FE construction is provably secure against any attacker that is limited to making all of its private key queries after it sees the challenge ciphertext. (This notion implies selective security.) Our construction makes use of an we introduce called puncturable deterministic encryption (PDE) which may be of independent interest. With this primitive in place we show a simple FE construction. We then provide a second construction that achieves adaptive security from indistinguishability obfuscation. Our central idea is to achieve an adaptively secure functional encryption by bootstrapping from a one bounded FE scheme that is adaptively secure. By using bootstrapping we can use “selective-ish” techniques at the outer level obfuscation level and push down the challenge of dealing with adaptive security to the one bounded FE scheme, where it has been already been solved. We combine our bootstrapping framework with a new “key signaling” technique to achieve our construction and proof. Altogether, we achieve the first construction and proof for adaptive security for functional encryption. © International Association for Cryptologic Research 2015."
1147,Adaptive security for risk management using spatial data,"This paper presents the design principles for adaptive security for areas where changing conditions trigger events signaling risks that might require modifying authorizations of risk management teams. Spatial resources and information of the areas to be protected are considered in sample scenarios, and principles of security design are introduced building on ABAC (Attribute Based Access Control). Adaptivity of security rules applying to subjects who intervene in the risk area is the core of our security model so as to make it responsive to risks by dynamically granting privileges to subjects to access resources. © 2014 Springer International Publishing Switzerland."
1198,An adaptive security framework delivered as a service for cloud environment,"Cloud computing is a flexible, cost effective and proven delivery platform for providing business or consumer IT services over the Internet. Despite of all the hype surrounding the cloud, enterprise customers are still reluctant to deploy their business in the cloud. This study proposes a security framework that provides security as a service for cloud applications. This framework provides security as a single-tier or multi-tier based on the application's demand. Moreover, these tiers are enabled to change dynamically making the entire security system less predictable. The behavior of this framework is designed to be customizable based on the application's importance and is localized. This design will help the cloud in adverse situations of threats because the threats will also be localized and will not pose a threat to the entire cloud. In a cloud where there are heterogeneous asset systems, a single security system would be too costly for certain applications and if there is less security then the vulnerability factor of some applications like financial and military applications will shoot up. This consideration is incorporated within the framework which enables security levels based on the importance of the assets of the services provided by the cloud and their respective clients. The framework was tested and the results were positive. ©Medwell Journals, 2012."
1206,Reliability attributes and the maintenance rule for nuclear power plant safety systems,"The Maintenance Rule (MR) is a requirement established by the U. S. Nuclear Regulatory Commission (NRC) to check the effectiveness of maintenance carried out in nuclear plants. MR was consolidated in the U.S. in 1996. MR classifies Structures, System or Components (SSC) into two categories: Category (a)(2), the SSCs that reach the intended performance demonstrate that preventive maintenance is being appropriately performed, and category (a)(1), which stands for the SSCs that do not fulfill category (a)(1), and must have established goals, so that the discrepancies can be revised and then return to Category (a)(2). The purpose of this paper is to present a model that can be implemented in a personal computer, which allows the reliability analysis of nuclear power plant safety systems to be performed, starting from a state transition diagram, typically employed in Markovian reliability analyses. The classical Markovian model will not apply if at least one of the transition rates in the state transition diagram is time-dependent, due to equipment aging. To overcome this difficulty, the model is recast into a Markovian model by means of supplementary variables. The algorithm developed for this purpose also estimates the necessary parameters for the reliability analysis, starting from crude failure information available from the plant and using goodness of fit statistical tests for the most commonly employed probability distributions. Copyright © 2013, AIDIC Servizi S.r.l."
1207,Accelerating adaptive background modeling on low-power integrated GPUs,"Background modeling is a key initial step in many video surveillance applications. As more and more smart cameras are deployed for surveillance tasks across the globe, an efficient background modeling technique is required that balances accuracy, speed, and power. Due to its high parallel computational characteristics, robust adaptive background modeling has been implemented on GPUs with significant performance improvements over CPUs. However, these implementations are infeasible in embedded applications due to the high power ratings of the targeted general-purpose GPU platforms. We propose implementing a fast, adaptive background modeling algorithm on a low-power integrated GPU, the NVIDIA ION, with thermal design power (TDP) of only 12 watts. This paper focuses on how data and thread-level parallelism is exploited and memory access patterns are optimized to target this algorithm to a low-power GPU. We achieve a frame rate of 100fps on a full resolution VGA (640x480) frame. This is a 6X speed-up compared to a CPU platform of comparable TDP. © 2012 IEEE."
1220,A probabilistic risk analysis for multimodal entry control,"Entry control is an important security measure that prevents undesired persons from entering secure areas. The advanced risk analysis presented in this paper makes it possible to distinguish between acceptable and unacceptable entries, based on several entry sensors, such as fingerprint readers, and intelligent methods that learn behavior from previous entries. We have extended the intelligent layer in two ways: first, by adding a meta-learning layer that combines the output of specific intelligent modules, and second, by constructing a Bayesian network to integrate the predictions of the learning and meta-learning modules. The obtained results represent an important improvement in detecting security attacks. © 2010 Elsevier Ltd. All rights reserved."
1319,What is trackable?,"We have developed a general framework, called a Process Query System (PQS), that serves as a foundation for formulating tracking problems, implementing software solutions to tracking problems and understanding theoretical issues related to tracking in specific scenarios. The PQS framework posits that an environment consists of multiple dynamical processes. Processes have states, state transitions (deterministic, nondeterministic or probabilistic) and observables related to state occupancy. Examples of such dynamical processes are nondeterministic automata, Hidden Markov Models and classical state space models. We define a tracking problem as the inverse problem of determining the processes and process states that explain a stream of observations. This paper describes a quantitative concept of trackability by considering the rate of growth of state sequences of a process model given a temporal sequence of observations. Recent formal results concerning this notion of trackability are summarized without proof. Complete proofs of the various results are contained in a technical report by the authors and cited in the bibliography."
1330,Adaptive mode switching for internetworking of MANET and WLAN based on HMIPv6,"For extending of hot-spot of wireless LAN (WLAN), [1] proposes internetworking scheme between WLAN and mobile ad-hoc network (MANET), which employ the same layer-2 protocol with different mode. Compared to internetworking schemes between UMTS (Universal Mobile Telecommunications Systems) and WLAN [3-4], the scheme from [1] has relatively low overhead and latencies because WLAN and MANET are physically and logically similar to each other. However, the mode switching algorithm proposed in [1] for internetworking only considers signal strength and determines handoff, and mobile nodes following a zigzag course in pollution area may frequently perform handoff at short intervals. Furthermore, [1] employs mobile IPv6 (MIPv6) at base, which brings still high delay on handoff and overhead due to signal message exchange. In this paper, we present optimized internetworking scheme between WLAN and MANET, modified from [1]. To settle ping-pong handoff, we propose adaptive mode switching algorithm. HMIPv6 is employed for IP connectivity and mobility service in WLAN, which solves some shortcomings, such as high handoff overhead and vulnerable security from MIPv6. For routing in MANET, OLSR is employed, which operates with current IP protocol compatibly with no change or modification. The proposed internetworking scheme based on adaptive mode switching algorithm shows better performance than scheme from [1]. © Springer-Verlag Berlin Heidelberg 2006."
1369,Supporting reconfigurable security policies for mobile programs,"Programming models that support code migration have gained prominence, mainly due to a widespread shift from stand-alone to distributed applications. Although appealing in terms of system design and extensibility, mobile programs are a security risk and require strong access control. Further, the mobile code environment is fluid, i.e. the programs and resources located on a host many change rapidly, necessitating an extensible security model. In this paper, we present the design and implementation of a security infrastructure. The model is built around an event/response mechanism, in which a response is executed when a security-related event occurs. We support a fine-grained, conditional access control language, and enforce policies by instrumenting the bytecode of protected classes. This method enhances efficiency and promotes separation of concerns between security policy and program specification. This infrastructure also allows security policies to change at runtime, adapting to varying system state, intrusion, and other events."
1388,Identity-based revocation system: Enhanced security model and scalable bounded IBRS construction with short parameters,"Identity-based revocation system (IBRS) produces a ciphertext based on the revoked identities such that this ciphertext can only be decrypted by the private keys of non-revoked identities. IBRS can be classified into unbounded IBRS and bounded IBRS, depending on whether to set a maximal revocation number (e.g., N) or not. Compared to unbounded IBRS, existing bounded IBRS schemes have the advantage of short ciphertexts, however, they cannot support an increase of N and have to fix a large N to provide the revocation. This compromises the computational efficiency, which is linear in N. To bridge this gap, we are interested in exploring whether N can be dynamic. Precisely, N is initially set as a small number and increased into a larger one when more than N identities are revoked, while this increase does not affect other non-revoked users in the system. In this paper, motivated by the security of bounded IBRS with a dynamic N, we define an enhanced security model, which allows the corruption of any polynomial number (e.g., n) of private keys, independent of N. It augments existing security models by running different challenges when n N, respectively. The enhanced security model suits both unbounded 1BRS and bounded IBRS with a general description that can be ``empty'' for unbounded IBRS or a special N for bounded IBRS. Then, we propose a scalable bounded IBRS scheme and are able to prove its security in an enhanced security model. The increase of N incurs no changing on all of the existing private keys and the only cost is a slight expansion of the master public keys. Our proposed scheme also has short ciphertexts and private keys, comparable to the state-of-the-art (bounded) IBRS schemes. (C) 2018 Elsevier Inc. All rights reserved."
1397,Light-Weight Hidden Markov Trust Evaluation Model for IoT network,"The open-ended nature of the Internet of Things (IoT) had whipped them vulnerable to a variety of attacks, therefore the need of securing and stabilizing the network while keeping the integrity intact has become the most prominent requirement. Traditionally cryptographic methods were employed to secure networks but the demand of undesirable code size and processing time had given rise to trust-based schemes for addressing the misbehavior of attacks in the IoT networks. With reference to it, several trust-based schemes have been proposed by researchers. However, the prevailing schemes require high computational power and memory space; which weakens the network integrity and control. In this context, the paper presents a Light-weight Hidden Markov Model (L/W- HMT) for trust evaluation to alleviate the effect of compromised nodes and restricts the storage of unnecessary data to reduce overhead, memory, and energy consumption. This research work has presented a 2state HMM with Trusted state and compromised state together with essential and unessential output as observation state. Amount of packets forwarded, dropped, modified, and received are the parameters for state transition and emission matrices while the forward likelihood function evaluates the trust value of the node. Simulation performed on MATLAB indicates that the intended L/W-HMT scheme outperforms in connection with detection rate, packet delivery rate and energy consumption, on an average by 6%, 8% and 70% respectively when compared to the similar OADM trust model."
1404,Taxonomy of Cyber Threats,"Cyber threats span the attack cycle, and include both offensive and defensive elements. Several conceptual models help with describing the attack process and associated entities, in developing a taxonomy of cyber threats. For Example, the US National Institute of Standards and Technology (NIST) Cybersecurity Framework (CSF) helps to describe a system to manage cyber security risk. In addition, the Structured Threat Information Expression (STIX) and the Trusted Automated eXchange of Indicator Information (TAXII) are used to standardize indicator information into a form that will make the data sharable. This helps to structure the cyber threat intelligence (CTI) information in order to use it in defensive approaches (e.g., DREAD: damage/reproducibility/exploitability/affected users/discoverability; STRIDE: spoofing/tampering/repudiation/information disclosure/denial of service/elevation of privilege; CVSS: Common Vulnerability Scoring System) along with more advanced approaches that emulate offensive steps. Sharing cyber data is performed by government agencies (e.g., US Department of Homeland Security) along with information analysis centers (e.g., Multi-State Information Sharing and Analysis Center [MS-ISAC]). In addition to managing known threat data across an attack process, threat evaluation is performed via methodological evaluation of system-level vulnerabilities using model/architecture descriptions (e.g., system modeling language [SysML]) and rolling up developing threat descriptions through techniques like the US Department of Defense (DoD) Cyber Analytics Repository (DoDCAR)."
1410,Providing adaptive quality of security in quantum networks,"Recently, several Quantum Key Distribution (QKD) networks, such as Tokyo QKD, SECOQC, have been built to evaluate the quantum based OTP(One Time Pad) secure communication. As an ideal unconditional secure technique, OTP requires the key rate the same as the information rate. However, comparing with high speed information traffic (Gbps), the key generation rate of QKD is very poor(Kbps). Therefore, in practical QKD networks, it is difficult to support numerous applications and multiple users simultaneously. To address this issue, we argue that it is more practical to provide quality of security instead of OTP in quantum networks. We further propose ASM, an Adaptive Security Selection Mechanism for quantum networks based on the Analytic Hierarchy Process (AHP). In ASM, services can select an appropriate encryption algorithm that satisfies the proper security level and performance metrics under the limit of the key generation rate. We also implement ASM under our RT-QKD platform, and evaluate its performance. Experimental results demonstrate that ASM can select the optimal algorithm to meet the requirement of security and performance under an acceptable cost."
1420,Composite Risk Modeling for Automated Threat Mitigation in Medical Devices,"Medical device security is a growing concern with increasing incorporation of complex software and hardware. Security threats exploiting vulnerabilities in medical devices may directly impact patient safety. Standardization and federal organizations are hence, actively involved in setting up new paradigms for guidance and regulation of security throughout the lifecycle. To protect medical devices against threats a risk-based framework that continually manages and assesses security risks along with their proactive addressing is highly recommended. In this paper, we model a multi-modal design approach for risk assessment in medical devices and propose an adaptive remediation scheme to mitigate security threats. Our multi-modal approach is integrated into the hardware-software development with a middleware for interaction between the modes. This provides an effective premarket risk management while the adaptive remediation scheme pro-actively mitigate risk during postmarket deployment. We model our approaches in detail and demonstrate them in a pacemaker design model and deployment scenario."
1452,Concepts for the improvement of supply chain efficiency and security,"Modern supply chains have a large number of transport phases and actors involved, and face many security risks. This paper presents a discussion and new concepts for management of the multimodal supply chains and transport unit security. The paper will assess how companies can benefit from the investments in security technology, and discuss the possibilities of the use of monitoring technology."
1464,The architecture design for content-aware network security services,"With the ongoing increase of the network technologies' diversity and the integration of the user level applications, the legacy-style content-independent configuration of the security mechanisms cannot yields in efficient security solutions farther. Our work aims to contribute on the design of auto-reconfigurable (adaptive) security services that are capable to satisfy the application's security level required with minimal network resources' usage. In this paper we propose a new networkcentric security architecture design that relies on the current network security conditions and content-aware mechanisms. The architecture main functional blocks and the corresponding relationships are defined. This architecture shall supply three inter-domain composite user security services, named ""public traffic"", ""secret content"" and ""private communication"", as well as, attack source traceback and distributed access control functionalities."
1486,Security takes integrated turn,"RSA Conference is focusing on integrated approach to provide intrusion prevention and detection. Hardware specialists are proposing centralized access-policy approaches for providing security. Corporate users and institutions serving customers are trying to combine together seven-layer security systems, which includes elements of crypto, identity management, and authentication, authorization, and accounting (AAA). Industry consolidation can solve part of the security proliferation problem. Besides integrating dissimilar access- and network-control products, network equipment OEMs and operating system specialists will be best positioned to establish security frameworks because control must be embedded in the network infrastructure. In addition to this, appliance-based strategies must adopt to dynamic, adaptive security systems that focus on the data being protected."
1503,A farewell to firewalls?,"Web services were designed to provide programmatic access to Web applications, and open a path for client applications to receive and execute remote code. Web services became the next frontier in network programming, intended from the start to tunnel through firewalls using HTTP and Simple Object Access Protocol (SOAP). Thus, the advent of Web services made firewalls less effective."
1505,Integrated Architecture for Embedded Control-Command,"This paper presents a low-cost approach that allows distributed control/command architectures to be used for industrial systems. The goal of this project is to be able to run the systems thanks to simulation software, which can be replaced by the real parts as soon as they are built. This generic software can be used in the simulation and evaluation mode and also in the final operational mode. Our approach can be summarized by the following three key points: A distributed architecture of smart sensors and actuators, which are binded by a dedicated data network (CAN fieldbus). An embedded version of Linux, which acts as an an ethernet gateway is developed and allows the supervision of a remote control points. The connections of new elements are simplified thanks to a classification of sensors and actuators. When new machine or systems are developed with requirements such as flexibility and real time constraints we chose an open architecture divided in two stages to ensure optimal data transmission security. The low-level activity is ensured by a priority-based fieldbus to connect hardware devices through low cost micro-controllers. The second level interface collects data flow and transfers control from the ethernet supervisor. This interface runs on an embedded PC under Linux operating system (OS). With such an open OS, a very compact and evaluative code has been produced. A first demonstration model was developed in collaboration with the astrophysical Labs and Observatory of Grenoble. This model has allowed a validation of the proposed architecture for an experimental astrophysical instrument. It is noteworthy that such an architecture can be used in other systems such as those used in the area of digital printing."
1506,Security of current mobile IP solutions,"Due to the operation of IP' s addressing and routing algorithms, mobile nodes (such as notebooks, portable workstations and palmtop computers) cannot currently participate, while roaming without being reconfigured, in tactical wired and wireless networks, strategic networks or the Internet. A node's IP address encodes the network access point to which the node is connected. This prevents IP packets from reaching the node if it moves to a new location and tries to connect to its home network from within a different network. Changing the IP address of a node when it moves is not possible while keeping existing transport level connections open. This change requires the termination of all current network activity and the user making a number of configuration changes followed by rebooting of the Node. There are a number of proposed solutions for supporting mobile nodes (leading approaches are: Mobility Support in IPv4 [Perkins96-1], Route Optimized Mobile IP for IPv4 [Johnson96-1], and Mobility Support in IPv6 [Johnson96-2]) that are compatible with the TCP/IP protocol suite. This paper addresses the security needs for IP mobile hosts in the tactical battlefield, the security capabilities and deficiencies of these solutions, and proposed solutions for identified security deficiencies."
1519,MAST - A mobile agent-based security tool,"One of the chief computer security problems is not the long list of viruses and other potential vulnerabilities, but the vast number of systems that continue to be easy prey, as their system administrators or owners simply aren't able to keep up with all of the available patches, updates, or needed configuration changes in order to protect them from those known vulnerabilities. Even up-to-date systems could become vulnerable to attacks, due to inappropriate configuration or combined used of applications and services. Our mobile agent-based security tool (MAST) is designed to bridge this gap, and provide automated methods to make sure that all of the systems in a specific domain or network are secured and up-to-date with all patches and updates. The tool is also designed to check systems for misconfigurations that make them vulnerable. Additionally, this user interface is presented in a domain knowledge model known as a Concept Map that provides a continuous teaming experience for the system administrator."
