id,title,abstract
1020,A stochastic game for adaptive security in constrained wireless body area networks,"Using Internet of Things (IoT) in the health domain is one of the most promising approaches which offer a ubiquitous healthcare where sensors are used, in real time, for constant monitoring of patient's symptoms and needs wherever he is. Wireless body area network (WBAN) is a highly suitable communication tool for the medical IoT devices. However, the conception of WBAN applications is still a challenging job that should take into consideration many technical requirements such as network lifetime, security level, network throughput and data criticality and prioritization. As a consequence, a trade-off between security effectiveness, energy efficiency, and QoS requirements can be perceived as a major performance objective. In this paper, we propose a stochastic game to balance the tradeoff between network performance and security level while taking into account the context dynamics. Simulation results show that the proposed approach can achieve an acceptable security level and is more efficient than benchmark algorithms in terms of network lifetime and throughput. © 2018 IEEE."
1029,Towards a novel protocol analysis framework for industrial control systems,"Nowadays industrial controls systems (ICS) are becoming more and more robust and intelligent, owing to the development of industrial networking technology. While, on the other hand, security issues arise and pose great challenges. Among these issues, the security of ICS protocols receives the attention from both academy and industry in recent years. Due to the close and proprietary nature of industrial protocols, it is difficult to conduct protocol analysis and protection on these protocols. To address this issue, we propose a novel protocol analysis framework, named ICS-PAS, for ICS protocols. ICS-PAF could differentiate unknown protocols and their command types, extract protocol format and recognize the data types of protocol payloads. In addition, ICS-PAF could also infer and model the state transition of ICS protocols. ICS-PAS requires no prior knowledge and could deal with binary protocols. We also conduct comprehensive experiments to verify the performance of ICS-PAS. The results show that ICS-PAS outperforms traditional approaches in terms of recognition accuracy and efficiency. © Springer International Publishing AG 2018."
1082,"A lightweight, adaptive security mechanism","Vehicular ad hoc networks (VANETs) allow vehicles to exchange information with other vehicles [vehicle to vehicle (V2V)] and with nearby roadside infrastructures [vehicle to infrastructure (V2I)] in real time, thus providing a number of value-added services to create a safer and more efficient traffic environment [59]. Due to factors closely related to driving safety and even potential life risk, VANETs impose stringent conditions on communication quality and security protection for timely and reliable information dissemination. Unlike the traditional wired network, VANETs are characterized by numerous new features, e.g., quick movement and unstable channel. These characteristics cause many challenging issues and limitations, e.g., bandwidth shortage, latency sensitivity, and serious Doppler effects, all of which make simultaneously harmonizing quality of service (QoS) and security difficult. To address these technical issues in an organizational way, European Telecommunications 188Standards Institute/International Organization for Standardization (ETSI/ISO) jointly proposed a horizontal/vertical mixture as the intelligent transport systems (ITS) station reference architecture. Such elaborate design structure enables the joint optimization of two seemingly conflicting topics of the communication quality and security and facilitates the redesign of the related protocols and controlling algorithms to optimally utilize the restrictive resources. © 2017 by Taylor & Francis Group, LLC."
1088,Fast and adaptively secure signatures in the random oracle model from indistinguishability obfuscation (short paper),"Indistinguishability obfuscation (iO) is a powerful cryptographic tool often employed to construct a variety of core cryptographic primitives such as public key encryption and signatures. In this paper, we focus on the employment of iO in order to construct short signatures with strong security guarantees (i.e., adaptive security) that provide a very efficient signing process for resource-constrained devices. Sahai and Waters (SW) (STOC 2014) initially explored the construction of iO -based short signature schemes but their proposal provides selective security. Ramchen and Waters (RW) (CCS 2014) attempted to provide stronger security guarantees (i.e., adaptive security) but their proposal is much more computationally expensive than the SW proposal. In this work, we propose an iO -based short signature scheme that provides adaptive security, fast signing for resource-constrained devices and is much more cost-efficient than the RW signature scheme. More precisely, we employ a puncturable PRF with a fixed length input to get a fast and adaptively secure signature scheme without any additional hardness assumption as in the SW signature scheme. To achieve this goal, we employ the technique of Hofheinz et al. called “delayed backdoor programming” using a random oracle, which allows to embed an execution thread that will only be invoked by special inputs generated using secret key information. Furthermore, we compare the cost of our signature scheme in terms of the cost of the underlying PRG used by the puncturable PRF. Our scheme has a much lower cost than the RW scheme, while providing strong security guarantees (i.e., adaptive security). © 2017, Springer International Publishing AG."
1100,An online power system static security assessment module using multi-layer perceptron and radial basis function network,"Efficient contingency screening and ranking method has gained importance in modern power systems for its secure operation. This paper proposes two artificial neural networks namely multi-layer feed forward neural network (MFNN) and radial basis function network (RBFN) to realize the online power system static security assessment (PSSSA) module. To assess the severity of the system, two indices have been used, namely active power performance index and voltage performance index, which are computed using Newton-Raphson load flow (NRLF) analysis for variable loading conditions under N - 1 line outage contingencies. The proposed MFNN and RBFN models based PSSSA module, are fed with power system operating states, load conditions and N - 1 line outage contingencies as input features to train the neural network models, to predict the performance indices for unseen network conditions and rank them in descending order based on performance indices for security assessment. The proposed approaches are tested on standard IEEE 30-bus test system, where the simulation results prove its performance and robustness for power system static security assessment. The comparison of severity obtained by the neural network models and the NRLF analysis in terms of time and accuracy, signifies that the proposed model is quick, accurate and robust for power system static security evaluation for unseen network conditions. Thus, the proposed PSSSA module implemented using MFNN and RBFN models are found to be feasible for online implementation. © 2015 Elsevier Ltd. All rights reserved."
1108,Selections of suitable UAV imagery’s configurations for regions classification,"Unmanned Aerial Vehicles (UAV) are used to conduct a variety of recognition as well as specific missions such as target tracking, safe landing. The transmitted image sequences to be interpreted at ground station usually face limited requirements of the data transmission. In this paper, on one hand, we handle a surveillance mission with segmenting a UAV video’s content into semantic regions. We deploy a spatio-temporal framework that considers UAV videos specific characteristics for segmenting multi regions of interest. After post-processing steps on the segmentation results, a support vector machine classifier is used to recognize regions. In term of temporal feature, we combine the results from the previous frames by proposing to use a state transition formulating through a Markov model. On the other hand, this study also assesses the influences of data reduction techniques on the proposed techniques. The comparisons between the untreated configuration and control conditions under manipulations of the frame rate, spatial resolution, and compression ratio, demonstrate how these data reduction techniques adversely influence the algorithm’s performance. The experiments also point out the optimal configuration in order to obtain a trade-off between the target performance and limitation of the data transmission. © Springer-Verlag Berlin Heidelberg 2016."
1137,Context aware adaptive security service model,"Present systems and devices are usually protected against different threats concerning digital data processing. The protection mechanisms consume resources, which are either highly limited or intensively utilized by many entities. The optimization of these resources usage is advantageous. The resources that are saved performing optimization may be utilized by other mechanisms or may be sufficient for longer time. It is usually assumed that protection has to provide specific quality and attack resistance. By interpreting context situation of business services - users and services themselves, it is possible to adapt security services parameters to countermeasure threats associated with current situation. This approach leads to optimization of used resources and maintains sufficient security level. This paper presents architecture of adaptive security service, which is context-aware and exploits quality of context data issue. © 2015 SPIE."
1139,ROCKIT: Roadmap for conversational interaction technologies,"ROCKIT is a strategic roadmapping action in the area of multimodal conversational interaction technologies funded as a support action by the EU during 2014 and 2015. We envisage a future in which human-human, human-machine, and human-environment communication are not hampered by differences in language capability, accessibility, or knowledge of the technology, and where security and privacy are built in. These future conversational interaction technologies will enable interaction, collaboration, creativity, and information access within a vast, dynamic, heterogeneous, and partly ephemeral information space. ROCKIT is developing a roadmap to achieve this vision, linking research and innovation activities, and connecting a broad range of stakeholders. In this paper we present the ROCKIT roadmapping process, together with five target scenarios, which we believe can form a basis for discussion and engagement at the ICMI workshop which can further progress the community roadmap."
1172,Characterization of failure effects on AADL models,"Prior works on model-based Failure Modes and Effects Analysis (FMEA) automatically generate a FMEA table given the system model, a set of failure modes, and a set of possible effects. The last requirement is critical as bias may occur: since the considered failure effects are restricted to the anticipated ones, unexpected effects - the most interesting ones - are disregarded in the FMEA. In this paper, we propose and investigate formal concepts that aim to overcome this bias. They support the construction of FMEA tables solely based on the system model and the failure modes, i.e., without requiring the set of effects as input. More concretely, given a system specification in the Architecture Analysis and Design Language (AADL), we show how to derive relations that characterize the effects of failures based on the state transition system of that specification. We also demonstrate the benefits and limitations of these concepts on a satellite case study. © 2013 Springer-Verlag."
1176,Verification and enforcement of access control policies,"Access control mechanisms protect critical resources of systems from unauthorized access. In a policy-based management approach, administrators define user privileges as rules that determine the conditions and the extent of users' access rights. As rules become more complex, analytical skills are required to identify conflicts and interactions within the rules that comprise a system policy - especially when rules are stateful and depend on event histories. Without adequate tool support such an analysis is error-prone and expensive. In consequence, many policy specifications are inconsistent or conflicting that render the system insecure. The security of the system, however, does not only depend on the correct specification of the security policy, but in a large part also on the correct interpretation of those rules by the system's enforcement mechanism. In this paper, we show how policy rules can be formalized in Fusion Logic, a temporal logic for the specification of behavior of systems. A symbolic decision procedure for Fusion Logic based on Binary Decision Diagrams (BDDs) is provided and we introduce a novel technique for the construction of enforcement mechanisms of access control policy rules that uses a BDD encoded enforcement automaton based on input traces which reflect state changes in the system. We provide examples of verification of policy rules, such as absence of conflicts, and dynamic separation of duty and of the enforcement of policies using our prototype implementation (FLCheck) for which we detail the underlying theory. © 2013 Springer Science+Business Media New York."
1184,Hierarchical management and control based on MAS for distribution grid via intelligent mode switching,"Due to an increased penetration of distributed energy resources, as well as more uncertain operating environment, etc., present distribution power system is facing many challenges. For improving the performance regarding dynamic stability, self-healing, security, as well as economical and environmental benefit, this paper proposes a hierarchical management and control strategy for the high-penetrated distribution grid based on multi-agent systems structure via intelligent switching of operating mode. Corresponding to the complex hybrid behaviors, the hierarchical control scheme is designed as a three-level decentralized coordinated hybrid control. The simulation studies certify that the hierarchical hybrid control is effective and feasible to deal with comprehensive problems of high-penetrated distribution grids. © 2013 Elsevier Ltd. All rights reserved."
1217,Implementing availability state transition model to quantify risk factor,"In IT era, every organization is depends on computer and internet for its daily routine works. A major objective of an information security policy is to ensure that information is always available to support critical business processing. This is a great challenge to develop secure software to meet its requirements and to satisfy security requirements i.e. Confidentiality, Integrity, and Availability (CIA) against identified risks. To prevent sensitive data, creating session mechanism is used which is helpful in reducing denial of service attack. In this paper, a methodology has been proposed and validated to assess the availability risk at design level using methods and classes. © 2012 Springer-Verlag GmbH."
1229,"Adapt-lite: Privacy-aware, Secure, and efficient mhealth sensing","As healthcare in many countries faces an aging population and rising costs, mobile sensing technologies promise a new opportunity. Using mobile health (mHealth) sensing, which uses medical sensors to collect data about the patients, and mobile phones to act as a gateway between sensors and electronic health record systems, caregivers can continuously monitor the patients and deliver better care. Although some work on mHealth sensing has addressed security, achieving strong security and privacy for low-power sensors remains a challenge. We make three contributions. First, we propose Adapt-lite, a set of two techniques that can be applied to existing wireless protocols to make them energy efficient without compromising their security or privacy properties. The techniques are: adaptive security, which dynamically modifies packet overhead; and MAC striping, which makes forgery difficult even for small-sized MACs. Second, we apply these techniques to an existing wireless protocol, and demonstrate a prototype on a Chronos wrist device. Third, we provide security, privacy, and energy analysis of our techniques. © 2011 ACM."
1240,Giving RFID a REST: Building a web-enabled EPCIS,"The Electronic Product Code Information Service (EPCIS) is a standard which defines interfaces enabling RFID events to be captured and queried. The query interface, implemented with WS-* Web services, enables business applications to consume and share data within and across companies, to form a global network of independent EPCIS instances. However, the interface limits the application space to the rather powerful platforms which understand WS-* Web services. In this paper we propose seamlessly integrating this network into the Web by designing a RESTful (REpresentational State Transfer) architecture for the EPCIS. Using this approach, each query, tagged object, location or RFID reader gets a unique URL that can be linked to, exchanged in emails, browsed for, bookmarked, etc. Additionally, this paradigm shift allows Web languages like HTML and JavaScript to directly use RFID data to fast-prototype light-weight applications such as mobile applications or Web mashups. We illustrate these benefits with a JavaScript mashup platform that integrates several services on the Web (e.g., Twitter, Wikipedia, etc.) with RFID data to allow managers along the supply chain and customers to get comprehensive data about their products. ©2010 IEEE."
1275,A specification-based testing framework for web service-based software,"As a rapidly emerging technology, Web services offer a brand-new mechanism for program-to-program interactions over the Internet. Inevitably, this programming pattern brings great challenge to the improvement of the quality and reliability of Web services. In the paper, a two-level testing framework for WSBS is proposed through deeply analyzing the architecture of WSBS and black-box character of Web service unit. In service unit level, combinatorial testing method is used to ensure single service's reliability through extracting interface information from WSDL file. In system level, BPEL specification is converted into state diagram at first, and then state transition- based test cases generation algorithm is presented. In addition, the feasibility and effectiveness of our approach is validated by some examples."
1282,Battery state-dependent access control in solar-powered broadband wireless networks,"This paper studies both power control and multiple access control in solar-powered broadband wireless networks. We assume that the mobiles use power storage element, such as rechargeable Solar- powered batteries, in order to have energy available for later use. By modeling the energy-level of Solar-powered batteries as a stochastic process, we study noncooperative interactions within large population of mobiles that interfere with each other through many local interactions. Each local interaction involves a random number of mobiles. The actions taken by a mobile determine not only the immediate payoff but also the state transition probabilities of its battery. We define and characterize the evolutionary Stable Strategies (ESS) of the stochastic evolutionary game. © 2009 Springer Berlin Heidelberg."
1283,Reliability and safety modeling of fault tolerant control system,"This paper proposes a generalized approach of reliability and safety modeling for fault tolerant control system based on Markov Model. The reliability and safety function, computed from the transition probability of the Markov process, provides a proper quantitative measure of the fault tolerant control system because it incorporates the deadline, failure detection and fault isolation, permanent and correlated fault. State transition diagram was established based on the state transition of the system. State transition equation could be obtained by state transition diagram. Different state probability diagrams were acquired with different parameters of failure rate, recovery rate from transient fault, failure detection rate and fault isolation rate. © 2008 IEEE."
1300,A framework of combining intrusion detection and continuous authentication in mobile ad hoc networks,"Two complementary classes of approaches exist to protect high security mobile ad hoc networks (MANETs), prevention-based approaches, such as authentication, and detection-based approaches, such as intrusion detection. Most previous work studies these two classes of issues separately. In this paper, we propose a framework of combining intrusion detection and continuous authentication in MANETs. In this framework, multimodal biometrics are used for continuous authentication, and intrusion detection is modeled as sensors to detect system security state. We formulate the system and use dynamic programmingbased algorithms to derive the optimal schemes for both intrusion detection and continuous authentication. Simulation examples show the effectiveness of the proposed scheme. ©2008 IEEE."
1317,Modeling of neural-network security tools for computer-aided systems: A formal model of adaptation and operation. I,"Basing on the biosystem analogy and model of adaptive security that uses intellectual mechanisms of neural networks and fuzzy logic, tools for security of information of computer-aided systems are organized in the form of hierarchy of security levels: immune (for operative reaction to the variation of threats) and receptor (for accumulated know-how in the form of information fields of neural networks). Tools for describing processes in information fields of neural networks by batch neural-network programs, i.e., a formal model of adaptation and operation of neural-network security tools. © 2008 MAIK Nauka."
1329,Efficient software model checking of data structure properties,"This paper presents novel language and analysis techniques that significantly speed up software model checking of data structure properties. Consider checking a red-black tree implementation. Traditional software model checkers systematically generate all red-black tree states (within some given bounds) and check every red-black tree operation (such as insert, delete, or lookup) on every red-black tree state. Our key idea is as follows. As our checker checks a red-black tree operation o on a red-black tree state s, it uses program analysis techniques to identify other red-black tree states s' 1, s'2, ..., s'k on which the operation o behaves similarly. Our analyses guarantee that if o executes correctly on s, then o will execute correctly on every s'i. Our checker therefore does not need to check o on any s'i once it checks o on s. It thus safely prunes those state transitions from its search space, while still achieving complete test coverage within the bounded domain. Our preliminary results show orders of magnitude improvement over previous approaches. We believe our techniques can make model checking significantly faster, and thus enable checking of much larger programs and complex program properties than currently possible. Copyright © 2006 ACM."
1331,A label-based information flow control model for object-oriented systems,"This paper proposes a label-based information flow control model to prevent information leakage within object-oriented systems. It offers the features of: (a) adapting to dynamic object state change, (b) adapting to dynamic role change, (c) preventing indirect information leakage, (d) detailing the control granularity to variables, (e) allowing purpose-oriented method invocation, (f) controlling method invocation through argument sensitivity, (g) allowing declassification, and (h) allowing only trusted sources to write a variable. © 2007, Taylor & Francis Group, LLC."
1367,TDM: Enforcement of security management system for XML-centric electronic commerce,"There are many types of security that have been applied to secure Electronic Commerce nowadays. Mainstream security depends on equipment-based security mechanisms, which are a concern in terms of security issues as a whole. The necessity of strong security for Electronic Commerce has increased as a result of the whole process and the devices used. This thesis proposes an appropriate security management system TDM which is enforced security management system for E-Commerce. The idea of QoSS and a Threat-Adaptive Security Policy is examined in detail in order to apply a conceptual approach to the XML document which is a standard data format for data exchange including that of the Internet. An analysis of the existing system is used in order to suggest appropriate next-generation security management for XML document security. This work contributes to expanding existing security management in the XML document area in order to establish a flexible security policy. © Springer-Verlag Berlin Heidelberg 2003."
1385,State in Haskell,"Some algorithms make critical internal use of updatable state, even though their external specification is purely functional. Based on earlier work on monads, we present a way of securely encapsulating stateful computations that manipulate multiple, named, mutable objects, in the context of a non-strict, purely-functional language. The security of the encapsulation is assured by the type system, using parametricity. The same framework is also used to handle input/output operations (state changes on the external world) and calls to C. © 1995 Kluwer Academic Publishers."
1412,Blockchain based Secured Virtual Machine Image Monitor,"Blockchain technology supports data immutability. Whereas, smart contracts are piece of self-executable codes running inside the blockchain network, responsible for the transformation or state change of these data. Furthermore, Cloud Computing is used in the application of data storage and usage. Several business enterprises use cloud for hosting their applications and data with a minimized effort, cost and hurdles of maintenance. However, ensuring security of client data and proper management of the Service Provider's infrastructure remains a crucial issue. In this article, an Ethereum based blockchain network has been proposed that monitors and assures the safety of the VirtualMachine Images (VMI) stored at the Cloud Service Provider (CSP) end. The proposed scheme tends to design a dedicated Smart Contract which handles each and every function, starting from request of a VMI by the Cloud Service Consumer (CSC) to the usage of the same by the later. The use of blockchain technology ensures that no single admin/third party can control/modify the system. This prevents unwanted modification of the VMIs by an intruder and guarantees the efficiency of the scheme to be higher than any other methodology designed for the same purpose till date."
1438,Multi-modal and multi-sensor approach to support security management tasks,"Recent changes in the dynamic characteristics of security and emergency management requirements have a big impact on the development of more effective security systems. Innovative solutions have to provide support for new security challenges and newly developed operational strategies. Widely used security concepts based on video sensor solutions are being replaced by high-performance multi-sensor systems, which allow monitoring of outdoor areas with various sizes independent of lighting and weather conditions. Apart from the sensors used, the system effectiveness depends on innovative automatic data analysis including AI methods to enable generation of a comprehensive near real-time representation of a given situation. This work describes a concept and an experimental prototype of a self-sufficient, independent multi-sensor system for monitoring of critical personal behavior in the context of events, border area surveillance and critical infrastructure monitoring. The specific security scenarios were defined and worked out in detail in close cooperation with security experts. In order to ensure 24/7 operational capability, the work focuses on a flexible sensor platform concept and includes optical, thermal and radar sensors which are synergistically employed. Furthermore, innovative approaches to multi-sensor AI-based data analysis and web-based mobile information management solutions were developed as part of the nationally funded research project WatchDog to enable a targeted, scenario oriented support of the security forces. © 2019 by the authors."
1441,A game theoretic approach for responding to cyber-attacks on nuclear power plants,"As digital systems are being more widely employed in nuclear power plants, the potential for serious consequences caused by cyber-attacks on the plants has drawn increasing attention to cyber-security issues in the nuclear industry. Current practices focus on strategies for preventing cyber-attacks, while little research has been done on how to respond to cyber-attacks when they are detected. In this paper, we propose a game theoretic approach for responding to cyber-attacks on nuclear power plants. The interaction between the defender and the attacker is modeled as a two-player, nonzero-sum, stochastic game, which generalizes both Markov decision processes (MDP) and repeated games. We propose an approach for identifying system states and state transitions, and apply probabilistic risk assessment to obtain credible transition probabilities between system states under the action pair of defender and attacker. The Nash Equilibrium of the game provides the valid prediction of both players' actions because no single player can benefit from unilaterally deviating from the equilibrium policy if the other player adheres to his/hers, hence it provides the best response of the defender to cyber-attacks. Dynamic programming represents the long-term cumulative utility in a recursive form and we form an equivalent nonlinear program to derive the equilibrium. As a case study, the proposed approach is applied to a simplified benchmark digital feedwater control system. The modeling of the system is presented, and discussions on both the equilibrium policy and state values obtained are provided. © 2018 Westinghouse Electric Company LLC All Rights Reserved"
1445,Generalized adaptive security for computer systems,"Developing technologies like the Internet of Things (IoT) and the advent of Big Data Analytics have posed newer threats to security and consequently increased the security threat significantly and necessitated a more sophisticated approach to deal with the multitude of devices and systems which connect and communicate online. Thus, the earlier goal of building a robust security solution for a system or application is no longer a valid solution. Instead, the systems these days demand are adaptive solutions which will automatically detect and configure itself for the changing situations. The solution to this challenge needs the applications of soft computing technologies like learning systems and Artificial Intelligence to learn, predict, prevent and defend any unforeseen security threats. This is the goal of the adaptive security mechanism and this paper proposes a model to dynamically change for the security solution for the scenario and the application demand. © 2018 Newswood Limited."
1446,Reality bytes : The case for zero-fault software systems,"The software integrity assessment value proposition lies in the possible reduction of 90% of software maintenance costs, 50% of system integration costs and 20% of original development costs. Mutual understanding in the front end of projects has been helped by advances in modeling, design and simulation. A company must have expertise on appropriate and confident use of unknown and unknowable computer programs from multiple sources, faster pace and more precise orchestration of information and decision actions supply-chainwide, increased pace of configuration changes both planned and unplanned, and increasing incidence of cyber-attacks, both external and internal."
1468,Incorporating reliability attributes into the maintenance rule for the qualified life extension of nuclear power plant safety systems,"The aging of nuclear plants, the upgrading of safety systems and the concern for life extension of licensed plants has been a concern of regulatory agencies. The extension of operating licenses for power reactors has been a viable option for nuclear power plants operators to ensure the adequacy of future capacity of power generation, in terms of economic benefits, compared with the construction of new power reactors. Active equipment is considered as adequately monitored under the existing regulatory process where aging effects that might occur are more easily detectable and therefore corrected by the testing program, by the maintenance program or through the indicators highlighted in its performance. The NRC Maintenance Rule is a prerequisite for the license renewal for US plants, and it provides an aging management tool for active equipment. The purpose of this paper is to present a model that can be implemented in a personal computer, which allows the reliability analysis of nuclear power plant safety systems, starting from a state transition diagram, typically employed in Markovian reliability analyses. Considering the equipment qualified life extension, the classical Markovian model will not apply if at least one of the transition rates in the state transition diagram is time-dependent, due to equipment aging. To overcome this difficulty, the model is recast into a Markovian model by means of supplementary variables. The key feature here is the definition of maintenance procedures in the context of the maintenance program that are also adequate for the qualified life extension license. The algorithm developed for this purpose also estimates the necessary parameters for the reliability analysis, starting from crude failure information available from the plant and using goodness of fit statistical tests for the most commonly employed probability distributions, like the Weibull distribution."
1490,Secure e-government platform based on mobile network,"Mobile network have become a very attractive platform for governments to provide flexible access mode to employees and convenient services to citizens. But the inherent security weakness of mobile network blocks the progress of mobile government. To solve the problem, this paper presents a security e-government platform according to the special characters of mobile e-government. The platform includes following main components: (1) a multi-mode VPN system which supports several VPN protocols adapted to mobile access, (2) a secure-SMS system which provides a secure access mode through short message service channel, (3) a security smart card module which provides an effective protection of terminal stolen, and can share the crypto computing load of terminal device to improve the execute performance. The paper discusses the design considerations of each component, and introduces the architecture of whole platform. © 2009 Binary Information Press March, 2009."
1504,Computer immunodeficiency: Analogy between computer security and HIV,"Current security systems are designed to prevent foreseeable attacks. Those security systems do not prevent effectively the more emergent types of attacks, like a botnet, whose presence and behavior is difficult to predict. In order to predominate those types of attacks, we advocate an adaptive security approach based on the animal immune system. But since those sophisticated attacks can also be directed at the security systems themselves, leading to computer immunodeficiency, like HIV, in this paper we propose a protocol that protects the immune system itself. This approach discriminates between attacks on the security systems, which are part of the computer immune system, and attacks on other vital computer systems in an information infrastructure."
1525,Safety via state transition language plus invariants,"Liveness and safety properties are discussed from the standpoints of their topological characterizations and their expressibility in a state transition language with added invariants. The strengths of the languages obtained by varying the exact definition of the interval of invariance are analyzed. With the help of the topological characterizations, it is shown that pure liveness cannot be used to prove safety."
